"","seqnames","start","end","width","strand","annotation","geneChr","geneStart","geneEnd","geneLength","geneStrand","geneId","transcriptId","distanceToTSS","ENSEMBL","SYMBOL","GENENAME"
"1","chr15",39005844,39006722,879,"*","Promoter (<=1kb)",15,39006034,39038188,32155,1,"14368","ENSMUST00000179165.8",0,"ENSMUSG00000022297","Fzd6","frizzled class receptor 6"
"2","chr11",53436172,53436974,803,"*","Promoter (2-3kb)",11,53433299,53437904,4606,1,"14566","ENSMUST00000018382.6",2873,"ENSMUSG00000018238","Gdf9","growth differentiation factor 9"
"3","chr2",3723341,3724267,927,"*","Intron (ENSMUST00000226435.1/66540, intron 2 of 4)",2,3713478,3779921,66444,1,"66540","ENSMUST00000177125.1",9863,"ENSMUSG00000026655","Fam107b","family with sequence similarity 107, member B"
"4","chr7",120976806,120977678,873,"*","Intron (ENSMUST00000033169.8/12585, intron 1 of 4)",7,120958662,120981790,23129,2,"12585","ENSMUST00000140247.2",4112,"ENSMUSG00000030878","Cdr2","cerebellar degeneration-related 2"
"5","chr12",82169943,82170606,664,"*","Promoter (<=1kb)",12,82170026,82450274,280249,1,"217692","ENSMUST00000222298.1",0,"ENSMUSG00000042700","Sipa1l1","signal-induced proliferation-associated 1 like 1"
"6","chr1",151118295,151119164,870,"*","Distal Intergenic",1,151138034,151142345,4312,1,"402734","ENSMUST00000188305.1",-18870,NA,"C730036E19Rik","RIKEN cDNA C730036E19 gene"
"7","chr13",74166610,74167300,691,"*","3' UTR",13,74172138,74174447,2310,2,"211446","ENSMUST00000222248.1",7147,"ENSMUSG00000034152","Exoc3","exocyst complex component 3"
"8","chr8",70897058,70897953,896,"*","Promoter (<=1kb)",8,70894722,70897412,2691,2,"76808","ENSMUST00000054220.9",0,"ENSMUSG00000045128","Rpl18a","ribosomal protein L18A"
"9","chr13",21940229,21940940,712,"*","Exon (ENSMUST00000124912.1/ENSMUST00000124912.1, exon 2 of 2)",13,21945094,21960485,15392,1,"193452","ENSMUST00000176511.7",-4154,"ENSMUSG00000006720","Zfp184","zinc finger protein 184 (Kruppel-like)"
"10","chr11",53706833,53707682,850,"*","Promoter (<=1kb)",11,53649519,53707319,57801,2,"19360","ENSMUST00000020649.13",0,"ENSMUSG00000020380","Rad50","RAD50 double strand break repair protein"
"11","chr7",128001823,128002712,890,"*","Promoter (1-2kb)",7,128003949,128011033,7085,1,"434246","ENSMUST00000106248.7",-1237,"ENSMUSG00000042828","Trim72","tripartite motif-containing 72"
"12","chr11",82072755,82073536,782,"*","Distal Intergenic",11,82057823,82062955,5133,1,"20292","ENSMUST00000000342.2",14932,"ENSMUSG00000020676","Ccl11","chemokine (C-C motif) ligand 11"
"13","chr4",136202263,136203248,986,"*","Distal Intergenic",4,136206365,136245216,38852,1,"230837","ENSMUST00000047526.7",-3117,"ENSMUSG00000036995","Asap3","ArfGAP with SH3 domain, ankyrin repeat and PH domain 3"
