"","seqnames","start","end","width","strand","annotation","geneChr","geneStart","geneEnd","geneLength","geneStrand","geneId","transcriptId","distanceToTSS","ENSEMBL","SYMBOL","GENENAME"
"1","chr12",3806135,3806960,826,"*","Promoter (<=1kb)",12,3806498,3867484,60987,1,"13435","ENSMUST00000085826.12",0,"ENSMUSG00000020661","Dnmt3a","DNA methyltransferase 3A"
"2","chr2",84956052,84956949,898,"*","Exon (ENSMUST00000090726.5/58207, exon 12 of 13)",2,84936890,84948133,11244,1,"58207","ENSMUST00000155537.1",19162,"ENSMUSG00000027074","Slc43a3","solute carrier family 43, member 3"
"3","chr1",133133241,133134121,881,"*","Promoter (1-2kb)",1,133131344,133139783,8440,1,"108954","ENSMUST00000122956.1",1897,"ENSMUSG00000046062","Ppp1r15b","protein phosphatase 1, regulatory subunit 15B"
"4","chr1",181888541,181889450,910,"*","Distal Intergenic",1,181905478,181906838,1361,2,"13800","ENSMUST00000191649.1",17388,"ENSMUSG00000022995","Enah","ENAH actin regulator"
"5","chr16",32188803,32189636,834,"*","Distal Intergenic",16,32183934,32186943,3010,1,"328660","ENSMUST00000231512.1",4869,"ENSMUSG00000075269","Bex6","brain expressed family member 6"
"6","chr3",88459711,88460638,928,"*","Promoter (<=1kb)",3,88435962,88461182,25221,2,"20351","ENSMUST00000166237.7",544,"ENSMUSG00000028064","Sema4a","sema domain, immunoglobulin domain (Ig), transmembrane domain (TM) and short cytoplasmic domain, (semaphorin) 4A"
"7","chr19",10979553,10980299,747,"*","Exon (ENSMUST00000087923.3/545279, exon 6 of 7)",19,10962293,10974670,12378,2,"69826","ENSMUST00000072748.12",-4883,"ENSMUSG00000024731","Ms4a10","membrane-spanning 4-domains, subfamily A, member 10"
"8","chr13",55592717,55593599,883,"*","Promoter (<=1kb)",13,55593169,55595511,2343,1,"67511","ENSMUST00000224634.1",0,"ENSMUSG00000058569","Tmed9","transmembrane p24 trafficking protein 9"
"9","chr15",55196130,55197041,912,"*","Intron (ENSMUST00000096433.9/97998, intron 4 of 8)",15,55133453,55208885,75433,1,"97998","ENSMUST00000226687.1",62677,"ENSMUSG00000022419","Deptor","DEP domain containing MTOR-interacting protein"
"10","chr15",81568365,81569286,922,"*","Distal Intergenic",15,81585397,81652077,66681,1,"328572","ENSMUST00000068387.10",-16111,"ENSMUSG00000055024","Ep300","E1A binding protein p300"
"11","chr15",53400055,53400906,852,"*","Distal Intergenic",15,53064038,53346159,282122,2,"14042","ENSMUST00000077273.8",-53896,"ENSMUSG00000061731","Ext1","exostosin glycosyltransferase 1"
"12","chr3",100692000,100692897,898,"*","Exon (ENSMUST00000198003.1/ENSMUST00000198003.1, exon 1 of 3)",3,100562208,100685503,123296,2,"17156","ENSMUST00000008907.13",-6497,"ENSMUSG00000008763","Man1a2","mannosidase, alpha, class 1A, member 2"
"13","chr19",47865263,47866146,884,"*","Promoter (<=1kb)",19,47865534,47886312,20779,1,"68214","ENSMUST00000235896.1",0,"ENSMUSG00000025069","Gsto2","glutathione S-transferase omega 2"
"14","chr6",91678814,91679729,916,"*","Exon (ENSMUST00000206576.1/ENSMUST00000206576.1, exon 1 of 1)",6,91684053,91759066,75014,1,"21366","ENSMUST00000032185.8",-4324,"ENSMUSG00000030096","Slc6a6","solute carrier family 6 (neurotransmitter transporter, taurine), member 6"
"15","chr5",77015528,77016441,914,"*","Promoter (<=1kb)",5,77016023,77061522,45500,1,"71868","ENSMUST00000031161.10",0,"ENSMUSG00000029248","Thegl","theg spermatid protein like"
"16","chr15",101317731,101318564,834,"*","Exon (ENSMUST00000229927.1/ENSMUST00000229927.1, exon 1 of 1)",15,101293232,101297426,4195,1,"77717","ENSMUST00000191426.1",24499,"ENSMUSG00000075408","Smim41","small integral membrane protein 41"
"17","chr4",45889791,45890557,767,"*","Promoter (<=1kb)",4,45890303,45909567,19265,1,"381522","ENSMUST00000127261.1",0,"ENSMUSG00000035539","Ccdc180","coiled-coil domain containing 180"
"18","chr16",90177178,90178054,877,"*","Distal Intergenic",16,89787111,90143769,356659,2,"21844","ENSMUST00000114124.8",-33409,"ENSMUSG00000002489","Tiam1","T cell lymphoma invasion and metastasis 1"
"19","chr9",57820203,57821096,894,"*","Promoter (<=1kb)",9,57798150,57820627,22478,2,"56380","ENSMUST00000170477.1",0,"ENSMUSG00000004661","Arid3b","AT rich interactive domain 3B (BRIGHT-like)"
"20","chr19",5490105,5490883,779,"*","Promoter (<=1kb)",19,5490455,5495201,4747,1,"12631","ENSMUST00000209469.1",0,"ENSMUSG00000056201","Cfl1","cofilin 1, non-muscle"
"21","chr11",75178429,75179348,920,"*","Promoter (<=1kb)",11,75175942,75178835,2894,2,"246257","ENSMUST00000071562.2",0,"ENSMUSG00000038268","Ovca2","candidate tumor suppressor in ovarian cancer 2"
"22","chr2",27311377,27312277,901,"*","Intron (ENSMUST00000185188.7/22325, intron 3 of 29)",2,27302025,27344480,42456,2,"22325","ENSMUST00000132642.1",32203,"ENSMUSG00000009621","Vav2","vav 2 oncogene"
"23","chr12",111743770,111744583,814,"*","Intron (ENSMUST00000163220.9/68020, intron 4 of 5)",12,111758849,111803240,44392,1,"16593","ENSMUST00000239017.1",-14266,"ENSMUSG00000021288","Klc1","kinesin light chain 1"
"24","chr1",71938259,71939131,873,"*","Distal Intergenic",1,71888503,71890587,2085,1,"667931","ENSMUST00000188676.1",49756,"ENSMUSG00000099707","Gm8883","predicted gene 8883"
"25","chr15",100204346,100205262,917,"*","Promoter (1-2kb)",15,100203136,100205629,2494,1,"239667","ENSMUST00000135658.2",1210,"ENSMUSG00000023026","Dip2b","disco interacting protein 2 homolog B"
"26","chr17",12159016,12159921,906,"*","Intron (ENSMUST00000164143.7/68262, intron 2 of 4)",17,12151772,12219079,67308,1,"68262","ENSMUST00000170858.7",7244,"ENSMUSG00000023827","Agpat4","1-acylglycerol-3-phosphate O-acyltransferase 4 (lysophosphatidic acid acyltransferase, delta)"
"27","chr11",59542255,59543119,865,"*","Promoter (<=1kb)",11,59542686,59566956,24271,1,"216799","ENSMUST00000101148.8",0,"ENSMUSG00000032691","Nlrp3","NLR family, pyrin domain containing 3"
"28","chr8",84799918,84800759,842,"*","Promoter (<=1kb)",8,84708614,84800140,91527,2,"18032","ENSMUST00000076715.12",0,"ENSMUSG00000001911","Nfix","nuclear factor I/X"
"29","chr4",155150336,155151214,879,"*","Distal Intergenic",4,155154075,155188296,34222,2,"20481","ENSMUST00000129314.1",37082,"ENSMUSG00000029050","Ski","ski sarcoma viral oncogene homolog (avian)"
"30","chr8",3279112,3279986,875,"*","Promoter (<=1kb)",8,3150922,3279617,128696,2,"16337","ENSMUST00000091291.4",0,"ENSMUSG00000005534","Insr","insulin receptor"
"31","chr4",130789712,130790633,922,"*","Promoter (1-2kb)",4,130792537,130826319,33783,1,"20970","ENSMUST00000070478.3",-1904,"ENSMUSG00000025743","Sdc3","syndecan 3"
"32","chr19",21175498,21176420,923,"*","Intron (ENSMUST00000235456.1/ENSMUST00000235456.1, intron 4 of 5)",19,21104710,21105538,829,1,"75354","ENSMUST00000237768.1",70788,"ENSMUSG00000118047","4930554I06Rik","RIKEN cDNA 4930554I06 gene"
"33","chr11",4123034,4123792,759,"*","Promoter (<=1kb)",11,4111157,4123415,12259,2,"67815","ENSMUST00000145173.1",0,"ENSMUSG00000003585","Sec14l2","SEC14-like lipid binding 2"
"34","chr7",122020661,122021545,885,"*","Promoter (<=1kb)",7,121986722,122021167,34446,2,"74105","ENSMUST00000124566.1",0,"ENSMUSG00000030872","Gga2","golgi associated, gamma adaptin ear containing, ARF binding protein 2"
"35","chr17",87283729,87284442,714,"*","Promoter (<=1kb)",17,87282951,87361921,78971,1,"225049","ENSMUST00000144204.7",778,"ENSMUSG00000036918","Ttc7","tetratricopeptide repeat domain 7"
"36","chr4",46485426,46486311,886,"*","Promoter (2-3kb)",4,46489248,46503632,14385,1,"94181","ENSMUST00000030018.4",-2937,"ENSMUSG00000028334","Nans","N-acetylneuraminic acid synthase (sialic acid synthase)"
"37","chr13",113635746,113636606,861,"*","Distal Intergenic",13,113592179,113618564,26386,2,"170625","ENSMUST00000109241.4",-17182,"ENSMUSG00000042364","Snx18","sorting nexin 18"
"38","chr4",149697913,149698726,814,"*","Promoter (<=1kb)",4,149649168,149698698,49531,2,"18707","ENSMUST00000038859.13",0,"ENSMUSG00000039936","Pik3cd","phosphatidylinositol-4,5-bisphosphate 3-kinase catalytic subunit delta"
"39","chr12",12223123,12224031,909,"*","Distal Intergenic",12,12262139,12380965,118827,1,"76820","ENSMUST00000069066.13",-38108,"ENSMUSG00000020589","Cyria","CYFIP related Rac1 interactor A"
"40","chr1",84923848,84924742,895,"*","Intron (ENSMUST00000027422.6/71781, intron 2 of 4)",1,84929334,84934857,5524,2,"71781","ENSMUST00000186980.1",10115,"ENSMUSG00000026220","Slc16a14","solute carrier family 16 (monocarboxylic acid transporters), member 14"
"41","chr9",31009066,31009964,899,"*","Exon (ENSMUST00000216803.1/ENSMUST00000216803.1, exon 1 of 3)",9,31030644,31070233,39590,1,"235132","ENSMUST00000216649.1",-20680,"ENSMUSG00000047412","Zbtb44","zinc finger and BTB domain containing 44"
"42","chr12",69168248,69169158,911,"*","Promoter (<=1kb)",12,69168814,69179009,10196,1,"69706","ENSMUST00000110621.2",0,"ENSMUSG00000034883","Lrr1","leucine rich repeat protein 1"
"43","chr12",111907612,111908492,881,"*","Promoter (<=1kb)",12,111828457,111908110,79654,2,"21981","ENSMUST00000054815.14",0,"ENSMUSG00000021285","Ppp1r13b","protein phosphatase 1, regulatory subunit 13B"
"44","chr14",118661804,118662546,743,"*","Intron (ENSMUST00000036554.13/239273, intron 3 of 30)",14,118483811,118676931,193121,2,"239273","ENSMUST00000226703.1",14385,"ENSMUSG00000032849","Abcc4","ATP-binding cassette, sub-family C (CFTR/MRP), member 4"
