"","seqnames","start","end","width","strand","annotation","geneChr","geneStart","geneEnd","geneLength","geneStrand","geneId","transcriptId","distanceToTSS","ENSEMBL","SYMBOL","GENENAME"
"1","chr11",109011395,109012311,917,"*","Distal Intergenic",11,108943621,108950783,7163,1,"12006","ENSMUST00000139682.1",67774,"ENSMUSG00000000142","Axin2","axin 2"
"2","chr5",146260683,146261802,1120,"*","Intron (ENSMUST00000162494.7/264064, intron 2 of 11)",5,146286176,146292168,5993,1,"264064","ENSMUST00000198861.1",-24374,"ENSMUSG00000029635","Cdk8","cyclin-dependent kinase 8"
"3","chr17",39845484,39846396,913,"*","Promoter (<=1kb)",17,39846958,39848788,1831,1,"100861531","ENSMUST00000182010.1",-562,NA,"Rn45s","45S pre-ribosomal RNA"
"4","chr17",39842869,39843752,884,"*","Promoter (<=1kb)",17,39843013,39846341,3329,1,"100861531","ENSMUST00000192833.1",0,NA,"Rn45s","45S pre-ribosomal RNA"
"5","chr17",36230990,36231906,917,"*","Distal Intergenic",17,36255673,36256350,678,2,"67676","ENSMUST00000173122.1",24444,"ENSMUSG00000024446","Rpp21","ribonuclease P 21 subunit"
"6","chr16",57391052,57392021,970,"*","Intron (ENSMUST00000159816.7/78749, intron 1 of 4)",16,57353277,57515690,162414,1,"78749","ENSMUST00000099667.2",37775,"ENSMUSG00000043336","Filip1l","filamin A interacting protein 1-like"
"7","chr3",5860197,5861097,901,"*","Distal Intergenic",3,5560500,5576239,15740,2,"19302","ENSMUST00000059021.9",-283958,"ENSMUSG00000040374","Pex2","peroxisomal biogenesis factor 2"
"8","chr9",123461446,123462463,1018,"*","3' UTR",9,123454790,123461899,7110,1,"102436","ENSMUST00000215087.1",6656,"ENSMUSG00000035202","Lars2","leucyl-tRNA synthetase, mitochondrial"
"9","chr13",9011228,9012264,1037,"*","Intron (ENSMUST00000221672.1/ENSMUST00000221672.1, intron 2 of 2)",13,8966331,8996083,29753,2,"69237","ENSMUST00000222098.1",-15145,"ENSMUSG00000021149","Gtpbp4","GTP binding protein 4"
"10","chr16",11143667,11144575,909,"*","Promoter (1-2kb)",16,11139043,11141907,2865,2,"106205","ENSMUST00000143121.1",-1760,"ENSMUSG00000037965","Zc3h7a","zinc finger CCCH type containing 7 A"
"11","chr16",91534238,91535124,887,"*","Distal Intergenic",16,91527443,91527544,102,2,"102465190","ENSMUST00000183385.1",-6694,"ENSMUSG00000099308","Mir6367","microRNA 6367"
"12","chrX",87237938,87238905,968,"*","Intron (ENSMUST00000113966.7/331461, intron 5 of 10)",20,86747242,87890235,1142994,2,"331461","ENSMUST00000078875.7",651330,"ENSMUSG00000052372","Il1rapl1","interleukin 1 receptor accessory protein-like 1"
"13","chr10",11491674,11492572,899,"*","Distal Intergenic",10,11609223,11609835,613,1,"30058","ENSMUST00000052902.8",-116651,"ENSMUSG00000048007","Timm8a1","translocase of inner mitochondrial membrane 8A1"
"14","chr19",59345394,59346273,880,"*","Promoter (<=1kb)",19,59297178,59345780,48603,2,"107368","ENSMUST00000099274.3",0,"ENSMUSG00000074746","Pdzd8","PDZ domain containing 8"
"15","chr1",195241243,195242155,913,"*","Distal Intergenic",1,195136811,195176716,39906,2,"12902","ENSMUST00000195120.5",-64527,"ENSMUSG00000026616","Cr2","complement receptor 2"
"16","chr18",73533015,73533984,970,"*","Exon (ENSMUST00000083988.1/ENSMUST00000083988.1, exon 1 of 1)",18,73573044,73592575,19532,1,"240396","ENSMUST00000091852.4",-39060,"ENSMUSG00000037253","Mex3c","mex3 RNA binding family member C"
"17","chr2",98666686,98667455,770,"*","Exon (ENSMUST00000099683.1/ENSMUST00000099683.1, exon 1 of 5)",2,97468089,97629063,160975,1,"241568","ENSMUST00000170144.1",1198597,"ENSMUSG00000050587","Lrrc4c","leucine rich repeat containing 4C"
"18","chr1",30949505,30950398,894,"*","Promoter (<=1kb)",1,30940302,30949770,9469,2,"19243","ENSMUST00000233506.1",0,"ENSMUSG00000026064","Ptp4a1","protein tyrosine phosphatase 4a1"
"19","chr1",88277127,88278001,875,"*","Promoter (<=1kb)",1,88277661,88308073,30413,1,"171382","ENSMUST00000148138.7",0,"ENSMUSG00000036251","Trpm8","transient receptor potential cation channel, subfamily M, member 8"
"20","chr5",64802800,64803693,894,"*","Promoter (<=1kb)",5,64803388,64832901,29514,1,"16599","ENSMUST00000165536.7",0,"ENSMUSG00000029178","Klf3","Kruppel-like factor 3 (basic)"
"21","chr9",94538008,94538904,897,"*","Promoter (<=1kb)",9,94517864,94538081,20218,2,"68861","ENSMUST00000113028.1",0,"ENSMUSG00000045414","Dipk2a","divergent protein kinase domain 2A"
"22","chr1",150392662,150393572,911,"*","Promoter (<=1kb)",1,150392838,150449815,56978,1,"108989","ENSMUST00000124973.8",0,"ENSMUSG00000006005","Tpr","translocated promoter region, nuclear basket protein"
"23","chr2",5378868,5379768,901,"*","Intron (ENSMUST00000044009.13/227541, intron 3 of 10)",2,5137776,5230878,93103,1,"74186","ENSMUST00000027988.7",241092,"ENSMUSG00000026676","Ccdc3","coiled-coil domain containing 3"
"24","chr9",110280867,110281766,900,"*","Promoter (<=1kb)",9,110281287,110281409,123,1,"102465959","ENSMUST00000184437.1",0,"ENSMUSG00000098973","Mir6236","microRNA 6236"
"25","chr1",9700033,9700951,919,"*","Promoter (<=1kb)",1,9667415,9700209,32795,2,"17864","ENSMUST00000088658.10",0,"ENSMUSG00000025912","Mybl1","myeloblastosis oncogene-like 1"
"26","chr11",106066434,106067107,674,"*","Promoter (<=1kb)",11,106066061,106073612,7552,1,"70207","ENSMUST00000002048.7",373,"ENSMUSG00000001983","Taco1","translational activator of mitochondrially encoded cytochrome c oxidase I"
"27","chr4",7391314,7392310,997,"*","Distal Intergenic",4,7560688,7573801,13114,1,"71510","ENSMUST00000129988.1",-168378,"ENSMUSG00000086070","8430436N08Rik","RIKEN cDNA 8430436N08 gene"
"28","chr2",98662111,98663034,924,"*","Exon (ENSMUST00000099684.3/ENSMUST00000099684.3, exon 1 of 4)",2,97468089,97629063,160975,1,"241568","ENSMUST00000170144.1",1194022,"ENSMUSG00000050587","Lrrc4c","leucine rich repeat containing 4C"
"29","chr2",73012269,73013285,1017,"*","Distal Intergenic",2,72987241,72988607,1367,1,"100503849","ENSMUST00000137941.1",25028,NA,"Sp3os","trans-acting transcription factor 3, opposite strand"
"30","chr7",68748917,68749801,885,"*","Promoter (<=1kb)",7,68736995,68749241,12247,2,"66412","ENSMUST00000048068.14",0,"ENSMUSG00000042659","Arrdc4","arrestin domain containing 4"
"31","chr12",91589741,91590616,876,"*","Promoter (<=1kb)",12,91555262,91590009,34748,2,"83602","ENSMUST00000021345.13",0,"ENSMUSG00000020962","Gtf2a1","general transcription factor II A, 1"
"32","chr3",95929807,95930589,783,"*","Promoter (<=1kb)",3,95930536,95937161,6626,1,"66471","ENSMUST00000171035.7",0,"ENSMUSG00000015749","Anp32e","acidic (leucine-rich) nuclear phosphoprotein 32 family, member E"
"33","chr6",3201042,3201938,897,"*","Distal Intergenic",6,3288519,3317019,28501,1,"667335","ENSMUST00000201943.1",-86581,"ENSMUSG00000106779","Gm8579","spermatogenesis associated glutamate (E)-rich protein 4a pseudogene"
