"","seqnames","start","end","width","strand","annotation","geneChr","geneStart","geneEnd","geneLength","geneStrand","geneId","transcriptId","distanceToTSS","ENSEMBL","SYMBOL","GENENAME"
"1","chr17",35234537,35235191,655,"*","Promoter (<=1kb)",17,35235088,35237805,2718,1,"66237","ENSMUST00000130992.1",0,"ENSMUSG00000024403","Atp6v1g2","ATPase, H+ transporting, lysosomal V1 subunit G2"
"2","chr9",107287044,107287839,796,"*","Promoter (1-2kb)",9,107256183,107289344,33162,2,"102626","ENSMUST00000192054.1",1505,"ENSMUSG00000032577","Mapkapk3","mitogen-activated protein kinase-activated protein kinase 3"
"3","chr3",94442913,94443802,890,"*","Promoter (<=1kb)",3,94443318,94446841,3524,1,"78523","ENSMUST00000199009.1",0,"ENSMUSG00000028140","Mrpl9","mitochondrial ribosomal protein L9"
"4","chr9",106204280,106205103,824,"*","Promoter (1-2kb)",9,106203145,106212819,9675,1,"23999","ENSMUST00000187647.1",1135,"ENSMUSG00000023277","Twf2","twinfilin actin binding protein 2"
"5","chr10",62230792,62231672,881,"*","Promoter (<=1kb)",10,62185396,62231251,45856,2,"70423","ENSMUST00000047883.10",0,"ENSMUSG00000037031","Tspan15","tetraspanin 15"
"6","chr7",127273644,127274456,813,"*","Promoter (<=1kb)",7,127271879,127274055,2177,2,"20768","ENSMUST00000082428.4",0,"ENSMUSG00000049091","Sephs2","selenophosphate synthetase 2"
"7","chr3",107461782,107462693,912,"*","Promoter (2-3kb)",3,107443307,107459552,16246,2,"99738","ENSMUST00000238670.1",-2230,"ENSMUSG00000027895","Kcnc4","potassium voltage gated channel, Shaw-related subfamily, member 4"
"8","chr1",154258345,154259124,780,"*","Promoter (1-2kb)",1,154257003,154270237,13235,1,"75233","ENSMUST00000190980.1",1342,"ENSMUSG00000100221","4930532M18Rik","RIKEN cDNA 4930532M18 gene"
"9","chr3",89337340,89338269,930,"*","Promoter (<=1kb)",3,89333390,89338028,4639,2,"13639","ENSMUST00000029674.7",0,"ENSMUSG00000028040","Efna4","ephrin A4"
"10","chr11",114850428,114851390,963,"*","Promoter (<=1kb)",11,114851152,114863733,12582,1,"70355","ENSMUST00000133245.1",0,"ENSMUSG00000051043","Gprc5c","G protein-coupled receptor, family C, group 5, member C"
"11","chr14",118088996,118089899,904,"*","Distal Intergenic",14,118024776,118052244,27469,2,"13190","ENSMUST00000228548.1",-36752,"ENSMUSG00000022129","Dct","dopachrome tautomerase"
"12","chr11",100970253,100971006,754,"*","Promoter (<=1kb)",11,100956733,100970887,14155,2,"19285","ENSMUST00000060792.5",0,"ENSMUSG00000004044","Cavin1","caveolae associated 1"
"13","chr7",24600667,24601701,1035,"*","Intron (ENSMUST00000077191.6/66071, intron 4 of 7)",7,24610763,24629297,18535,1,"232970","ENSMUST00000206422.1",-9062,"ENSMUSG00000074277","Phldb3","pleckstrin homology like domain, family B, member 3"
"14","chr9",45416977,45417870,894,"*","Exon (ENSMUST00000181230.1/74602, exon 5 of 5)",9,45426628,45571224,144597,1,"114873","ENSMUST00000217335.1",-8758,"ENSMUSG00000032087","Dscaml1","DS cell adhesion molecule like 1"
"15","chr1",91052650,91053467,818,"*","Promoter (<=1kb)",1,91053444,91128944,75501,1,"16978","ENSMUST00000068167.12",0,"ENSMUSG00000026305","Lrrfip1","leucine rich repeat (in FLII) interacting protein 1"
"16","chr2",84798907,84799760,854,"*","Promoter (<=1kb)",2,84798834,84806391,7558,1,"56791","ENSMUST00000150325.1",73,"ENSMUSG00000027078","Ube2l6","ubiquitin-conjugating enzyme E2L 6"
"17","chr19",37602138,37602991,854,"*","Intron (ENSMUST00000238954.1/107371, intron 18 of 22)",19,37550459,37683255,132797,1,"107371","ENSMUST00000238817.1",51679,"ENSMUSG00000053799","Exoc6","exocyst complex component 6"
"18","chr5",90702632,90703530,899,"*","Distal Intergenic",5,90759360,90761624,2265,1,"20311","ENSMUST00000202380.1",-55830,"ENSMUSG00000029371","Cxcl5","chemokine (C-X-C motif) ligand 5"
"19","chr2",154603335,154604254,920,"*","Promoter (<=1kb)",2,154585758,154603708,17951,2,"59038","ENSMUST00000000896.10",0,"ENSMUSG00000000876","Pxmp4","peroxisomal membrane protein 4"
"20","chr1",151953292,151954197,906,"*","Intron (ENSMUST00000187603.6/69399, intron 3 of 6)",1,151892903,151921227,28325,2,"69399","ENSMUST00000128433.7",-32065,"ENSMUSG00000032666","1700025G04Rik","RIKEN cDNA 1700025G04 gene"
"21","chr7",68738721,68739629,909,"*","3' UTR",7,68741511,68749188,7678,2,"66412","ENSMUST00000118110.2",9559,"ENSMUSG00000042659","Arrdc4","arrestin domain containing 4"
"22","chr1",89563155,89564045,891,"*","Exon (ENSMUST00000157746.1/ENSMUST00000157746.1, exon 1 of 1)",1,89580236,89895277,315042,1,"347722","ENSMUST00000074945.7",-16191,"ENSMUSG00000055013","Agap1","ArfGAP with GTPase domain, ankyrin repeat and PH domain 1"
"23","chr8",36122281,36123208,928,"*","Intron (ENSMUST00000110492.1/244418, intron 3 of 5)",8,36094861,36106609,11749,1,"244418","ENSMUST00000150295.1",27420,"ENSMUSG00000050271","Prag1","PEAK1 related kinase activating pseudokinase 1"
"24","chr17",56989802,56990734,933,"*","Promoter (<=1kb)",17,56990305,56996188,5884,1,"53895","ENSMUST00000002735.8",0,"ENSMUSG00000002660","Clpp","caseinolytic mitochondrial matrix peptidase proteolytic subunit"
"25","chr8",71147353,71148168,816,"*","Distal Intergenic",8,71006728,71085758,79031,2,"69419","ENSMUST00000212266.1",-61595,"ENSMUSG00000101854","1700026F02Rik","RIKEN cDNA 1700026F02 gene"
"26","chr10",68091514,68092343,830,"*","Distal Intergenic",10,68096454,68136626,40173,2,"71371","ENSMUST00000218532.1",44283,"ENSMUSG00000019947","Arid5b","AT rich interactive domain 5B (MRF1-like)"
