"","seqnames","start","end","width","strand","annotation","geneChr","geneStart","geneEnd","geneLength","geneStrand","geneId","transcriptId","distanceToTSS","ENSEMBL","SYMBOL","GENENAME"
"1","chr2",170153482,170154398,917,"*","Distal Intergenic",2,170120719,170148103,27385,2,"228913","ENSMUST00000149318.1",-5379,"ENSMUSG00000052056","Zfp217","zinc finger protein 217"
"2","chr11",6508183,6509096,914,"*","Promoter (<=1kb)",11,6507869,6508685,817,2,"246177","ENSMUST00000134639.1",0,"ENSMUSG00000020437","Myo1g","myosin IG"
"3","chr12",28800127,28801057,931,"*","Intron (ENSMUST00000221877.1/380752, intron 3 of 8)",12,28751861,28863113,111253,1,"380752","ENSMUST00000221555.1",48266,"ENSMUSG00000036613","Eipr1","EARP complex and GARP complex interacting protein 1"
"4","chr11",83440173,83441080,908,"*","Promoter (<=1kb)",11,83440131,83440828,698,1,"66330","ENSMUST00000188702.1",42,"ENSMUSG00000035085","1700020L24Rik","RIKEN cDNA 1700020L24 gene"
"5","chr6",124201866,124202709,844,"*","Intron (ENSMUST00000233936.1/232367, intron 3 of 5)",6,124189756,124231856,42101,2,"232367","ENSMUST00000233936.1",29147,"ENSMUSG00000072778","Vmn2r27","vomeronasal 2, receptor27"
"6","chr12",45073959,45074746,788,"*","Promoter (<=1kb)",12,44852484,45074709,222226,2,"217517","ENSMUST00000053768.13",0,"ENSMUSG00000046314","Stxbp6","syntaxin binding protein 6 (amisyn)"
"7","chr19",36348958,36349831,874,"*","Promoter (<=1kb)",19,36348537,36355613,7077,1,"76073","ENSMUST00000224805.1",421,"ENSMUSG00000024805","Pcgf5","polycomb group ring finger 5"
"8","chr10",125317143,125318026,884,"*","Intron (ENSMUST00000211781.1/20503, intron 1 of 5)",10,125227487,125308816,81330,2,"20503","ENSMUST00000105257.3",-8327,"ENSMUSG00000020102","Slc16a7","solute carrier family 16 (monocarboxylic acid transporters), member 7"
"9","chr1",74715365,74716239,875,"*","Promoter (1-2kb)",1,74713574,74737892,24319,1,"104086","ENSMUST00000027356.6",1791,"ENSMUSG00000026170","Cyp27a1","cytochrome P450, family 27, subfamily a, polypeptide 1"
"10","chr8",70791068,70791677,610,"*","Promoter (<=1kb)",8,70789030,70790778,1749,2,"546071","ENSMUST00000212673.1",-290,"ENSMUSG00000031833","Mast3","microtubule associated serine/threonine kinase 3"
"11","chr1",36278927,36279840,914,"*","Distal Intergenic",1,36268861,36274679,5819,2,"214854","ENSMUST00000188666.2",-4248,"ENSMUSG00000047180","Neurl3","neuralized E3 ubiquitin protein ligase 3"
"12","chr10",99127595,99128471,877,"*","Promoter (1-2kb)",10,99129487,99192789,63303,1,"382406","ENSMUST00000159043.1",-1016,"ENSMUSG00000019952","Poc1b","POC1 centriolar protein B"
"13","chr11",69966035,69966982,948,"*","Promoter (<=1kb)",11,69966918,69967652,735,1,"53624","ENSMUST00000151515.1",0,"ENSMUSG00000018569","Cldn7","claudin 7"
"14","chr3",100994198,100994647,450,"*","Intron (ENSMUST00000147399.8/630146, intron 8 of 8)",3,100946350,100969663,23314,2,"74044","ENSMUST00000127357.1",-24535,"ENSMUSG00000033222","Ttf2","transcription termination factor, RNA polymerase II"
"15","chr13",58114982,58115886,905,"*","Promoter (1-2kb)",13,58000228,58113592,113365,2,"100503085","ENSMUST00000160860.8",-1390,"ENSMUSG00000014164","Klhl3","kelch-like 3"
"16","chr2",126675208,126675998,791,"*","Promoter (<=1kb)",2,126627442,126675568,48127,2,"14391","ENSMUST00000110425.8",0,"ENSMUSG00000027361","Gabpb1","GA repeat binding protein, beta 1"
"17","chr12",51844665,51845564,900,"*","Distal Intergenic",12,51743722,51829536,85815,2,"207304","ENSMUST00000179265.7",-15129,"ENSMUSG00000035247","Hectd1","HECT domain E3 ubiquitin protein ligase 1"
"18","chr2",29886804,29887708,905,"*","Promoter (1-2kb)",2,29889221,29901107,11887,1,"18286","ENSMUST00000123335.7",-1513,"ENSMUSG00000026790","Odf2","outer dense fiber of sperm tails 2"
