"","seqnames","start","end","width","strand","annotation","geneChr","geneStart","geneEnd","geneLength","geneStrand","geneId","transcriptId","distanceToTSS","ENSEMBL","SYMBOL","GENENAME"
"1","chr16",25057678,25058521,844,"*","Promoter (1-2kb)",16,25059639,25069058,9420,1,"319487","ENSMUST00000181655.1",-1118,"ENSMUSG00000096960","A230028O05Rik","RIKEN cDNA A230028O05 gene"
"2","chr5",139014749,139015661,913,"*","Distal Intergenic",5,139018666,139023810,5145,2,"19085","ENSMUST00000139415.1",8149,"ENSMUSG00000025855","Prkar1b","protein kinase, cAMP dependent regulatory, type I beta"
"3","chr15",80098521,80099406,886,"*","Promoter (<=1kb)",15,80097870,80111662,13793,1,"20972","ENSMUST00000143928.1",651,"ENSMUSG00000022415","Syngr1","synaptogyrin 1"
"4","chr1",86470312,86471238,927,"*","Distal Intergenic",1,86426329,86428052,1724,1,"71863","ENSMUST00000046004.5",43983,"ENSMUSG00000036574","Tex44","testis expressed 44"
"5","chr13",113589373,113590195,823,"*","Distal Intergenic",13,113592185,113613641,21457,2,"170625","ENSMUST00000223993.1",23446,"ENSMUSG00000042364","Snx18","sorting nexin 18"
"6","chr15",39943500,39944409,910,"*","Promoter (<=1kb)",15,39870589,39943788,73200,2,"239393","ENSMUST00000022916.12",0,"ENSMUSG00000022305","Lrp12","low density lipoprotein-related protein 12"
"7","chr1",74661270,74662168,899,"*","Promoter (<=1kb)",1,74661745,74703730,41986,1,"67534","ENSMUST00000042125.14",0,"ENSMUSG00000033257","Ttll4","tubulin tyrosine ligase-like family, member 4"
"8","chr12",69537573,69538447,875,"*","Distal Intergenic",12,69582276,69582935,660,2,"207965","ENSMUST00000238563.1",44488,"ENSMUSG00000049882","Vcpkmt","valosin containing protein lysine (K) methyltransferase"
"9","chr10",60260357,60261266,910,"*","Distal Intergenic",10,60277627,60302594,24968,1,"19156","ENSMUST00000105465.7",-16361,"ENSMUSG00000004207","Psap","prosaposin"
"10","chr7",89403850,89404679,830,"*","Promoter (<=1kb)",7,89404355,89413134,8780,1,"14366","ENSMUST00000058755.4",0,"ENSMUSG00000049791","Fzd4","frizzled class receptor 4"
"11","chr6",86584882,86585772,891,"*","Distal Intergenic",6,86628164,86629710,1547,1,"67855","ENSMUST00000043400.7",-42392,"ENSMUSG00000033508","Asprv1","aspartic peptidase, retroviral-like 1"
"12","chr4",141951902,141952733,832,"*","Promoter (<=1kb)",4,141928388,141952076,23689,2,"329977","ENSMUST00000129192.7",0,"ENSMUSG00000051435","Fhad1","forkhead-associated (FHA) phosphopeptide binding domain 1"
"13","chr8",122139526,122140369,844,"*","Intron (ENSMUST00000127664.1/108148, intron 1 of 15)",8,122258620,122272650,14031,1,"195209","ENSMUST00000187142.2",-118251,"ENSMUSG00000043903","Zfp469","zinc finger protein 469"
"14","chr4",136285394,136286263,870,"*","Promoter (<=1kb)",4,136286067,136293942,7876,1,"22704","ENSMUST00000069195.4",0,"ENSMUSG00000051351","Zfp46","zinc finger protein 46"
"15","chr1",131679497,131680301,805,"*","Distal Intergenic",1,131688695,131715439,26745,1,"226421","ENSMUST00000064679.8",-8394,"ENSMUSG00000052688","Rab7b","RAB7B, member RAS oncogene family"
"16","chr15",103393337,103394199,863,"*","Distal Intergenic",15,103344286,103366763,22478,2,"16402","ENSMUST00000023128.7",-26574,"ENSMUSG00000000555","Itga5","integrin alpha 5 (fibronectin receptor alpha)"
"17","chr5",143475153,143476056,904,"*","Exon (ENSMUST00000174273.2/231871, exon 3 of 3)",5,143464613,143475342,10730,1,"231871","ENSMUST00000174273.2",10540,"ENSMUSG00000039206","Daglb","diacylglycerol lipase, beta"
"18","chr8",120715855,120716717,863,"*","Intron (ENSMUST00000127664.1/108148, intron 1 of 15)",8,120736358,120755404,19047,1,"15900","ENSMUST00000160943.2",-19641,"ENSMUSG00000041515","Irf8","interferon regulatory factor 8"
"19","chr2",28525262,28526065,804,"*","Promoter (1-2kb)",2,28527850,28552267,24418,1,"19730","ENSMUST00000238699.1",-1785,"ENSMUSG00000026821","Ralgds","ral guanine nucleotide dissociation stimulator"
"20","chr16",33922023,33922865,843,"*","Promoter (<=1kb)",16,33922486,33944148,21663,1,"16419","ENSMUST00000151930.1",0,"ENSMUSG00000022817","Itgb5","integrin beta 5"
"21","chr3",36449070,36449937,868,"*","Promoter (2-3kb)",3,36449164,36452328,3165,2,"11747","ENSMUST00000196097.1",2391,"ENSMUSG00000027712","Anxa5","annexin A5"
"22","chr2",160366638,160367502,865,"*","Promoter (<=1kb)",2,160363703,160367065,3363,2,"16658","ENSMUST00000099126.4",0,"ENSMUSG00000074622","Mafb","v-maf musculoaponeurotic fibrosarcoma oncogene family, protein B (avian)"
"23","chr4",141793184,141794082,899,"*","Promoter (<=1kb)",4,141793612,141798086,4475,1,"12371","ENSMUST00000128660.1",0,"ENSMUSG00000028914","Casp9","caspase 9"
"24","chr18",67610387,67611236,850,"*","Promoter (<=1kb)",18,67488209,67610790,122582,2,"68166","ENSMUST00000115050.9",0,"ENSMUSG00000024533","Spire1","spire type actin nucleation factor 1"
"25","chr17",56477979,56478898,920,"*","Promoter (1-2kb)",17,56412433,56476483,64051,2,"19280","ENSMUST00000067538.5",-1496,"ENSMUSG00000013236","Ptprs","protein tyrosine phosphatase, receptor type, S"
"26","chr4",141605637,141606552,916,"*","Promoter (<=1kb)",4,141576062,141606052,29991,2,"74202","ENSMUST00000105785.8",0,"ENSMUSG00000006219","Fblim1","filamin binding LIM protein 1"
"27","chr19",55659886,55660792,907,"*","Distal Intergenic",19,55741820,55933229,191410,1,"21416","ENSMUST00000111662.10",-81028,"ENSMUSG00000024985","Tcf7l2","transcription factor 7 like 2, T cell specific, HMG box"
"28","chr15",35155364,35156248,885,"*","Promoter (<=1kb)",15,34875496,35155806,280311,2,"56274","ENSMUST00000018476.13",0,"ENSMUSG00000022329","Stk3","serine/threonine kinase 3"
"29","chr11",115640900,115641820,921,"*","Distal Intergenic",11,115614184,115628295,14112,2,"67283","ENSMUST00000178003.7",-12605,"ENSMUSG00000020744","Slc25a19","solute carrier family 25 (mitochondrial thiamine pyrophosphate carrier), member 19"
"30","chr15",98662419,98663267,849,"*","Promoter (<=1kb)",15,98645134,98662889,17756,2,"74351","ENSMUST00000003450.14",0,"ENSMUSG00000003360","Ddx23","DEAD box helicase 23"
"31","chr19",44562399,44563292,894,"*","Promoter (<=1kb)",19,44562850,44563952,1103,1,"319594","ENSMUST00000131032.1",0,"ENSMUSG00000036450","Hif1an","hypoxia-inducible factor 1, alpha subunit inhibitor"
