"","seqnames","start","end","width","strand","annotation","geneChr","geneStart","geneEnd","geneLength","geneStrand","geneId","transcriptId","distanceToTSS","ENSEMBL","SYMBOL","GENENAME"
"1","chr13",80885471,80886414,944,"*","Promoter (<=1kb)",13,80886095,80894320,8226,1,"105171","ENSMUST00000161441.1",0,"ENSMUSG00000074794","Arrdc3","arrestin domain containing 3"
"2","chr2",156179871,156180707,837,"*","Promoter (<=1kb)",2,156147239,156180238,33000,2,"170791","ENSMUST00000109587.8",0,"ENSMUSG00000027620","Rbm39","RNA binding motif protein 39"
"3","chr15",38470309,38471247,939,"*","Distal Intergenic",15,38490473,38490547,75,2,"102465574","ENSMUST00000183910.1",19300,"ENSMUSG00000099110","Mir6951","microRNA 6951"
"4","chr2",157447238,157448178,941,"*","Intron (ENSMUST00000109533.7/20779, intron 2 of 13)",2,157455671,157471838,16168,1,"20779","ENSMUST00000109531.7",-7493,"ENSMUSG00000027646","Src","Rous sarcoma oncogene"
"5","chr10",62650880,62651806,927,"*","Promoter (<=1kb)",10,62616015,62651218,35204,2,"94213","ENSMUST00000020270.5",0,"ENSMUSG00000020076","Ddx50","DExD box helicase 50"
"6","chr5",111178151,111179059,909,"*","Intron (ENSMUST00000040111.9/209683, intron 6 of 23)",5,111225458,111229415,3958,1,"209683","ENSMUST00000125470.1",-46399,"ENSMUSG00000033209","Ttc28","tetratricopeptide repeat domain 28"
"7","chr6",39379332,39380080,749,"*","Promoter (1-2kb)",6,39381175,39390380,9206,1,"19331","ENSMUST00000031986.4",-1095,"ENSMUSG00000029923","Rab19","RAB19, member RAS oncogene family"
"8","chr10",80433408,80434352,945,"*","Promoter (<=1kb)",10,80409514,80433637,24124,2,"21423","ENSMUST00000105344.7",0,"ENSMUSG00000020167","Tcf3","transcription factor 3"
"9","chr2",164521632,164522472,841,"*","Distal Intergenic",2,164499916,164501639,1724,1,"78928","ENSMUST00000131976.1",21716,"ENSMUSG00000017721","Pigt","phosphatidylinositol glycan anchor biosynthesis, class T"
"10","chr7",127090939,127091794,856,"*","Promoter (<=1kb)",7,127091359,127093986,2628,1,"101602","ENSMUST00000056288.6",0,"ENSMUSG00000045165","AI467606","expressed sequence AI467606"
"11","chr6",17065015,17065929,915,"*","Promoter (<=1kb)",6,17065149,17105823,40675,1,"21753","ENSMUST00000115467.10",0,"ENSMUSG00000029552","Tes","testin LIM domain protein"
"12","chr11",87426338,87427231,894,"*","Promoter (<=1kb)",11,87427591,87484766,57176,1,"83560","ENSMUST00000156483.1",-360,"ENSMUSG00000010342","Tex14","testis expressed gene 14"
"13","chr7",122969469,122970311,843,"*","Promoter (<=1kb)",7,122969058,122970050,993,2,"73951","ENSMUST00000205998.1",0,NA,"4930413G21Rik","RIKEN cDNA 4930413G21 gene"
"14","chr1",134060624,134061501,878,"*","Distal Intergenic",1,134075170,134079120,3951,2,"12227","ENSMUST00000020692.6",17619,"ENSMUSG00000020423","Btg2","BTG anti-proliferation factor 2"
"15","chr3",103020216,103020971,756,"*","Promoter (<=1kb)",3,103020426,103058186,37761,1,"229663","ENSMUST00000029446.12",0,"ENSMUSG00000068823","Csde1","cold shock domain containing E1, RNA binding"
