"","seqnames","start","end","width","strand","annotation","geneChr","geneStart","geneEnd","geneLength","geneStrand","geneId","transcriptId","distanceToTSS","ENSEMBL","SYMBOL","GENENAME"
"1","chr19",31082383,31083292,910,"*","Promoter (<=1kb)",19,31082837,31087069,4233,1,"83410","ENSMUST00000066039.7",0,"ENSMUSG00000053536","Cstf2t","cleavage stimulation factor, 3' pre-RNA subunit 2, tau"
"2","chr12",75669179,75670108,930,"*","Promoter (<=1kb)",12,75630596,75669537,38942,2,"72338","ENSMUST00000062370.8",0,"ENSMUSG00000045690","Wdr89","WD repeat domain 89"
"3","chr6",134566596,134567529,934,"*","Promoter (<=1kb)",6,134446476,134566913,120438,2,"16974","ENSMUST00000032322.14",0,"ENSMUSG00000030201","Lrp6","low density lipoprotein receptor-related protein 6"
"4","chr11",4186332,4187221,890,"*","Promoter (<=1kb)",11,4186789,4214885,28097,1,"103724","ENSMUST00000147485.7",0,"ENSMUSG00000034412","Tbc1d10a","TBC1 domain family, member 10a"
"5","chr15",76080341,76081245,905,"*","Promoter (<=1kb)",15,76070182,76080913,10732,2,"67959","ENSMUST00000100527.12",0,"ENSMUSG00000002524","Puf60","poly-U binding splicing factor 60"
"6","chr7",3665110,3666031,922,"*","Promoter (<=1kb)",7,3660098,3665840,5743,2,"69757","ENSMUST00000019878.7",0,"ENSMUSG00000078813","Leng1","leukocyte receptor cluster (LRC) member 1"
"7","chr1",52630330,52631255,926,"*","Promoter (<=1kb)",1,52630703,52651919,21217,1,"227094","ENSMUST00000165859.7",0,"ENSMUSG00000043015","Nemp2","nuclear envelope integral membrane protein 2"
"8","chr3",69316297,69317209,913,"*","Promoter (<=1kb)",3,69316861,69560802,243942,1,"242083","ENSMUST00000029355.8",0,"ENSMUSG00000027784","Ppm1l","protein phosphatase 1 (formerly 2C)-like"
"9","chr5",147076157,147077006,850,"*","Promoter (<=1kb)",5,147016655,147076586,59932,2,"140887","ENSMUST00000016664.7",0,"ENSMUSG00000016520","Lnx2","ligand of numb-protein X 2"
"10","chr5",136170192,136170985,794,"*","Promoter (<=1kb)",5,136147459,136170713,23255,2,"269717","ENSMUST00000041048.5",0,"ENSMUSG00000039747","Orai2","ORAI calcium release-activated calcium modulator 2"
"11","chr6",118419140,118420075,936,"*","Promoter (<=1kb)",6,118383381,118419474,36094,2,"213895","ENSMUST00000032237.7",0,"ENSMUSG00000030138","Bms1","BMS1, ribosome biogenesis factor"
"12","chr2",180709690,180710595,906,"*","Promoter (<=1kb)",2,180668288,180709999,41712,2,"23856","ENSMUST00000103057.7",0,"ENSMUSG00000038914","Dido1","death inducer-obliterator 1"
"13","chr10",79908277,79909165,889,"*","Promoter (<=1kb)",10,79894708,79908921,14214,2,"216154","ENSMUST00000105378.8",0,"ENSMUSG00000013833","Med16","mediator complex subunit 16"
"14","chr10",59221325,59222235,911,"*","Promoter (<=1kb)",10,59141627,59221847,80221,2,"103080","ENSMUST00000220156.1",0,"ENSMUSG00000019917","Septin10","septin 10"
"15","chr14",55014868,55015789,922,"*","Promoter (<=1kb)",14,55015454,55024137,8684,1,"68966","ENSMUST00000022815.9",0,"ENSMUSG00000022204","Ngdn","neuroguidin, EIF4E binding protein"
"16","chr17",33929136,33930021,886,"*","Promoter (<=1kb)",17,33929543,33930495,953,1,"19732","ENSMUST00000172468.1",0,"ENSMUSG00000041354","Rgl2","ral guanine nucleotide dissociation stimulator-like 2"
