"","seqnames","start","end","width","strand","annotation","geneChr","geneStart","geneEnd","geneLength","geneStrand","geneId","transcriptId","distanceToTSS","ENSEMBL","SYMBOL","GENENAME"
"1","chr8",76901722,76902624,903,"*","Promoter (<=1kb)",8,76902288,77242996,340709,1,"110784","ENSMUST00000148106.7",0,"ENSMUSG00000031618","Nr3c2","nuclear receptor subfamily 3, group C, member 2"
"2","chr12",46818940,46819847,908,"*","Promoter (<=1kb)",12,46694517,46818929,124413,2,"664883","ENSMUST00000021438.7",-11,"ENSMUSG00000021047","Nova1","NOVA alternative splicing regulator 1"
"3","chr8",24419153,24420051,899,"*","Distal Intergenic",8,24437180,24438984,1805,2,"69068","ENSMUST00000052622.5",18933,"ENSMUSG00000056313","Tcim","transcriptional and immune response regulator"
"4","chr3",123567171,123568070,900,"*","Intron (ENSMUST00000137404.7/83398, intron 6 of 13)",3,123556831,123576516,19686,2,"83398","ENSMUST00000132896.2",8446,"ENSMUSG00000027977","Ndst3","N-deacetylase/N-sulfotransferase (heparan glucosaminyl) 3"
"5","chr14",34502310,34503209,900,"*","Promoter (<=1kb)",14,34410734,34502687,91954,2,"12166","ENSMUST00000049005.14",0,"ENSMUSG00000021796","Bmpr1a","bone morphogenetic protein receptor, type 1A"
"6","chr19",55231974,55232871,898,"*","Intron (ENSMUST00000069183.7/73707, intron 4 of 20)",19,55198099,55241236,43138,2,"73707","ENSMUST00000069183.7",8365,"ENSMUSG00000055523","Gucy2g","guanylate cyclase 2g"
"7","chr8",24520694,24521670,977,"*","Distal Intergenic",8,24533456,24540796,7341,2,"209176","ENSMUST00000138335.1",19126,"ENSMUSG00000031549","Ido2","indoleamine 2,3-dioxygenase 2"
"8","chr14",27181860,27182764,905,"*","Intron (ENSMUST00000225949.1/71704, intron 3 of 13)",14,27238039,27403904,165866,1,"71704","ENSMUST00000049206.5",-55275,"ENSMUSG00000021895","Arhgef3","Rho guanine nucleotide exchange factor (GEF) 3"
"9","chr10",77214160,77215549,1390,"*","Distal Intergenic",10,77259218,77269575,10358,1,"80294","ENSMUST00000020493.8",-43669,"ENSMUSG00000020260","Pofut2","protein O-fucosyltransferase 2"
"10","chr18",21299821,21300703,883,"*","Promoter (<=1kb)",18,21127201,21300138,172938,2,"381126","ENSMUST00000049260.6",0,"ENSMUSG00000042680","Garem1","GRB2 associated regulator of MAPK1 subtype 1"
"11","chr2",152686536,152687442,907,"*","Promoter (<=1kb)",2,152687035,152687946,912,1,"66405","ENSMUST00000062148.8",0,"ENSMUSG00000042814","Mcts2","malignant T cell amplified sequence 2"
"12","chr17",12249654,12250585,932,"*","Exon (ENSMUST00000233755.1/26407, exon 12 of 26)",17,12261380,12265986,4607,2,"26407","ENSMUST00000233252.1",15401,"ENSMUSG00000014426","Map3k4","mitogen-activated protein kinase kinase kinase 4"
"13","chr3",51708869,51709735,867,"*","Intron (ENSMUST00000118075.6/433586, intron 1 of 3)",3,51681622,51682677,1056,1,"211666","ENSMUST00000195423.1",27247,"ENSMUSG00000074604","Mgst2","microsomal glutathione S-transferase 2"
"14","chr3",22238241,22239145,905,"*","Distal Intergenic",3,22251374,22251663,290,1,"19784","ENSMUST00000157150.1",-12229,NA,"Rprl2","ribonuclease P RNA-like 2"
"15","chr7",113185929,113186853,925,"*","Distal Intergenic",7,113207465,113314126,106662,1,"11865","ENSMUST00000047321.8",-20612,"ENSMUSG00000055116","Arntl","aryl hydrocarbon receptor nuclear translocator-like"
