"","seqnames","start","end","width","strand","annotation","geneChr","geneStart","geneEnd","geneLength","geneStrand","geneId","transcriptId","distanceToTSS","ENSEMBL","SYMBOL","GENENAME"
"1","chr5",30945177,30946066,890,"*","Promoter (<=1kb)",5,30933143,30945591,12449,2,"68567","ENSMUST00000031051.7",0,"ENSMUSG00000029161","Cgref1","cell growth regulator with EF hand domain 1"
"2","chr18",34675359,34676263,905,"*","Distal Intergenic",18,34631683,34651735,20053,2,"52563","ENSMUST00000133181.1",-23624,"ENSMUSG00000024370","Cdc23","CDC23 cell division cycle 23"
"3","chr12",111686207,111687099,893,"*","Distal Intergenic",12,111678116,111678908,793,1,"328162","ENSMUST00000222737.1",8091,"ENSMUSG00000060950","Trmt61a","tRNA methyltransferase 61A"
"4","chr5",118612907,118613747,841,"*","Intron (ENSMUST00000201614.1/76199, intron 2 of 4)",5,118561575,118593539,31965,1,"76199","ENSMUST00000201696.1",51332,"ENSMUSG00000018076","Med13l","mediator complex subunit 13-like"
"5","chr15",9569896,9570814,919,"*","Distal Intergenic",15,9516409,9530176,13768,2,"16197","ENSMUST00000228673.1",-39720,"ENSMUSG00000003882","Il7r","interleukin 7 receptor"
"6","chr4",139422185,139423089,905,"*","Exon (ENSMUST00000165860.7/69116, exon 39 of 106)",4,139416212,139417026,815,1,"69116","ENSMUST00000149995.1",5973,"ENSMUSG00000066036","Ubr4","ubiquitin protein ligase E3 component n-recognin 4"
"7","chr6",115988918,115989743,826,"*","Intron (ENSMUST00000015511.14/67784, intron 1 of 35)",6,115954811,115995005,40195,2,"67784","ENSMUST00000015511.14",5262,"ENSMUSG00000030123","Plxnd1","plexin D1"
"8","chr2",122718956,122719861,906,"*","Exon (ENSMUST00000148977.7/ENSMUST00000148977.7, exon 4 of 5)",2,122683398,122702663,19266,2,"22785","ENSMUST00000099457.3",-16293,"ENSMUSG00000005802","Slc30a4","solute carrier family 30 (zinc transporter), member 4"
"9","chr15",59662359,59663141,783,"*","Distal Intergenic",15,59648653,59653689,5037,1,"211770","ENSMUST00000118228.1",13706,"ENSMUSG00000032501","Trib1","tribbles pseudokinase 1"
"10","chr6",52157987,52158828,842,"*","Promoter (<=1kb)",6,52158432,52162119,3688,1,"105242658","ENSMUST00000132559.1",0,"ENSMUSG00000087658","Hotairm1","Hoxa transcript antisense RNA, myeloid-specific 1"
