"","seqnames","start","end","width","strand","annotation","geneChr","geneStart","geneEnd","geneLength","geneStrand","geneId","transcriptId","distanceToTSS","ENSEMBL","SYMBOL","GENENAME"
"1","chr5",114099897,114100786,890,"*","Promoter (<=1kb)",5,114100315,114124720,24406,1,"100756","ENSMUST00000031588.11",0,"ENSMUSG00000029592","Usp30","ubiquitin specific peptidase 30"
"2","chr11",95841794,95842509,716,"*","Promoter (<=1kb)",11,95842295,95845734,3440,1,"14710","ENSMUST00000107714.8",0,"ENSMUSG00000038811","Gngt2","guanine nucleotide binding protein (G protein), gamma transducing activity polypeptide 2"
"3","chr8",105639690,105640455,766,"*","Promoter (2-3kb)",8,105624350,105637485,13136,2,"546100","ENSMUST00000182046.1",-2205,"ENSMUSG00000098120","Gm5914","predicted gene 5914"
"4","chr3",138525996,138526674,679,"*","Promoter (<=1kb)",3,138526421,138526485,65,1,"100316706","ENSMUST00000157748.3",0,"ENSMUSG00000088373","Mir1956","microRNA 1956"
"5","chr15",83473928,83474838,911,"*","Distal Intergenic",15,83375607,83464606,89000,2,"23970","ENSMUST00000171436.7",-9322,"ENSMUSG00000016664","Pacsin2","protein kinase C and casein kinase substrate in neurons 2"
"6","chr2",180744992,180745901,910,"*","Distal Intergenic",2,180738274,180741416,3143,1,"228993","ENSMUST00000140955.1",6718,"ENSMUSG00000023393","Slc17a9","solute carrier family 17, member 9"
"7","chr1",36471112,36472020,909,"*","Promoter (<=1kb)",1,36471620,36508764,37145,1,"94220","ENSMUST00000153128.1",0,"ENSMUSG00000037408","Cnnm4","cyclin M4"
"8","chr10",126918798,126919704,907,"*","Distal Intergenic",10,126868427,126901355,32929,2,"68876","ENSMUST00000026504.12",-17443,"ENSMUSG00000025436","Atp23","ATP23 metallopeptidase and ATP synthase assembly factor homolog"
"9","chr13",49352266,49353091,826,"*","Intron (ENSMUST00000048544.13/76895, intron 1 of 6)",13,49341596,49387026,45431,1,"76895","ENSMUST00000110085.10",10670,"ENSMUSG00000037933","Bicd2","BICD cargo adaptor 2"
"10","chr11",69933887,69934702,816,"*","Promoter (1-2kb)",11,69935796,69941605,5810,1,"53422","ENSMUST00000018698.11",-1094,"ENSMUSG00000018554","Ybx2","Y box protein 2"
"11","chr18",67435214,67436106,893,"*","Promoter (<=1kb)",18,67409083,67435948,26866,2,"69597","ENSMUST00000237178.1",0,"ENSMUSG00000024527","Afg3l2","AFG3-like AAA ATPase 2"
"12","chr1",127205943,127206807,865,"*","Promoter (<=1kb)",1,127205028,127398792,193765,1,"107895","ENSMUST00000190921.1",915,"ENSMUSG00000036155","Mgat5","mannoside acetylglucosaminyltransferase 5"
"13","chr5",121427040,121427928,889,"*","Intron (ENSMUST00000042163.14/231713, intron 15 of 23)",5,121439418,121444378,4961,1,"231713","ENSMUST00000172908.1",-11490,"ENSMUSG00000042719","Naa25","N(alpha)-acetyltransferase 25, NatB auxiliary subunit"
"14","chr11",83550021,83550935,915,"*","Distal Intergenic",11,83525778,83530518,4741,2,"20304","ENSMUST00000035938.2",-19503,"ENSMUSG00000035042","Ccl5","chemokine (C-C motif) ligand 5"
"15","chr4",41569171,41570067,897,"*","Promoter (<=1kb)",4,41569775,41638158,68384,1,"68922","ENSMUST00000102963.9",0,"ENSMUSG00000061322","Dnai1","dynein axonemal intermediate chain 1"
"16","chr8",46468861,46469651,791,"*","Promoter (1-2kb)",8,46471037,46536051,65015,1,"14081","ENSMUST00000034046.12",-1386,"ENSMUSG00000018796","Acsl1","acyl-CoA synthetase long-chain family member 1"
"17","chr7",80260821,80261706,886,"*","Promoter (<=1kb)",7,80261215,80265374,4160,1,"83485","ENSMUST00000117989.1",0,"ENSMUSG00000047084","Ngrn","neugrin, neurite outgrowth associated"
"18","chr14",54258824,54259703,880,"*","Promoter (<=1kb)",14,54259232,54269164,9933,1,"105501","ENSMUST00000041197.11",0,"ENSMUSG00000040997","Abhd4","abhydrolase domain containing 4"
"19","chr6",137470816,137471729,914,"*","Distal Intergenic",6,137454028,137462622,8595,1,"19277","ENSMUST00000203127.1",16788,"ENSMUSG00000030223","Ptpro","protein tyrosine phosphatase, receptor type, O"
"20","chr6",88446042,88446914,873,"*","Promoter (<=1kb)",6,88257334,88446539,189206,2,"65967","ENSMUST00000165242.3",0,"ENSMUSG00000033216","Eefsec","eukaryotic elongation factor, selenocysteine-tRNA-specific"
"21","chr2",84424865,84425742,878,"*","Promoter (<=1kb)",2,84330626,84425411,94786,2,"54598","ENSMUST00000074262.8",0,"ENSMUSG00000059588","Calcrl","calcitonin receptor-like"
"22","chr12",4842980,4843784,805,"*","Promoter (<=1kb)",12,4843303,4856967,13665,1,"238037","ENSMUST00000220215.1",0,"ENSMUSG00000051721","Wdcp","WD repeat and coiled coil containing"
"23","chr15",55217682,55218584,903,"*","Exon (ENSMUST00000096433.9/97998, exon 8 of 9)",15,55133453,55208885,75433,1,"97998","ENSMUST00000226687.1",84229,"ENSMUSG00000022419","Deptor","DEP domain containing MTOR-interacting protein"
"24","chr10",59430645,59431550,906,"*","Promoter (<=1kb)",10,59428293,59431086,2794,2,"18302","ENSMUST00000162493.1",0,"ENSMUSG00000009654","Oit3","oncoprotein induced transcript 3"
"25","chr9",72958354,72959270,917,"*","Promoter (<=1kb)",9,72958785,72973061,14277,1,"67685","ENSMUST00000098567.8",0,"ENSMUSG00000092192","Dnaaf4","dynein axonemal assembly factor 4"
"26","chr17",81668771,81669507,737,"*","Promoter (<=1kb)",17,81647809,81670187,22379,2,"20541","ENSMUST00000234923.1",680,"ENSMUSG00000054640","Slc8a1","solute carrier family 8 (sodium/calcium exchanger), member 1"
"27","chr10",26995737,26996591,855,"*","Intron (ENSMUST00000092639.11/16773, intron 58 of 64)",10,26980036,26988514,8479,2,"16773","ENSMUST00000186279.1",-7223,"ENSMUSG00000019899","Lama2","laminin, alpha 2"
"28","chr13",42052667,42053368,702,"*","Promoter (<=1kb)",13,42052404,42154631,102228,1,"110521","ENSMUST00000220525.1",263,"ENSMUSG00000021366","Hivep1","human immunodeficiency virus type I enhancer binding protein 1"
"29","chr14",20829583,20830485,903,"*","Distal Intergenic",14,20836660,20843385,6726,1,"18792","ENSMUST00000022368.3",-6175,"ENSMUSG00000021822","Plau","plasminogen activator, urokinase"
"30","chr5",36668248,36668983,736,"*","Intron (ENSMUST00000031091.12/320661, intron 2 of 8)",5,36600485,36695937,95453,2,"320661","ENSMUST00000031091.12",26954,"ENSMUSG00000029190","D5Ertd579e","DNA segment, Chr 5, ERATO Doi 579, expressed"
"31","chr1",24099886,24100750,865,"*","Promoter (<=1kb)",1,24011245,24100194,88950,2,"68187","ENSMUST00000187752.6",0,"ENSMUSG00000026153","Fam135a","family with sequence similarity 135, member A"
"32","chr7",128128902,128129782,881,"*","Promoter (<=1kb)",7,128129547,128150657,21111,1,"16411","ENSMUST00000033053.7",0,"ENSMUSG00000030789","Itgax","integrin alpha X"
"33","chr10",60704812,60705523,712,"*","Distal Intergenic",10,60583079,60696490,113412,2,"22295","ENSMUST00000153149.7",-8322,"ENSMUSG00000012819","Cdh23","cadherin 23 (otocadherin)"
"34","chr13",73822025,73822883,859,"*","Exon (ENSMUST00000022051.13/72293, exon 9 of 10)",13,73813463,73814988,1526,1,"20499","ENSMUST00000221813.1",8562,"ENSMUSG00000017756","Slc12a7","solute carrier family 12, member 7"
"35","chr18",60722933,60723653,721,"*","Intron (ENSMUST00000235795.1/15531, intron 1 of 2)",18,60684494,60727563,43070,2,"15531","ENSMUST00000235795.1",3910,"ENSMUSG00000054008","Ndst1","N-deacetylase/N-sulfotransferase (heparan glucosaminyl) 1"
"36","chr7",80652031,80652928,898,"*","Intron (ENSMUST00000122255.7/70461, intron 2 of 14)",7,80636017,80644384,8368,1,"100504375","ENSMUST00000142678.1",16014,"ENSMUSG00000084821","Gm15880","predicted gene 15880"
