"","seqnames","start","end","width","strand","annotation","geneChr","geneStart","geneEnd","geneLength","geneStrand","geneId","transcriptId","distanceToTSS","ENSEMBL","SYMBOL","GENENAME"
"1","chr6",89415427,89416185,759,"*","Intron (ENSMUST00000113550.5/66098, intron 5 of 6)",6,89316314,89362620,46307,2,"18844","ENSMUST00000163139.7",-52807,"ENSMUSG00000030084","Plxna1","plexin A1"
"2","chr11",105466689,105467538,850,"*","Distal Intergenic",11,105401652,105456735,55084,2,"632687","ENSMUST00000100332.3",-9954,"ENSMUSG00000078627","Marchf10","membrane associated ring-CH-type finger 10"
"3","chr10",67689719,67690616,898,"*","Distal Intergenic",10,67569216,67571959,2744,2,"105245193","ENSMUST00000219796.1",-117760,NA,"4930563J15Rik","RIKEN cDNA 4930563J15 gene"
"4","chr13",100201582,100202460,879,"*","Promoter (<=1kb)",13,100144063,100202092,58030,2,"17948","ENSMUST00000117913.7",0,"ENSMUSG00000078945","Naip2","NLR family, apoptosis inhibitory protein 2"
"5","chr2",124719681,124720601,921,"*","Distal Intergenic",2,124653635,124665309,11675,1,"214968","ENSMUST00000103238.1",66046,"ENSMUSG00000027200","Sema6d","sema domain, transmembrane domain (TM), and cytoplasmic domain, (semaphorin) 6D"
"6","chr7",67484570,67485443,874,"*","Distal Intergenic",7,67529711,67535397,5687,2,"67867","ENSMUST00000185818.1",49954,"ENSMUSG00000030556","Lrrc28","leucine rich repeat containing 28"
"7","chr3",127625051,127625904,854,"*","Distal Intergenic",3,127633135,127635631,2497,1,"11924","ENSMUST00000029587.8",-7231,"ENSMUSG00000027967","Neurog2","neurogenin 2"
"8","chr15",73434607,73435521,915,"*","Distal Intergenic",15,73343285,73423280,79996,2,"14083","ENSMUST00000226893.1",-11327,"ENSMUSG00000022607","Ptk2","PTK2 protein tyrosine kinase 2"
"9","chr1",135752665,135753543,879,"*","Distal Intergenic",1,135766119,135769136,3018,1,"27280","ENSMUST00000038945.5",-12576,"ENSMUSG00000041801","Phlda3","pleckstrin homology like domain, family A, member 3"
"10","chr2",130490522,130491318,797,"*","Intron (ENSMUST00000028769.13/19262, intron 1 of 20)",2,130450544,130554023,103480,1,"19262","ENSMUST00000077303.3",39978,"ENSMUSG00000027303","Ptpra","protein tyrosine phosphatase, receptor type, A"
"11","chr14",29959985,29960867,883,"*","Exon (ENSMUST00000223774.1/ENSMUST00000223774.1, exon 1 of 3)",14,29968308,29975662,7355,1,"80795","ENSMUST00000112268.2",-7441,"ENSMUSG00000042682","Selenok","selenoprotein K"
"12","chr14",19415592,19416480,889,"*","Exon (ENSMUST00000177817.1/ENSMUST00000177817.1, exon 5 of 6)",14,19594139,19602581,8443,2,"432825","ENSMUST00000096121.11",186101,"ENSMUSG00000095024","Gm5458","predicted gene 5458"
"13","chr19",3931503,3932405,903,"*","Promoter (1-2kb)",19,3913491,3929808,16318,2,"67689","ENSMUST00000051803.7",-1695,"ENSMUSG00000024885","Aldh3b1","aldehyde dehydrogenase 3 family, member B1"
"14","chr8",35393411,35393770,360,"*","Distal Intergenic",8,35376660,35379526,2867,1,"244416","ENSMUST00000211472.1",16751,"ENSMUSG00000046794","Ppp1r3b","protein phosphatase 1, regulatory subunit 3B"
"15","chr19",43570745,43571646,902,"*","Intron (ENSMUST00000235198.1/ENSMUST00000235198.1, intron 1 of 2)",19,43612325,43615892,3568,1,"18089","ENSMUST00000057178.10",-40679,"ENSMUSG00000044220","Nkx2-3","NK2 homeobox 3"
"16","chr16",64883962,64884857,896,"*","Distal Intergenic",16,64852702,64855986,3285,1,"106143","ENSMUST00000136532.1",31260,"ENSMUSG00000054604","Cggbp1","CGG triplet repeat binding protein 1"
"17","chr12",75726104,75726902,799,"*","Intron (ENSMUST00000021450.5/81535, intron 1 of 2)",12,75720326,75735696,15371,2,"81535","ENSMUST00000220285.1",8794,"ENSMUSG00000021054","Sgpp1","sphingosine-1-phosphate phosphatase 1"
"18","chr2",144593659,144594530,872,"*","Promoter (<=1kb)",2,144594054,144595366,1313,1,"228715","ENSMUST00000136628.1",0,"ENSMUSG00000074754","Smim26","small integral membrane protein 26"
"19","chr7",100009425,100010280,856,"*","Promoter (<=1kb)",7,100009914,100034728,24815,1,"69121","ENSMUST00000107084.7",0,"ENSMUSG00000030732","Chrdl2","chordin-like 2"
"20","chr5",37050803,37051658,856,"*","Promoter (<=1kb)",5,37050857,37125299,74443,1,"76071","ENSMUST00000043794.10",0,"ENSMUSG00000063646","Jakmip1","janus kinase and microtubule interacting protein 1"
"21","chr5",38684228,38685132,905,"*","Promoter (<=1kb)",5,38668484,38684826,16343,2,"100515","ENSMUST00000179555.7",0,"ENSMUSG00000046572","Zfp518b","zinc finger protein 518B"
"22","chr13",21408137,21409044,908,"*","Distal Intergenic",13,21389266,21402755,13490,2,"72739","ENSMUST00000224820.1",-5382,"ENSMUSG00000021327","Zkscan3","zinc finger with KRAB and SCAN domains 3"
"23","chr10",117145424,117146320,897,"*","Promoter (2-3kb)",10,117082805,117148495,65691,2,"327826","ENSMUST00000219483.1",2175,"ENSMUSG00000020170","Frs2","fibroblast growth factor receptor substrate 2"
"24","chr4",138282584,138283491,908,"*","Intron (ENSMUST00000105818.7/16559, intron 6 of 13)",4,138262499,138287162,24664,1,"16559","ENSMUST00000105820.1",20085,"ENSMUSG00000028758","Kif17","kinesin family member 17"
"25","chr8",90938018,90939066,1049,"*","Intron (ENSMUST00000048665.7/109151, intron 3 of 39)",8,90932344,91052663,120320,1,"109151","ENSMUST00000209423.1",5674,"ENSMUSG00000056608","Chd9","chromodomain helicase DNA binding protein 9"
"26","chr5",135763278,135764174,897,"*","Intron (ENSMUST00000053906.10/76571, intron 4 of 8)",5,135747220,135778238,31019,2,"76571","ENSMUST00000053906.10",14064,"ENSMUSG00000019178","Styxl1","serine/threonine/tyrosine interacting-like 1"
"27","chr2",57117587,57118238,652,"*","Promoter (2-3kb)",2,57112003,57115038,3036,2,"18227","ENSMUST00000140165.1",-2549,"ENSMUSG00000026826","Nr4a2","nuclear receptor subfamily 4, group A, member 2"
