"","seqnames","start","end","width","strand","annotation","geneChr","geneStart","geneEnd","geneLength","geneStrand","geneId","transcriptId","distanceToTSS","ENSEMBL","SYMBOL","GENENAME"
"1","chr9",40320993,40321940,948,"*","Promoter (<=1kb)",9,40315720,40320920,5201,2,"235283","ENSMUST00000239052.1",-73,"ENSMUSG00000040111","Gramd1b","GRAM domain containing 1B"
"2","chr10",8874923,8875834,912,"*","Intron (ENSMUST00000015449.5/70097, intron 1 of 19)",10,8813722,8886052,72331,2,"70097","ENSMUST00000213032.1",10218,"ENSMUSG00000015305","Sash1","SAM and SH3 domain containing 1"
"3","chr1",84147523,84148430,908,"*","Intron (ENSMUST00000168574.8/98496, intron 2 of 2)",1,84218849,84218961,113,2,"102465181","ENSMUST00000183596.1",70531,"ENSMUSG00000098851","Mir6353","microRNA 6353"
"4","chr10",62299895,62300786,892,"*","Intron (ENSMUST00000099691.10/15275, intron 3 of 17)",10,62284609,62290329,5721,2,"15275","ENSMUST00000161160.1",-9566,"ENSMUSG00000037012","Hk1","hexokinase 1"
"5","chr17",17866569,17867461,893,"*","Distal Intergenic",17,17847176,17855205,8030,2,"15116","ENSMUST00000232410.1",-11364,"ENSMUSG00000003665","Has1","hyaluronan synthase 1"
"6","chr11",8451293,8452178,886,"*","Exon (ENSMUST00000239091.1/319939, exon 22 of 31)",11,8451070,8468675,17606,2,"319939","ENSMUST00000129074.1",16497,"ENSMUSG00000020422","Tns3","tensin 3"
"7","chr9",64770924,64771836,913,"*","Distal Intergenic",9,64715299,64737758,22460,2,"53869","ENSMUST00000172298.7",-33166,"ENSMUSG00000004771","Rab11a","RAB11A, member RAS oncogene family"
"8","chr15",77800314,77801175,862,"*","Intron (ENSMUST00000016771.12/17886, intron 3 of 40)",15,77794652,77813231,18580,2,"17886","ENSMUST00000124844.7",12056,"ENSMUSG00000022443","Myh9","myosin, heavy polypeptide 9, non-muscle"
"9","chr8",13676072,13676890,819,"*","Promoter (<=1kb)",8,13595810,13677451,81642,2,"19414","ENSMUST00000154454.7",561,"ENSMUSG00000031453","Rasa3","RAS p21 protein activator 3"
"10","chr19",46484116,46484991,876,"*","Promoter (1-2kb)",19,46483097,46485982,2886,1,"24069","ENSMUST00000144341.1",1019,"ENSMUSG00000025231","Sufu","SUFU negative regulator of hedgehog signaling"
"11","chr10",13008007,13008883,877,"*","Promoter (2-3kb)",10,13005343,13009183,3841,1,"66125","ENSMUST00000105139.4",2664,"ENSMUSG00000078348","Sf3b5","splicing factor 3b, subunit 5"
"12","chr16",94544424,94545335,912,"*","Distal Intergenic",16,94497783,94526830,29048,2,"13185","ENSMUST00000023615.6",-17594,"ENSMUSG00000022898","Vps26c","VPS26 endosomal protein sorting factor C"
"13","chr18",23893963,23894872,910,"*","Downstream (<=300bp)",18,23954705,23956576,1872,1,"69256","ENSMUST00000225682.1",-59833,"ENSMUSG00000024276","Zfp397","zinc finger protein 397"
"14","chr8",126539427,126540300,874,"*","Distal Intergenic",8,126588296,126593986,5691,2,"270110","ENSMUST00000054960.7",53686,"ENSMUSG00000051495","Irf2bp2","interferon regulatory factor 2 binding protein 2"
"15","chr7",64226637,64227493,857,"*","Promoter (<=1kb)",7,64226948,64231280,4333,1,"17364","ENSMUST00000205939.1",0,"ENSMUSG00000030523","Trpm1","transient receptor potential cation channel, subfamily M, member 1"
"16","chr12",111386256,111387161,906,"*","Distal Intergenic",12,111292976,111377718,84743,2,"217866","ENSMUST00000041965.4",-8538,"ENSMUSG00000021279","Cdc42bpb","CDC42 binding protein kinase beta"
"17","chr5",114854965,114855831,867,"*","Promoter (1-2kb)",5,114853664,114883880,30217,1,"67593","ENSMUST00000031547.11",1301,"ENSMUSG00000029564","4930519G04Rik","RIKEN cDNA 4930519G04 gene"
"18","chr7",113147289,113148371,1083,"*","Distal Intergenic",7,113100168,113142023,41856,2,"75239","ENSMUST00000209589.1",-5266,"ENSMUSG00000110009","4930543E12Rik","RIKEN cDNA 4930543E12 gene"
"19","chr16",55733636,55734435,800,"*","Distal Intergenic",16,55811375,55822138,10764,2,"80859","ENSMUST00000114458.7",87703,"ENSMUSG00000035356","Nfkbiz","nuclear factor of kappa light polypeptide gene enhancer in B cells inhibitor, zeta"
"20","chr1",73955223,73956096,874,"*","Intron (ENSMUST00000169786.7/21961, intron 18 of 34)",1,73953373,73963043,9671,2,"21961","ENSMUST00000191367.1",6947,"ENSMUSG00000055322","Tns1","tensin 1"
"21","chr2",172391769,172392649,881,"*","Promoter (1-2kb)",2,172393794,172429554,35761,1,"320664","ENSMUST00000099061.8",-1145,"ENSMUSG00000074570","Cass4","Cas scaffolding protein family member 4"
"22","chr10",98611540,98612430,891,"*","Distal Intergenic",10,98299927,98351874,51948,2,"667438","ENSMUST00000218457.1",-259666,"ENSMUSG00000112896","Gm8633","predicted gene 8633"
"23","chr6",85382480,85383373,894,"*","Distal Intergenic",6,85334967,85374634,39668,2,"52055","ENSMUST00000204087.1",-7846,"ENSMUSG00000051343","Rab11fip5","RAB11 family interacting protein 5 (class I)"
"24","chr3",104790393,104791298,906,"*","Promoter (<=1kb)",3,104791983,104792880,898,1,"11853","ENSMUST00000132721.1",-685,"ENSMUSG00000002233","Rhoc","ras homolog family member C"
"25","chr11",114929067,114929939,873,"*","Intron (ENSMUST00000149663.3/217304, intron 1 of 3)",11,114928387,114934287,5901,2,"217304","ENSMUST00000126655.1",4348,"ENSMUSG00000063193","Cd300lb","CD300 molecule like family member B"
"26","chr19",21819921,21820813,893,"*","Intron (ENSMUST00000096194.8/83921, intron 13 of 24)",19,21778388,21807902,29515,1,"83921","ENSMUST00000238079.1",41533,"ENSMUSG00000024754","Cemip2","cell migration inducing hyaluronidase 2"
