"","seqnames","start","end","width","strand","annotation","geneChr","geneStart","geneEnd","geneLength","geneStrand","geneId","transcriptId","distanceToTSS","ENSEMBL","SYMBOL","GENENAME"
"1","chr5",113156774,113157673,900,"*","Intron (ENSMUST00000050125.8/243219, intron 1 of 7)",5,113086323,113163351,77029,2,"243219","ENSMUST00000050125.8",5678,"ENSMUSG00000051339","2900026A02Rik","RIKEN cDNA 2900026A02 gene"
"2","chr15",102230551,102231431,881,"*","Promoter (<=1kb)",15,102224375,102231908,7534,2,"16421","ENSMUST00000230652.1",477,"ENSMUSG00000001281","Itgb7","integrin beta 7"
"3","chr16",18194849,18195729,881,"*","Distal Intergenic",16,18207822,18213533,5712,2,"66779","ENSMUST00000232008.1",17804,"ENSMUSG00000116557","4933432I09Rik","RIKEN cDNA 4933432I09 gene"
"4","chr18",35865142,35866038,897,"*","Intron (ENSMUST00000236587.1/ENSMUST00000236587.1, intron 1 of 1)",18,35854738,35858619,3882,1,"67393","ENSMUST00000235404.1",10404,"ENSMUSG00000046668","Cxxc5","CXXC finger 5"
"5","chr8",94983839,94984710,872,"*","Promoter (<=1kb)",8,94984371,95014199,29829,1,"14766","ENSMUST00000093271.7",0,"ENSMUSG00000031785","Adgrg1","adhesion G protein-coupled receptor G1"
"6","chr4",150808205,150809122,918,"*","Distal Intergenic",4,150853919,150868892,14974,1,"74155","ENSMUST00000073600.8",-44797,"ENSMUSG00000028967","Errfi1","ERBB receptor feedback inhibitor 1"
"7","chr10",43998213,43999123,911,"*","Exon (ENSMUST00000200401.1/11630, exon 4 of 22)",10,43950638,44004369,53732,2,"11630","ENSMUST00000020017.13",5246,"ENSMUSG00000019866","Crybg1","crystallin beta-gamma domain containing 1"
"8","chr4",108057904,108058794,891,"*","Intron (ENSMUST00000044248.13/242608, intron 1 of 11)",4,108044268,108047879,3612,2,"20280","ENSMUST00000145721.1",-10025,"ENSMUSG00000028603","Scp2","sterol carrier protein 2, liver"
"9","chr4",21754925,21755829,905,"*","Intron (ENSMUST00000120679.7/51813, intron 11 of 11)",4,21767156,21782476,15321,1,"77593","ENSMUST00000156589.8",-11327,"ENSMUSG00000040455","Usp45","ubiquitin specific petidase 45"
"10","chr9",64564053,64564967,915,"*","Intron (ENSMUST00000093829.8/214058, intron 4 of 22)",9,64546899,64638466,91568,1,"214058","ENSMUST00000147388.1",17154,"ENSMUSG00000036466","Megf11","multiple EGF-like-domains 11"
"11","chr1",131761199,131762058,860,"*","Exon (ENSMUST00000049027.9/320718, exon 13 of 21)",1,131750491,131753987,3497,1,"320718","ENSMUST00000147800.1",10708,"ENSMUSG00000042268","Slc26a9","solute carrier family 26, member 9"
"12","chr8",122695208,122696140,933,"*","Promoter (2-3kb)",8,122650028,122698902,48875,2,"12398","ENSMUST00000148630.1",2762,"ENSMUSG00000006362","Cbfa2t3","CBFA2/RUNX1 translocation partner 3"
"13","chr11",103051039,103051955,917,"*","Intron (ENSMUST00000021314.7/18107, intron 3 of 11)",11,103070585,103071750,1166,2,"72469","ENSMUST00000124740.1",19795,"ENSMUSG00000020937","Plcd3","phospholipase C, delta 3"
