"","seqnames","start","end","width","strand","annotation","geneChr","geneStart","geneEnd","geneLength","geneStrand","geneId","transcriptId","distanceToTSS","ENSEMBL","SYMBOL","GENENAME"
"1","chr18",3337087,3338032,946,"*","Promoter (<=1kb)",18,3266354,3337679,71326,2,"12916","ENSMUST00000150235.7",0,"ENSMUSG00000063889","Crem","cAMP responsive element modulator"
"2","chr9",21367306,21368192,887,"*","Promoter (<=1kb)",9,21367871,21405360,37490,1,"16201","ENSMUST00000067646.11",0,"ENSMUSG00000032178","Ilf3","interleukin enhancer binding factor 3"
"3","chr9",20877846,20878765,920,"*","Promoter (<=1kb)",9,20873808,20879727,5920,2,"70726","ENSMUST00000043726.7",962,"ENSMUSG00000038742","Angptl6","angiopoietin-like 6"
"4","chr7",16285937,16286958,1022,"*","Promoter (<=1kb)",7,16274045,16286790,12746,2,"243846","ENSMUST00000118976.8",0,"ENSMUSG00000041375","Ccdc9","coiled-coil domain containing 9"
"5","chr7",16614859,16615701,843,"*","Promoter (<=1kb)",7,16493719,16614993,121275,2,"232906","ENSMUST00000075845.10",0,"ENSMUSG00000058230","Arhgap35","Rho GTPase activating protein 35"
"6","chr15",102517842,102518674,833,"*","Promoter (<=1kb)",15,102518192,102523674,5483,1,"21357","ENSMUST00000131184.7",0,"ENSMUSG00000023051","Tarbp2","TARBP2, RISC loading complex RNA binding subunit"
"7","chr4",45012070,45012963,894,"*","Promoter (<=1kb)",4,44991242,45012394,21153,2,"230119","ENSMUST00000055028.8",0,"ENSMUSG00000049657","Zbtb5","zinc finger and BTB domain containing 5"
"8","chr9",35569777,35570675,899,"*","Promoter (<=1kb)",9,35570284,35690318,120035,1,"330921","ENSMUST00000098906.8",0,"ENSMUSG00000074452","Pate2","prostate and testis expressed 2"
"9","chr6",124828883,124829764,882,"*","Promoter (<=1kb)",6,124829547,124832664,3118,1,"14793","ENSMUST00000150120.7",0,"ENSMUSG00000023505","Cdca3","cell division cycle associated 3"
"10","chr17",35969388,35970284,897,"*","Promoter (<=1kb)",17,35956819,35969761,12943,2,"224742","ENSMUST00000043757.14",0,"ENSMUSG00000038762","Abcf1","ATP-binding cassette, sub-family F (GCN20), member 1"
"11","chr7",64392071,64392966,896,"*","Promoter (<=1kb)",7,64376527,64392268,15742,2,"67973","ENSMUST00000032735.7",0,"ENSMUSG00000030521","Mphosph10","M-phase phosphoprotein 10 (U3 small nucleolar ribonucleoprotein)"
"12","chr10",81292470,81293336,867,"*","Promoter (<=1kb)",10,81292963,81319972,27010,1,"18717","ENSMUST00000163075.7",0,"ENSMUSG00000034902","Pip5k1c","phosphatidylinositol-4-phosphate 5-kinase, type 1 gamma"
"13","chr11",94210954,94211815,862,"*","Promoter (<=1kb)",11,94211454,94215495,4042,1,"22057","ENSMUST00000041589.5",0,"ENSMUSG00000037573","Tob1","transducer of ErbB-2.1"
"14","chr9",22070726,22071561,836,"*","Promoter (<=1kb)",9,22071002,22085180,14179,1,"100503652","ENSMUST00000216270.1",0,"ENSMUSG00000096981","Gm16845","predicted gene, 16845"
"15","chr15",102624935,102625883,949,"*","Promoter (<=1kb)",15,102523843,102625067,101225,2,"223922","ENSMUST00000184772.1",0,"ENSMUSG00000099083","Atf7","activating transcription factor 7"
"16","chr5",122849641,122850533,893,"*","Promoter (<=1kb)",5,122850048,122871291,21244,1,"80751","ENSMUST00000031434.7",0,"ENSMUSG00000029474","Rnf34","ring finger protein 34"
"17","chr7",100607141,100608019,879,"*","Promoter (<=1kb)",7,100607410,100641268,33859,1,"19346","ENSMUST00000107048.7",0,"ENSMUSG00000030704","Rab6a","RAB6A, member RAS oncogene family"
"18","chr8",105565648,105566540,893,"*","Promoter (<=1kb)",8,105524465,105566047,41583,2,"11972","ENSMUST00000013304.7",0,"ENSMUSG00000013160","Atp6v0d1","ATPase, H+ transporting, lysosomal V0 subunit D1"
"19","chr11",3648682,3649596,915,"*","Promoter (<=1kb)",11,3639794,3648812,9019,2,"544752","ENSMUST00000144852.1",0,"ENSMUSG00000056579","Tug1","taurine upregulated gene 1"
"20","chr14",31250901,31251811,911,"*","Promoter (<=1kb)",14,31251450,31259944,8495,1,"104416","ENSMUST00000022458.10",0,"ENSMUSG00000021901","Bap1","Brca1 associated protein 1"
"21","chr5",33274456,33275360,905,"*","Promoter (<=1kb)",5,33247723,33274994,27272,2,"13016","ENSMUST00000079746.9",0,"ENSMUSG00000037373","Ctbp1","C-terminal binding protein 1"
"22","chr2",173659241,173660164,924,"*","Promoter (<=1kb)",2,173579320,173659539,80220,2,"100043911","ENSMUST00000141051.7",0,"ENSMUSG00000055897","Ppp4r1l-ps","protein phosphatase 4, regulatory subunit 1-like, pseudogene"
"23","chr19",7341323,7342226,904,"*","Promoter (<=1kb)",19,7275396,7341819,66424,2,"13728","ENSMUST00000032557.14",0,"ENSMUSG00000024969","Mark2","MAP/microtubule affinity regulating kinase 2"
"24","chr4",132922222,132923111,890,"*","Promoter (<=1kb)",4,132899213,132922558,23346,2,"230789","ENSMUST00000030696.10",0,"ENSMUSG00000028878","Fam76a","family with sequence similarity 76, member A"
"25","chr10",91082407,91083323,917,"*","Promoter (<=1kb)",10,90989311,91082662,93352,2,"11783","ENSMUST00000159110.7",0,"ENSMUSG00000019979","Apaf1","apoptotic peptidase activating factor 1"
"26","chr3",95881990,95882903,914,"*","Promoter (<=1kb)",3,95878503,95882205,3703,2,"229599","ENSMUST00000159739.7",0,"ENSMUSG00000038550","Ciart","circadian associated repressor of transcription"
"27","chr2",154790577,154791411,835,"*","Promoter (<=1kb)",2,154791096,154867245,76150,1,"19383","ENSMUST00000109701.9",0,"ENSMUSG00000027593","Raly","hnRNP-associated with lethal yellow"
"28","chr17",31564189,31565075,887,"*","Promoter (<=1kb)",17,31564734,31607693,42960,1,"18771","ENSMUST00000097352.10",0,"ENSMUSG00000006705","Pknox1","Pbx/knotted 1 homeobox"
"29","chr9",44305334,44306240,907,"*","Promoter (<=1kb)",9,44292440,44305671,13232,2,"102423","ENSMUST00000216508.1",0,"ENSMUSG00000032119","Hinfp","histone H4 transcription factor"
"30","chr11",106272557,106273439,883,"*","Promoter (<=1kb)",11,106263179,106272972,9794,2,"83796","ENSMUST00000021052.15",0,"ENSMUSG00000078619","Smarcd2","SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily d, member 2"
"31","chr8",60982936,60983815,880,"*","Promoter (<=1kb)",8,60910389,60983300,72912,2,"12725","ENSMUST00000093490.8",0,"ENSMUSG00000004319","Clcn3","chloride channel, voltage-sensitive 3"
"32","chr9",108263440,108264296,857,"*","Promoter (<=1kb)",9,108204634,108263958,59325,2,"13138","ENSMUST00000191899.5",0,"ENSMUSG00000039952","Dag1","dystroglycan 1"
"33","chr8",91133676,91134583,908,"*","Promoter (<=1kb)",8,91123499,91133997,10499,2,"14339","ENSMUST00000120213.8",0,"ENSMUSG00000031667","Aktip","AKT interacting protein"
"34","chr11",121236553,121237475,923,"*","Promoter (<=1kb)",11,121237253,121255856,18604,1,"67608","ENSMUST00000103015.3",0,"ENSMUSG00000000056","Narf","nuclear prelamin A recognition factor"
"35","chr17",3557315,3558199,885,"*","Promoter (<=1kb)",17,3519256,3557781,38526,2,"224481","ENSMUST00000041003.7",0,"ENSMUSG00000036983","Tfb1m","transcription factor B1, mitochondrial"
"36","chr5",86065195,86066048,854,"*","Promoter (<=1kb)",5,86012024,86065583,53560,2,"12617","ENSMUST00000031170.9",0,"ENSMUSG00000029253","Cenpc1","centromere protein C1"
"37","chr2",32712693,32713463,771,"*","Promoter (<=1kb)",2,32712807,32712888,82,2,"100499514","ENSMUST00000175539.1",0,"ENSMUSG00000093280","Mir2861","microRNA 2861"
"38","chr7",126884378,126885284,907,"*","Promoter (<=1kb)",7,126865678,126884703,19026,2,"381921","ENSMUST00000071268.10",0,"ENSMUSG00000059981","Taok2","TAO kinase 2"
"39","chr8",81014597,81015518,922,"*","Promoter (<=1kb)",8,80980733,81014928,34196,2,"74841","ENSMUST00000042724.7",0,"ENSMUSG00000038250","Usp38","ubiquitin specific peptidase 38"
"40","chr10",63023529,63024447,919,"*","Promoter (<=1kb)",10,63014664,63023894,9231,2,"432467","ENSMUST00000020263.13",0,"ENSMUSG00000020069","Hnrnph3","heterogeneous nuclear ribonucleoprotein H3"
"41","chr8",124020799,124021703,905,"*","Promoter (<=1kb)",8,123996318,124021008,24691,2,"102162","ENSMUST00000093039.5",0,"ENSMUSG00000038697","Taf5l","TATA-box binding protein associated factor 5 like"
"42","chr3",90292626,90293519,894,"*","Promoter (<=1kb)",3,90293178,90363407,70230,1,"229542","ENSMUST00000199754.4",0,"ENSMUSG00000042390","Gatad2b","GATA zinc finger domain containing 2B"
"43","chr11",58103621,58104477,857,"*","Promoter (<=1kb)",11,58104153,58118594,14442,1,"69125","ENSMUST00000020822.11",0,"ENSMUSG00000020515","Cnot8","CCR4-NOT transcription complex, subunit 8"
"44","chr10",118141315,118142213,899,"*","Promoter (<=1kb)",10,118141811,118146760,4950,1,"17245","ENSMUST00000219827.1",0,"ENSMUSG00000020212","Mdm1","transformed mouse 3T3 cell double minute 1"
"45","chr18",56707219,56708124,906,"*","Promoter (<=1kb)",18,56707813,56753424,45612,1,"16906","ENSMUST00000025486.8",0,"ENSMUSG00000024590","Lmnb1","lamin B1"
"46","chr14",26637615,26638520,906,"*","Promoter (<=1kb)",14,26638074,26657258,19185,1,"11843","ENSMUST00000022429.8",0,"ENSMUSG00000021877","Arf4","ADP-ribosylation factor 4"
"47","chr5",65536826,65537652,827,"*","Promoter (<=1kb)",5,65537233,65598988,61756,1,"53323","ENSMUST00000142407.7",0,"ENSMUSG00000029203","Ube2k","ubiquitin-conjugating enzyme E2K"
"48","chr11",106083922,106084790,869,"*","Promoter (<=1kb)",11,106084613,106155446,70834,1,"26406","ENSMUST00000002044.9",0,"ENSMUSG00000020700","Map3k3","mitogen-activated protein kinase kinase kinase 3"
"49","chr4",155066519,155067382,864,"*","Promoter (<=1kb)",4,155067016,155072433,5418,1,"668173","ENSMUST00000103180.3",0,"ENSMUSG00000029047","Pex10","peroxisomal biogenesis factor 10"
"50","chr3",27153480,27154357,878,"*","Promoter (<=1kb)",3,27097222,27153861,56640,2,"13605","ENSMUST00000108300.7",0,"ENSMUSG00000027699","Ect2","ect2 oncogene"
"51","chr4",135855634,135856498,865,"*","Promoter (<=1kb)",4,135855747,135865815,10069,1,"14105","ENSMUST00000097844.8",0,"ENSMUSG00000028676","Srsf10","serine and arginine-rich splicing factor 10"
"52","chr5",31192678,31193579,902,"*","Promoter (<=1kb)",5,31187558,31193430,5873,2,"13667","ENSMUST00000077693.9",0,"ENSMUSG00000029145","Eif2b4","eukaryotic translation initiation factor 2B, subunit 4 delta"
"53","chr15",81190406,81191304,899,"*","Promoter (<=1kb)",15,81012281,81190733,178453,2,"223701","ENSMUST00000134469.8",0,"ENSMUSG00000042292","Mrtfa","myocardin related transcription factor A"
"54","chr19",40513375,40514264,890,"*","Promoter (<=1kb)",19,40294753,40513740,218988,2,"20411","ENSMUST00000226047.1",0,"ENSMUSG00000025006","Sorbs1","sorbin and SH3 domain containing 1"
"55","chr2",30807338,30808257,920,"*","Promoter (<=1kb)",2,30807826,30823033,15208,1,"66617","ENSMUST00000041830.9",0,"ENSMUSG00000026857","Ntmt1","N-terminal Xaa-Pro-Lys N-methyltransferase 1"
"56","chr11",102296651,102297521,871,"*","Promoter (<=1kb)",11,102289300,102296631,7332,2,"217218","ENSMUST00000073234.8",-20,"ENSMUSG00000059995","Atxn7l3","ataxin 7-like 3"
"57","chr7",128610809,128611674,866,"*","Promoter (<=1kb)",7,128611328,128671622,60295,1,"101490","ENSMUST00000098007.10",0,"ENSMUSG00000042105","Inpp5f","inositol polyphosphate-5-phosphatase F"
"58","chr16",22265528,22266297,770,"*","Promoter (<=1kb)",16,22244549,22266005,21457,2,"20462","ENSMUST00000161286.7",0,"ENSMUSG00000022858","Tra2b","transformer 2 beta"
"59","chr16",38088642,38089510,869,"*","Promoter (<=1kb)",16,38089001,38246084,157084,1,"56637","ENSMUST00000023507.12",0,"ENSMUSG00000022812","Gsk3b","glycogen synthase kinase 3 beta"
"60","chr13",64153089,64153877,789,"*","Promoter (<=1kb)",13,64133018,64153202,20185,2,"238673","ENSMUST00000059817.11",0,"ENSMUSG00000044934","Zfp367","zinc finger protein 367"
"61","chr6",115676208,115677082,875,"*","Promoter (<=1kb)",6,115618569,115676635,58067,2,"110157","ENSMUST00000000451.13",0,"ENSMUSG00000000441","Raf1","v-raf-leukemia viral oncogene 1"
"62","chr2",167631622,167632493,872,"*","Promoter (<=1kb)",2,167607638,167632095,24458,2,"66589","ENSMUST00000109207.9",0,"ENSMUSG00000078923","Ube2v1","ubiquitin-conjugating enzyme E2 variant 1"
"63","chr4",134186734,134187619,886,"*","Promoter (<=1kb)",4,134129858,134187112,57255,2,"70012","ENSMUST00000040271.11",0,"ENSMUSG00000037443","Cep85","centrosomal protein 85"
"64","chr6",85374310,85375225,916,"*","Promoter (<=1kb)",6,85334962,85374564,39603,2,"52055","ENSMUST00000060837.9",0,"ENSMUSG00000051343","Rab11fip5","RAB11 family interacting protein 5 (class I)"
"65","chr5",145203906,145204791,886,"*","Promoter (<=1kb)",5,145204562,145221750,17189,1,"22757","ENSMUST00000085671.9",0,"ENSMUSG00000055991","Zkscan5","zinc finger with KRAB and SCAN domains 5"
"66","chr11",49712332,49713179,848,"*","Promoter (<=1kb)",11,49671503,49712723,41221,2,"104625","ENSMUST00000145353.7",0,"ENSMUSG00000020362","Cnot6","CCR4-NOT transcription complex, subunit 6"
