"","seqnames","start","end","width","strand","annotation","geneChr","geneStart","geneEnd","geneLength","geneStrand","geneId","transcriptId","distanceToTSS","ENSEMBL","SYMBOL","GENENAME"
"1","chr1",38777279,38778183,905,"*","Distal Intergenic",1,38794509,38821215,26707,2,"381338","ENSMUST00000039612.4",43032,"ENSMUSG00000048814","Lonrf2","LON peptidase N-terminal domain and ring finger 2"
"2","chr12",99213014,99213921,908,"*","Intron (ENSMUST00000046859.11/71375, intron 4 of 5)",12,99161277,99162808,1532,2,"67639","ENSMUST00000223511.1",-50206,"ENSMUSG00000113210","4930474N09Rik","RIKEN cDNA 4930474N09 gene"
"3","chr8",95012245,95013158,914,"*","3' UTR",8,95017692,95045250,27559,1,"54672","ENSMUST00000051259.9",-4534,"ENSMUSG00000060470","Adgrg3","adhesion G protein-coupled receptor G3"
"4","chr15",73434607,73435521,915,"*","Distal Intergenic",15,73343285,73423280,79996,2,"14083","ENSMUST00000226893.1",-11327,"ENSMUSG00000022607","Ptk2","PTK2 protein tyrosine kinase 2"
"5","chr17",52167956,52168859,904,"*","Distal Intergenic",17,52160143,52162844,2702,1,"100503190","ENSMUST00000191539.1",7813,"ENSMUSG00000100150","Gm19585","predicted gene, 19585"
"6","chr9",47733634,47734572,939,"*","Intron (ENSMUST00000114548.7/54725, intron 1 of 9)",9,47530373,47850390,320018,1,"54725","ENSMUST00000034581.3",203261,"ENSMUSG00000032076","Cadm1","cell adhesion molecule 1"
"7","chr1",87550694,87551677,984,"*","Intron (ENSMUST00000166055.7/23956, intron 1 of 2)",1,87476834,87573870,97037,2,"53972","ENSMUST00000068681.11",22193,"ENSMUSG00000026259","Ngef","neuronal guanine nucleotide exchange factor"
"8","chr9",64564053,64564967,915,"*","Intron (ENSMUST00000093829.8/214058, intron 4 of 22)",9,64546899,64638466,91568,1,"214058","ENSMUST00000147388.1",17154,"ENSMUSG00000036466","Megf11","multiple EGF-like-domains 11"
"9","chr6",129747148,129748037,890,"*","Distal Intergenic",6,129729041,129740484,11444,2,"320407","ENSMUST00000050385.5",-6664,"ENSMUSG00000043932","Klri2","killer cell lectin-like receptor family I member 2"
"10","chr3",84022550,84023418,869,"*","Intron (ENSMUST00000191758.5/229473, intron 3 of 34)",3,84030315,84040128,9814,2,"229473","ENSMUST00000193696.1",16710,"ENSMUSG00000033767","Tmem131l","transmembrane 131 like"
"11","chr2",168579175,168580081,907,"*","Intron (ENSMUST00000074618.9/18019, intron 1 of 9)",2,168519098,168590191,71094,2,"18019","ENSMUST00000029057.12",10110,"ENSMUSG00000027544","Nfatc2","nuclear factor of activated T cells, cytoplasmic, calcineurin dependent 2"
"12","chr11",68502367,68503226,860,"*","Promoter (<=1kb)",11,68503019,68552698,49680,1,"104709","ENSMUST00000060441.6",0,"ENSMUSG00000046207","Pik3r6","phosphoinositide-3-kinase regulatory subunit 5"
"13","chr7",49093341,49094241,901,"*","Intron (ENSMUST00000183659.7/78286, intron 2 of 39)",7,49122334,49134276,11943,2,"108167511","ENSMUST00000208636.1",40035,NA,"9130015G15Rik","RIKEN cDNA 9130015G15 gene"
"14","chr3",87520930,87521831,902,"*","Distal Intergenic",3,87525407,87540156,14750,1,"27049","ENSMUST00000119109.7",-3576,"ENSMUSG00000003382","Etv3","ets variant 3"
"15","chr15",85963215,85964121,907,"*","Exon (ENSMUST00000016172.8/12614, exon 3 of 35)",15,85898930,85978730,79801,2,"12614","ENSMUST00000226840.1",14609,"ENSMUSG00000016028","Celsr1","cadherin, EGF LAG seven-pass G-type receptor 1"
"16","chr18",32399511,32400433,923,"*","Intron (ENSMUST00000234857.1/30948, intron 1 of 13)",18,32407634,32419907,12274,1,"30948","ENSMUST00000234024.1",-7201,"ENSMUSG00000024381","Bin1","bridging integrator 1"
"17","chr10",59932280,59933178,899,"*","Distal Intergenic",10,59949669,59951834,2166,2,"74747","ENSMUST00000020308.4",18656,"ENSMUSG00000020108","Ddit4","DNA-damage-inducible transcript 4"
"18","chr17",43137826,43138716,891,"*","Distal Intergenic",17,43149357,43158196,8840,2,"545207","ENSMUST00000233120.1",19480,"ENSMUSG00000117011","E130008D07Rik","RIKEN cDNA E130008D07 gene"
"19","chr2",145730140,145731057,918,"*","Intron (ENSMUST00000231581.1/408057, intron 3 of 4)",2,145701197,145753672,52476,1,"408057","ENSMUST00000137180.2",28943,"ENSMUSG00000001768","BC039771","cDNA sequence BC039771"
"20","chr7",30594214,30595136,923,"*","Promoter (1-2kb)",7,30589681,30592942,3262,2,"58206","ENSMUST00000108151.2",-1272,"ENSMUSG00000006310","Zbtb32","zinc finger and BTB domain containing 32"
"21","chr2",155562660,155563556,897,"*","3' UTR",2,155547040,155556930,9891,2,"74945","ENSMUST00000148685.1",-5730,"ENSMUSG00000086529","Acss2os","acyl-CoA synthetase short-chain family member 2, opposite strand"
"22","chr9",61663803,61664695,893,"*","Distal Intergenic",9,61913284,61914542,1259,2,"56040","ENSMUST00000008036.8",249847,"ENSMUSG00000007892","Rplp1","ribosomal protein, large, P1"
"23","chr17",32108454,32109351,898,"*","Promoter (1-2kb)",17,32078797,32107350,28554,2,"435518","ENSMUST00000183934.1",-1104,"ENSMUSG00000002791","Pdxk-ps","pyridoxal (pyridoxine, vitamin B6) kinase, pseudogene"
"24","chr6",108665298,108666179,882,"*","3' UTR",6,108577039,108660934,83896,2,"75394","ENSMUST00000137478.3",-4364,"ENSMUSG00000087341","0610040F04Rik","RIKEN cDNA 0610040F04 gene"
"25","chr17",35590283,35591129,847,"*","Distal Intergenic",17,35601549,35650567,49019,1,"433102","ENSMUST00000174521.1",-10420,"ENSMUSG00000090509","Sfta2","surfactant associated 2"
"26","chr4",32587994,32588880,887,"*","Distal Intergenic",4,32574931,32579838,4908,1,"12014","ENSMUST00000125263.1",13063,"ENSMUSG00000040270","Bach2","BTB and CNC homology, basic leucine zipper transcription factor 2"
"27","chr19",53461161,53461987,827,"*","Promoter (2-3kb)",19,53443230,53464783,21554,2,"381232","ENSMUST00000180489.8",2796,NA,"Mirt1","myocardial infarction associated transcript 1"
"28","chr4",45889791,45890557,767,"*","Promoter (<=1kb)",4,45890303,45909567,19265,1,"381522","ENSMUST00000127261.1",0,"ENSMUSG00000035539","Ccdc180","coiled-coil domain containing 180"
"29","chr17",87052173,87053081,909,"*","Distal Intergenic",17,87025611,87035472,9862,1,"56724","ENSMUST00000160269.1",26562,"ENSMUSG00000024146","Cript","cysteine-rich PDZ-binding protein"
"30","chr11",43940299,43941200,902,"*","Distal Intergenic",11,43776023,43901210,125188,2,"11548","ENSMUST00000139906.1",-39089,"ENSMUSG00000050541","Adra1b","adrenergic receptor, alpha 1b"
"31","chr2",170306405,170307240,836,"*","Distal Intergenic",2,170347931,170349740,1810,2,"76960","ENSMUST00000156657.7",42500,"ENSMUSG00000013523","Bcas1","brain enriched myelin associated protein 1"
"32","chr16",3722962,3723875,914,"*","Distal Intergenic",16,3707218,3718097,10880,2,"54483","ENSMUST00000023180.14",-4865,"ENSMUSG00000022534","Mefv","Mediterranean fever"
"33","chr11",75154035,75154837,803,"*","Intron (ENSMUST00000045281.12/103677, intron 15 of 18)",11,75159633,75163182,3550,1,"103677","ENSMUST00000153226.1",-4796,"ENSMUSG00000038290","Smg6","SMG6 nonsense mediated mRNA decay factor"
"34","chr18",68159655,68160516,862,"*","Intron (ENSMUST00000063775.4/52662, intron 3 of 5)",18,68228067,68268630,40564,1,"52662","ENSMUST00000236987.1",-67551,"ENSMUSG00000024544","Ldlrad4","low density lipoprotein receptor class A domain containing 4"
"35","chr13",112002793,112003613,821,"*","Distal Intergenic",13,111867936,111871937,4002,1,"102636620","ENSMUST00000128198.1",134857,"ENSMUSG00000086111","Gm15326","predicted gene 15326"
"36","chr1",106162341,106163170,830,"*","Intron (ENSMUST00000190105.1/626049, intron 2 of 2)",1,106152625,106171524,18900,2,"626049","ENSMUST00000190105.1",8354,"ENSMUSG00000101583","Gm20753","predicted gene, 20753"
"37","chr9",63132542,63133445,904,"*","Exon (ENSMUST00000179535.1/ENSMUST00000179535.1, exon 1 of 1)",9,63138176,63146980,8805,2,"207667","ENSMUST00000055281.7",13535,"ENSMUSG00000022245","Skor1","SKI family transcriptional corepressor 1"
"38","chr2",181483278,181484182,905,"*","Distal Intergenic",2,181493206,181494980,1775,1,"241850","ENSMUST00000069649.8",-9024,"ENSMUSG00000055882","Abhd16b","abhydrolase domain containing 16B"
"39","chr5",75640326,75641285,960,"*","Promoter (<=1kb)",5,75641083,75645984,4902,1,"16590","ENSMUST00000136002.1",0,"ENSMUSG00000005672","Kit","KIT proto-oncogene receptor tyrosine kinase"
"40","chr1",133769564,133770476,913,"*","Intron (ENSMUST00000143567.7/381290, intron 1 of 20)",1,133702674,133753747,51074,2,"381290","ENSMUST00000165602.8",-15817,"ENSMUSG00000026463","Atp2b4","ATPase, Ca++ transporting, plasma membrane 4"
"41","chr2",148578742,148579639,898,"*","Distal Intergenic",2,148672601,148676027,3427,1,"56488","ENSMUST00000109961.7",-92962,"ENSMUSG00000036992","Nxt1","NTF2-related export protein 1"
"42","chr4",149445025,149445918,894,"*","Distal Intergenic",4,149449687,149453424,3738,2,"63954","ENSMUST00000148596.7",7506,"ENSMUSG00000028996","Rbp7","retinol binding protein 7, cellular"
"43","chr14",122013397,122014263,867,"*","Intron (ENSMUST00000039803.6/68889, intron 8 of 8)",14,122034674,122038420,3747,1,"223262","ENSMUST00000045976.6",-20411,"ENSMUSG00000071229","Timm8a2","translocase of inner mitochondrial membrane 8A2"
"44","chr3",106547252,106548174,923,"*","Promoter (<=1kb)",3,106547798,106575890,28093,1,"67171","ENSMUST00000067630.12",0,"ENSMUSG00000027900","Dram2","DNA-damage regulated autophagy modulator 2"
"45","chr16",30971713,30972589,877,"*","Intron (ENSMUST00000055389.8/268880, intron 3 of 3)",16,30957461,31061427,103967,2,"268880","ENSMUST00000140566.7",88838,"ENSMUSG00000047434","Xxylt1","xyloside xylosyltransferase 1"
"46","chr2",166665280,166666176,897,"*","Intron (ENSMUST00000036719.11/277360, intron 1 of 39)",2,166566960,166638968,72009,2,"277360","ENSMUST00000099080.8",-26312,"ENSMUSG00000039621","Prex1","phosphatidylinositol-3,4,5-trisphosphate-dependent Rac exchange factor 1"
"47","chr4",41073043,41073902,860,"*","Distal Intergenic",4,41093782,41094448,667,2,"11828","ENSMUST00000154722.1",20546,"ENSMUSG00000028435","Aqp3","aquaporin 3"
"48","chr6",87981731,87982602,872,"*","Promoter (<=1kb)",6,87981683,88005471,23789,1,"434064","ENSMUST00000153372.1",48,"ENSMUSG00000084950","Gm5577","predicted gene 5577"
"49","chr13",112000804,112001701,898,"*","Distal Intergenic",13,111867936,111871937,4002,1,"102636620","ENSMUST00000128198.1",132868,"ENSMUSG00000086111","Gm15326","predicted gene 15326"
"50","chr11",79610757,79611673,917,"*","Intron (ENSMUST00000017783.12/268451, intron 1 of 14)",11,79607079,79623163,16085,2,"790912","ENSMUST00000145652.1",11490,"ENSMUSG00000087434","Rab11fip4os1","RAB11 family interacting protein 4 (class II), opposite strand 1"
"51","chr15",97904347,97905231,885,"*","Intron (ENSMUST00000023119.14/22337, intron 1 of 9)",15,97854425,97908310,53886,2,"22337","ENSMUST00000023119.14",3079,"ENSMUSG00000022479","Vdr","vitamin D (1,25-dihydroxyvitamin D3) receptor"
"52","chr5",124074700,124075532,833,"*","Intron (ENSMUST00000196486.1/ENSMUST00000196486.1, intron 3 of 4)",5,124062423,124079131,16709,2,"56325","ENSMUST00000153433.7",3599,"ENSMUSG00000029408","Abcb9","ATP-binding cassette, sub-family B (MDR/TAP), member 9"
"53","chr13",55895271,55896183,913,"*","Intron (ENSMUST00000237678.1/ENSMUST00000237678.1, intron 2 of 5)",13,55828474,55836192,7719,2,"18740","ENSMUST00000173618.1",-59079,"ENSMUSG00000021506","Pitx1","paired-like homeodomain transcription factor 1"
"54","chr5",93151989,93152936,948,"*","Intron (ENSMUST00000074733.10/52398, intron 3 of 9)",5,93148503,93157702,9200,1,"52398","ENSMUST00000201695.1",3486,"ENSMUSG00000058013","Septin11","septin 11"
"55","chr1",184659451,184660343,893,"*","Distal Intergenic",1,184712497,184718989,6493,1,"74971","ENSMUST00000172500.1",-52154,"ENSMUSG00000092578","4930488B22Rik","RIKEN cDNA 4930488B22 gene"
"56","chr15",85981813,85982685,873,"*","Intron (ENSMUST00000016172.8/12614, intron 1 of 34)",15,85898930,85978730,79801,2,"12614","ENSMUST00000226840.1",-3083,"ENSMUSG00000016028","Celsr1","cadherin, EGF LAG seven-pass G-type receptor 1"
"57","chr11",109269244,109270107,864,"*","Intron (ENSMUST00000020920.9/19739, intron 7 of 18)",11,109225361,109250151,24791,2,"19739","ENSMUST00000103062.8",-19093,"ENSMUSG00000020599","Rgs9","regulator of G-protein signaling 9"
"58","chr2",130029565,130030449,885,"*","Exon (ENSMUST00000110299.2/21818, exon 6 of 13)",2,130016292,130016408,117,2,"102466628","ENSMUST00000185120.1",-13157,"ENSMUSG00000098347","Mir6339","microRNA 6339"
"59","chr9",35304964,35305872,909,"*","Intron (ENSMUST00000214038.1/ENSMUST00000214038.1, intron 1 of 1)",9,35281105,35285423,4319,1,"71133","ENSMUST00000213706.1",23859,"ENSMUSG00000111746","4933422A05Rik","RIKEN cDNA 4933422A05 gene"
"60","chr15",86050799,86051711,913,"*","Distal Intergenic",15,86057695,86137634,79940,1,"223752","ENSMUST00000088931.9",-5984,"ENSMUSG00000035900","Gramd4","GRAM domain containing 4"
"61","chr11",69472353,69473346,994,"*","Intron (ENSMUST00000035539.11/327954, intron 38 of 84)",11,69464610,69465694,1085,2,"327954","ENSMUST00000151811.1",-6659,"ENSMUSG00000005237","Dnah2","dynein, axonemal, heavy chain 2"
"62","chr12",102245844,102246764,921,"*","Intron (ENSMUST00000159329.7/238384, intron 12 of 15)",12,102283048,102390855,107808,1,"217835","ENSMUST00000056950.13",-36284,"ENSMUSG00000044456","Rin3","Ras and Rab interactor 3"
"63","chr7",29007224,29008147,924,"*","Intron (ENSMUST00000214374.1/20190, intron 104 of 108)",7,29001542,29003274,1733,1,"26411","ENSMUST00000208784.1",5682,"ENSMUSG00000037337","Map4k1","mitogen-activated protein kinase kinase kinase kinase 1"
"64","chr11",96765395,96766274,880,"*","Distal Intergenic",11,96770098,96771050,953,2,"74479","ENSMUST00000125025.1",4776,"ENSMUSG00000020876","Snx11","sorting nexin 11"
"65","chr17",50097699,50098612,914,"*","Intron (ENSMUST00000044503.13/76438, intron 3 of 9)",17,49993260,50094332,101073,2,"76438","ENSMUST00000113195.7",-3367,"ENSMUSG00000039316","Rftn1","raftlin lipid raft linker 1"
"66","chr4",130939343,130940056,714,"*","Distal Intergenic",4,130944385,130955475,11091,1,"17180","ENSMUST00000102576.3",-4329,"ENSMUSG00000040533","Matn1","matrilin 1, cartilage matrix protein"
"67","chr11",115869132,115870050,919,"*","Exon (ENSMUST00000093911.10/ENSMUST00000093911.10, exon 15 of 64)",11,115855032,115855780,749,1,"217325","ENSMUST00000132999.1",14100,"ENSMUSG00000020782","Llgl2","LLGL2 scribble cell polarity complex component"
"68","chr11",83426829,83427715,887,"*","Promoter (1-2kb)",11,83421902,83429455,7554,2,"237891","ENSMUST00000052521.8",1740,"ENSMUSG00000020686","Gas2l2","growth arrest-specific 2 like 2"
"69","chr1",181395023,181395928,906,"*","Intron (ENSMUST00000161880.7/72978, intron 1 of 5)",1,181353426,181459252,105827,1,"72978","ENSMUST00000209607.1",41597,"ENSMUSG00000026514","Cnih3","cornichon family AMPA receptor auxiliary protein 3"
"70","chr9",43774733,43775615,883,"*","Intron (ENSMUST00000034510.8/58235, intron 1 of 5)",9,43794121,43805875,11755,1,"58235","ENSMUST00000216893.1",-18506,"ENSMUSG00000032012","Nectin1","nectin cell adhesion molecule 1"
"71","chr17",31787969,31788766,798,"*","Distal Intergenic",17,31849754,31851575,1822,2,"17691","ENSMUST00000234867.1",62809,"ENSMUSG00000024042","Sik1","salt inducible kinase 1"
"72","chr3",93505889,93506793,905,"*","Distal Intergenic",3,93520488,93526287,5800,1,"20195","ENSMUST00000029515.4",-13695,"ENSMUSG00000027907","S100a11","S100 calcium binding protein A11"
"73","chr2",101855954,101856856,903,"*","Intron (ENSMUST00000154525.1/72446, intron 1 of 3)",2,101741348,101838980,97633,2,"72446","ENSMUST00000125985.7",-16974,"ENSMUSG00000032841","Prr5l","proline rich 5 like"
"74","chr6",113785451,113786362,912,"*","Intron (ENSMUST00000101045.9/11941, intron 11 of 21)",6,113728062,113740743,12682,2,"110379","ENSMUST00000032440.5",-44708,"ENSMUSG00000030298","Sec13","SEC13 homolog, nuclear pore and COPII coat complex component"
"75","chr2",38536138,38536973,836,"*","Intron (ENSMUST00000054234.9/59126, intron 1 of 9)",2,38514626,38560910,46285,1,"59126","ENSMUST00000156726.1",21512,"ENSMUSG00000026749","Nek6","NIMA (never in mitosis gene a)-related expressed kinase 6"
"76","chr15",86224750,86225620,871,"*","Intron (ENSMUST00000063414.8/223754, intron 1 of 12)",15,86235505,86292162,56658,1,"223754","ENSMUST00000229242.1",-9885,"ENSMUSG00000051864","Tbc1d22a","TBC1 domain family, member 22a"
"77","chr6",89042620,89043496,877,"*","Intron (ENSMUST00000168837.6/232217, intron 1 of 2)",6,89096110,89107834,11725,1,"232217","ENSMUST00000153517.7",-52614,"ENSMUSG00000055403","4933427D06Rik","RIKEN cDNA 4933427D06 gene"
"78","chr7",107707386,107708246,861,"*","Intron (ENSMUST00000040056.14/19024, intron 6 of 24)",7,107742906,107747886,4981,1,"19024","ENSMUST00000208159.1",-34660,"ENSMUSG00000036528","Ppfibp2","PTPRF interacting protein, binding protein 2 (liprin beta 2)"
"79","chr13",99213079,99213961,883,"*","Intron (ENSMUST00000056558.9/238803, intron 1 of 4)",13,99184823,99250656,65834,1,"238803","ENSMUST00000056558.9",28256,"ENSMUSG00000050919","Zfp366","zinc finger protein 366"
"80","chr7",135588369,135589282,914,"*","Intron (ENSMUST00000211140.1/19267, intron 1 of 20)",7,135593388,135683355,89968,1,"19267","ENSMUST00000211788.1",-4106,"ENSMUSG00000041836","Ptpre","protein tyrosine phosphatase, receptor type, E"
"81","chr5",100584929,100585785,857,"*","Distal Intergenic",5,100553725,100572245,18521,2,"231507","ENSMUST00000031264.11",-12684,"ENSMUSG00000029322","Plac8","placenta-specific 8"
"82","chr16",14087970,14088885,916,"*","Intron (ENSMUST00000056521.11/67254, intron 2 of 5)",16,14138777,14142540,3764,2,"223989","ENSMUST00000231032.1",53655,"ENSMUSG00000060657","Marf1","meiosis regulator and mRNA stability 1"
"83","chr2",122655885,122656793,909,"*","Distal Intergenic",2,122640803,122640881,79,1,"387165","ENSMUST00000102354.2",15082,"ENSMUSG00000076309","Mir147","microRNA 147"
"84","chr8",11822668,11823575,908,"*","Exon (ENSMUST00000033908.13/54126, exon 18 of 18)",8,11830238,11832300,2063,1,"54126","ENSMUST00000151225.1",-6663,"ENSMUSG00000031511","Arhgef7","Rho guanine nucleotide exchange factor (GEF7)"
"85","chr5",65990939,65991841,903,"*","Promoter (<=1kb)",5,65979358,65990007,10650,2,"231253","ENSMUST00000201562.1",-932,"ENSMUSG00000054598","9130230L23Rik","RIKEN cDNA 9130230L23 gene"
"86","chr7",110941087,110941953,867,"*","Intron (ENSMUST00000005751.12/17540, intron 2 of 20)",7,110868272,110946187,77916,2,"17540","ENSMUST00000125758.7",4234,"ENSMUSG00000005611","Irag1","inositol 1,4,5-triphosphate receptor associated 1"
"87","chr10",117215719,117216558,840,"*","Promoter (<=1kb)",10,117215428,117217358,1931,2,"64050","ENSMUST00000219609.1",800,"ENSMUSG00000020171","Yeats4","YEATS domain containing 4"
"88","chr2",35416200,35417125,926,"*","Exon (ENSMUST00000113001.8/14594, exon 5 of 8)",2,35402109,35423327,21219,2,"14594","ENSMUST00000044255.12",6202,"ENSMUSG00000035778","Ggta1","glycoprotein galactosyltransferase alpha 1, 3"
"89","chr9",21125301,21126160,860,"*","Promoter (1-2kb)",9,21104069,21127346,23278,2,"54721","ENSMUST00000001036.10",1186,"ENSMUSG00000032175","Tyk2","tyrosine kinase 2"
"90","chr10",41572894,41573797,904,"*","Promoter (1-2kb)",10,41575564,41576465,902,1,"70538","ENSMUST00000165647.1",-1767,"ENSMUSG00000091370","5730435O14Rik","RIKEN cDNA 5730435O14 gene"
"91","chr13",99323354,99324236,883,"*","Intron (ENSMUST00000022153.7/68927, intron 8 of 9)",13,99319647,99344705,25059,2,"68927","ENSMUST00000022153.7",20469,"ENSMUSG00000021650","Ptcd2","pentatricopeptide repeat domain 2"
"92","chr11",93821296,93822207,912,"*","Distal Intergenic",11,93875383,93876143,761,2,"217109","ENSMUST00000134807.1",53936,"ENSMUSG00000054079","Utp18","UTP18 small subunit processome component"
"93","chr2",174327112,174328045,934,"*","Promoter (<=1kb)",2,174327570,174345241,17672,1,"14683","ENSMUST00000124935.7",0,"ENSMUSG00000027523","Gnas","GNAS (guanine nucleotide binding protein, alpha stimulating) complex locus"
"94","chr2",35023137,35024150,1014,"*","Exon (ENSMUST00000028233.6/15139, exon 20 of 41)",2,34983703,35019645,35943,2,"15139","ENSMUST00000156412.2",-3492,"ENSMUSG00000026874","Hc","hemolytic complement"
"95","chr2",52525711,52526558,848,"*","Intron (ENSMUST00000178799.7/12298, intron 2 of 13)",2,52556187,52556709,523,2,"12298","ENSMUST00000132322.1",30151,"ENSMUSG00000017412","Cacnb4","calcium channel, voltage-dependent, beta 4 subunit"
"96","chr4",62661299,62662147,849,"*","Promoter (1-2kb)",4,62663622,62689823,26202,1,"50780","ENSMUST00000126338.1",-1475,"ENSMUSG00000059810","Rgs3","regulator of G-protein signaling 3"
"97","chr2",178563087,178563993,907,"*","Distal Intergenic",2,178460630,178466572,5943,1,"381409","ENSMUST00000176869.1",102457,"ENSMUSG00000039155","Cdh26","cadherin-like 26"
"98","chr13",58622360,58623261,902,"*","Distal Intergenic",13,58581690,58610877,29188,2,"114304","ENSMUST00000148396.1",-11483,"ENSMUSG00000021553","Slc28a3","solute carrier family 28 (sodium-coupled nucleoside transporter), member 3"
"99","chr4",57305923,57306826,904,"*","Intron (ENSMUST00000129102.1/ENSMUST00000129102.1, intron 1 of 1)",4,57190841,57301837,110997,2,"545622","ENSMUST00000075637.10",-4086,"ENSMUSG00000038764","Ptpn3","protein tyrosine phosphatase, non-receptor type 3"
"100","chr18",75282909,75283802,894,"*","Intron (ENSMUST00000039608.8/69190, intron 16 of 16)",18,75288655,75297317,8663,2,"100503117","ENSMUST00000190465.1",13515,"ENSMUSG00000102047","2010010A06Rik","RIKEN cDNA 2010010A06 gene"
"101","chr15",80034570,80035378,809,"*","Intron (ENSMUST00000230187.1/ENSMUST00000230187.1, intron 4 of 4)",15,80002391,80014977,12587,2,"18591","ENSMUST00000229168.1",-19593,"ENSMUSG00000000489","Pdgfb","platelet derived growth factor, B polypeptide"
"102","chr16",38458433,38459289,857,"*","Promoter (<=1kb)",16,38458933,38486933,28001,1,"12519","ENSMUST00000099816.2",0,"ENSMUSG00000075122","Cd80","CD80 antigen"
"103","chr2",52954815,52955654,840,"*","Intron (ENSMUST00000155586.8/71409, intron 1 of 26)",2,52857868,53131878,274011,1,"71409","ENSMUST00000050719.12",96947,"ENSMUSG00000036053","Fmnl2","formin-like 2"
"104","chr19",47508444,47509357,914,"*","Promoter (<=1kb)",19,47501038,47508773,7736,2,"108689","ENSMUST00000182873.1",0,"ENSMUSG00000042694","Stn1","STN1, CST complex subunit"
