"","seqnames","start","end","width","strand","annotation","geneChr","geneStart","geneEnd","geneLength","geneStrand","geneId","transcriptId","distanceToTSS","ENSEMBL","SYMBOL","GENENAME"
"1","chr11",101175662,101176528,867,"*","Promoter (<=1kb)",11,101176041,101190724,14684,1,"53321","ENSMUST00000103109.3",0,"ENSMUSG00000017167","Cntnap1","contactin associated protein-like 1"
"2","chr3",127837056,127837958,903,"*","Promoter (<=1kb)",3,127807007,127837523,30517,2,"211556","ENSMUST00000200409.4",0,"ENSMUSG00000074238","Ap1ar","adaptor-related protein complex 1 associated regulatory protein"
"3","chr2",30603538,30604248,711,"*","Promoter (<=1kb)",2,30605217,30608217,3001,1,"78617","ENSMUST00000129719.1",-969,"ENSMUSG00000047363","Cstad","CSA-conditional, T cell activation-dependent protein"
"4","chr15",58014987,58015864,878,"*","Distal Intergenic",15,58022270,58027895,5626,2,"75758","ENSMUST00000187062.1",12031,"ENSMUSG00000101892","9130401M01Rik","RIKEN cDNA 9130401M01 gene"
"5","chr7",43349463,43350387,925,"*","Promoter (<=1kb)",7,43351341,43359468,8128,1,"233186","ENSMUST00000145867.2",-954,"ENSMUSG00000039013","Siglecf","sialic acid binding Ig-like lectin F"
"6","chr1",58652407,58653295,889,"*","Promoter (<=1kb)",1,58652641,58655831,3191,1,"100504501","ENSMUST00000185352.1",0,"ENSMUSG00000102059","Gm20257","caspase 8 pseudogene"
"7","chr10",121596325,121597212,888,"*","Intron (ENSMUST00000039810.7/73192, intron 22 of 24)",10,121589619,121600813,11195,2,"73192","ENSMUST00000219334.1",3601,"ENSMUSG00000034667","Xpot","exportin, tRNA (nuclear export receptor for tRNAs)"
"8","chr13",23575411,23576219,809,"*","Promoter (<=1kb)",13,23575763,23577011,1249,1,"319149","ENSMUST00000105105.3",0,"ENSMUSG00000099583","H3c4","H3 clustered histone 4"
"9","chr11",83462559,83463431,873,"*","Promoter (<=1kb)",11,83440768,83463022,22255,2,"118453","ENSMUST00000103209.9",0,"ENSMUSG00000020682","Mmp28","matrix metallopeptidase 28 (epilysin)"
"10","chr9",66645991,66646886,896,"*","Distal Intergenic",9,66514637,66593142,78506,2,"235441","ENSMUST00000127569.7",-52849,"ENSMUSG00000032376","Usp3","ubiquitin specific peptidase 3"
"11","chr6",53067832,53068707,876,"*","Promoter (<=1kb)",6,52768797,53068631,299835,2,"231986","ENSMUST00000074541.5",0,"ENSMUSG00000063568","Jazf1","JAZF zinc finger 1"
"12","chr1",59913736,59914501,766,"*","Promoter (<=1kb)",1,59913006,59985346,72341,1,"72750","ENSMUST00000036540.11",730,"ENSMUSG00000041040","Fam117b","family with sequence similarity 117, member B"
"13","chr6",67055820,67056730,911,"*","Intron (ENSMUST00000130657.7/320172, intron 1 of 6)",6,67036897,67037457,561,2,"13197","ENSMUST00000155041.1",-18363,"ENSMUSG00000036390","Gadd45a","growth arrest and DNA-damage-inducible 45 alpha"
"14","chr15",59809115,59810052,938,"*","Distal Intergenic",15,59788417,59794959,6543,2,"100503021","ENSMUST00000228865.1",-14156,"ENSMUSG00000115426","Gm19510","predicted gene, 19510"
