"","seqnames","start","end","width","strand","annotation","geneChr","geneStart","geneEnd","geneLength","geneStrand","geneId","transcriptId","distanceToTSS","ENSEMBL","SYMBOL","GENENAME"
"1","chr1",85895261,85896126,866,"*","Promoter (<=1kb)",1,85894619,85908359,13741,1,"64294","ENSMUST00000185569.1",642,"ENSMUSG00000026223","Itm2c","integral membrane protein 2C"
"2","chr9",21927047,21927904,858,"*","Promoter (<=1kb)",9,21921009,21927462,6454,2,"235043","ENSMUST00000046831.10",0,"ENSMUSG00000040883","Tmem205","transmembrane protein 205"
"3","chr13",97197888,97198761,874,"*","Promoter (<=1kb)",13,97176331,97198357,22027,2,"15212","ENSMUST00000022169.9",0,"ENSMUSG00000021665","Hexb","hexosaminidase B"
"4","chr10",121365669,121366516,848,"*","Promoter (<=1kb)",10,121365176,121376691,11516,1,"75612","ENSMUST00000219851.1",493,"ENSMUSG00000034707","Gns","glucosamine (N-acetyl)-6-sulfatase"
"5","chr15",79028003,79028888,886,"*","Promoter (<=1kb)",15,79028450,79030504,2055,1,"14958","ENSMUST00000180086.2",0,"ENSMUSG00000096210","H1f0","H1.0 linker histone"
"6","chr2",173276126,173277019,894,"*","Promoter (<=1kb)",2,173224458,173276533,52076,2,"65112","ENSMUST00000036248.12",0,"ENSMUSG00000038400","Pmepa1","prostate transmembrane protein, androgen induced 1"
"7","chr1",178368687,178369555,869,"*","Distal Intergenic",1,178324343,178337797,13455,2,"51810","ENSMUST00000037748.8",-30890,"ENSMUSG00000039630","Hnrnpu","heterogeneous nuclear ribonucleoprotein U"
"8","chr10",94575663,94576570,908,"*","Promoter (<=1kb)",10,94576263,94588801,12539,1,"319880","ENSMUST00000117929.1",0,"ENSMUSG00000020023","Tmcc3","transmembrane and coiled coil domains 3"
"9","chr13",97240689,97241586,898,"*","Promoter (<=1kb)",13,97241105,97253034,11930,1,"13803","ENSMUST00000041623.8",0,"ENSMUSG00000041773","Enc1","ectodermal-neural cortex 1"
"10","chr8",77451386,77452298,913,"*","Intron (ENSMUST00000076316.5/78514, intron 1 of 22)",8,77517056,77518579,1524,1,"70345","ENSMUST00000184762.1",-64758,"ENSMUSG00000097882","0610038B21Rik","RIKEN cDNA 0610038B21 gene"
"11","chr6",6955540,6956423,884,"*","Promoter (<=1kb)",6,6956004,7042979,86976,1,"71238","ENSMUST00000040826.5",0,"ENSMUSG00000042505","Sdhaf3","succinate dehydrogenase complex assembly factor 3"
"12","chr11",79622718,79623613,896,"*","Promoter (<=1kb)",11,79607079,79623163,16085,2,"790912","ENSMUST00000145652.1",0,"ENSMUSG00000087434","Rab11fip4os1","RAB11 family interacting protein 4 (class II), opposite strand 1"
"13","chr15",80030234,80031122,889,"*","Intron (ENSMUST00000230187.1/ENSMUST00000230187.1, intron 2 of 4)",15,80002391,80014977,12587,2,"18591","ENSMUST00000229168.1",-15257,"ENSMUSG00000000489","Pdgfb","platelet derived growth factor, B polypeptide"
"14","chr8",34944960,34945805,846,"*","Intron (ENSMUST00000033929.5/21951, intron 1 of 26)",8,34826460,34965690,139231,2,"21951","ENSMUST00000033929.5",19885,"ENSMUSG00000031529","Tnks","tankyrase, TRF1-interacting ankyrin-related ADP-ribose polymerase"
"15","chr4",148940443,148941305,863,"*","3' UTR",4,148947002,148952571,5570,1,"69743","ENSMUST00000239035.1",-5697,"ENSMUSG00000028977","Casz1","castor zinc finger 1"
"16","chr4",136469379,136470237,859,"*","Promoter (<=1kb)",4,136469761,136549315,79555,1,"269593","ENSMUST00000170102.7",0,"ENSMUSG00000001089","Luzp1","leucine zipper protein 1"
"17","chr1",136414919,136415844,926,"*","Promoter (<=1kb)",1,136411916,136415519,3604,2,"320054","ENSMUST00000181746.1",0,"ENSMUSG00000097403","9230116N13Rik","RIKEN cDNA 9230116N13 gene"
"18","chr10",14474653,14475501,849,"*","Intron (ENSMUST00000041168.5/215798, intron 2 of 24)",10,14530916,14544995,14080,2,"215798","ENSMUST00000207953.1",69494,"ENSMUSG00000039116","Adgrg6","adhesion G protein-coupled receptor G6"
"19","chr13",60737745,60738539,795,"*","Intron (ENSMUST00000226059.1/69635, intron 18 of 26)",13,60753996,60760867,6872,1,"69635","ENSMUST00000225952.1",-15457,"ENSMUSG00000021559","Dapk1","death associated protein kinase 1"
"20","chr11",49250168,49251088,921,"*","Promoter (<=1kb)",11,49250512,49263030,12519,1,"17308","ENSMUST00000101293.10",0,"ENSMUSG00000020346","Mgat1","mannoside acetylglucosaminyltransferase 1"
"21","chr11",88998937,88999849,913,"*","Promoter (<=1kb)",11,88999376,89013702,14327,1,"217069","ENSMUST00000100627.8",0,"ENSMUSG00000000275","Trim25","tripartite motif-containing 25"
"22","chr14",36316400,36317290,891,"*","Distal Intergenic",14,36094969,36096789,1821,1,"218921","ENSMUST00000177985.3",221431,"ENSMUSG00000096405","4930474N05Rik","RIKEN cDNA 4930474N05 gene"
"23","chr13",70637466,70638392,927,"*","Promoter (<=1kb)",13,70588697,70637634,48938,2,"218333","ENSMUST00000043493.6",0,"ENSMUSG00000034525","Ice1","interactor of little elongation complex ELL subunit 1"
"24","chr8",111338207,111339025,819,"*","Promoter (<=1kb)",8,111311800,111338177,26378,2,"74568","ENSMUST00000120432.2",-30,"ENSMUSG00000012519","Mlkl","mixed lineage kinase domain-like"
"25","chr10",57485912,57486761,850,"*","Promoter (<=1kb)",10,57486385,57507668,21284,1,"15500","ENSMUST00000220353.1",0,"ENSMUSG00000019878","Hsf2","heat shock factor 2"
"26","chr7",117380569,117381384,816,"*","Promoter (<=1kb)",7,117380979,117635185,254207,1,"233781","ENSMUST00000160035.7",0,"ENSMUSG00000030657","Xylt1","xylosyltransferase 1"
"27","chr13",63256596,63257421,826,"*","Intron (ENSMUST00000091560.10/72061, intron 12 of 14)",13,63272501,63302043,29543,1,"72061","ENSMUST00000220885.1",-15080,"ENSMUSG00000021458","Aopep","aminopeptidase O"
"28","chr2",119208374,119209259,886,"*","Promoter (<=1kb)",2,119172500,119208795,36296,2,"69408","ENSMUST00000038439.3",0,"ENSMUSG00000034278","Dnajc17","DnaJ heat shock protein family (Hsp40) member C17"
"29","chr5",143464132,143465045,914,"*","Promoter (<=1kb)",5,143464584,143505942,41359,1,"231871","ENSMUST00000045593.11",0,"ENSMUSG00000039206","Daglb","diacylglycerol lipase, beta"
"30","chr4",133874242,133875103,862,"*","Promoter (<=1kb)",4,133847294,133874731,27438,2,"20111","ENSMUST00000168974.8",0,"ENSMUSG00000003644","Rps6ka1","ribosomal protein S6 kinase polypeptide 1"
"31","chr11",100570922,100571458,537,"*","Exon (ENSMUST00000092684.11/74407, exon 12 of 12)",11,100574904,100581728,6825,1,"12799","ENSMUST00000103120.4",-3446,"ENSMUSG00000006782","Cnp","2',3'-cyclic nucleotide 3' phosphodiesterase"
"32","chr17",47221031,47221970,940,"*","Intron (ENSMUST00000188947.6/224829, intron 2 of 11)",17,47212387,47318790,106404,1,"224829","ENSMUST00000188730.6",8644,"ENSMUSG00000064043","Trerf1","transcriptional regulating factor 1"
"33","chr12",3390785,3391632,848,"*","Intron (ENSMUST00000220210.1/16570, intron 6 of 8)",12,3387381,3404933,17553,1,"16570","ENSMUST00000219895.1",3404,"ENSMUSG00000020668","Kif3c","kinesin family member 3C"
"34","chr19",10290255,10291002,748,"*","Exon (ENSMUST00000237496.1/ENSMUST00000237496.1, exon 1 of 2)",19,10245268,10304857,59590,2,"269060","ENSMUST00000125567.7",13855,"ENSMUSG00000035735","Dagla","diacylglycerol lipase, alpha"
"35","chr1",172455673,172456607,935,"*","Distal Intergenic",1,172475358,172478575,3218,1,"98365","ENSMUST00000027830.4",-18751,"ENSMUSG00000026548","Slamf9","SLAM family member 9"
"36","chr3",9005462,9006209,748,"*","Promoter (<=1kb)",3,8925593,9004723,79131,2,"21985","ENSMUST00000120143.7",-739,"ENSMUSG00000027506","Tpd52","tumor protein D52"
"37","chr4",154011387,154012273,887,"*","Promoter (<=1kb)",4,154011731,154021513,9783,1,"72946","ENSMUST00000169622.7",0,"ENSMUSG00000029028","Lrrc47","leucine rich repeat containing 47"
"38","chr4",66827145,66828062,918,"*","Promoter (<=1kb)",4,66827584,66842800,15217,1,"21898","ENSMUST00000048096.11",0,"ENSMUSG00000039005","Tlr4","toll-like receptor 4"
"39","chr3",127789446,127790344,899,"*","Promoter (<=1kb)",3,127789805,127798389,8585,1,"211550","ENSMUST00000054483.13",0,"ENSMUSG00000046688","Tifa","TRAF-interacting protein with forkhead-associated domain"
"40","chr9",109914025,109914923,899,"*","Distal Intergenic",9,109931460,110083955,152496,1,"17758","ENSMUST00000035055.14",-16537,"ENSMUSG00000032479","Map4","microtubule-associated protein 4"
"41","chr2",38485705,38486555,851,"*","Distal Intergenic",2,38511643,38594606,82964,1,"59126","ENSMUST00000054234.9",-25088,"ENSMUSG00000026749","Nek6","NIMA (never in mitosis gene a)-related expressed kinase 6"
"42","chr2",32311967,32312880,914,"*","Promoter (<=1kb)",2,32310263,32312889,2627,2,"13429","ENSMUST00000201440.1",9,"ENSMUSG00000026825","Dnm1","dynamin 1"
"43","chr4",58912431,58912980,550,"*","Promoter (<=1kb)",4,58798911,58912749,113839,2,"230249","ENSMUST00000102889.9",0,"ENSMUSG00000050812","Ecpas","Ecm29 proteasome adaptor and scaffold"
