"","seqnames","start","end","width","strand","annotation","geneChr","geneStart","geneEnd","geneLength","geneStrand","geneId","transcriptId","distanceToTSS","ENSEMBL","SYMBOL","GENENAME"
"1","chr2",181918597,181919291,695,"*","Distal Intergenic",2,181864360,181866209,1850,1,"67005","ENSMUST00000153214.1",54237,"ENSMUSG00000038628","Polr3k","polymerase (RNA) III (DNA directed) polypeptide K"
"2","chr19",46348549,46349454,906,"*","5' UTR",19,46342762,46342870,109,1,"751550","ENSMUST00000093619.2",5787,"ENSMUSG00000070127","Mir146b","microRNA 146b"
"3","chr16",91534238,91535124,887,"*","Distal Intergenic",16,91527443,91527544,102,2,"102465190","ENSMUST00000183385.1",-6694,"ENSMUSG00000099308","Mir6367","microRNA 6367"
"4","chr17",84119309,84120237,929,"*","Distal Intergenic",17,84078660,84089875,11216,1,"74473","ENSMUST00000234076.1",40649,"ENSMUSG00000117571","4933433H22Rik","RIKEN cDNA 4933433H22 gene"
"5","chr1",88223035,88223716,682,"*","Distal Intergenic",1,88226986,88233461,6476,1,"100040766","ENSMUST00000148474.1",-3270,"ENSMUSG00000079429","Mroh2a","maestro heat-like repeat family member 2A"
"6","chr11",88717960,88718897,938,"*","Promoter (<=1kb)",11,88718645,88722600,3956,1,"193280","ENSMUST00000138007.1",0,NA,"C030037D09Rik","RIKEN cDNA C030037D09 gene"
"7","chr13",5864276,5865128,853,"*","Promoter (<=1kb)",13,5864678,5866770,2093,1,"23849","ENSMUST00000221734.1",0,"ENSMUSG00000000078","Klf6","Kruppel-like factor 6"
"8","chr15",78572595,78573413,819,"*","Promoter (<=1kb)",15,78559167,78572783,13617,2,"19354","ENSMUST00000043214.7",0,"ENSMUSG00000033220","Rac2","Rac family small GTPase 2"
"9","chr10",62920169,62921083,915,"*","Promoter (<=1kb)",10,62920633,62946498,25866,1,"73132","ENSMUST00000044977.9",0,"ENSMUSG00000071253","Slc25a16","solute carrier family 25 (mitochondrial carrier, Graves disease autoantigen), member 16"
"10","chr14",25850283,25851169,887,"*","Intron (ENSMUST00000022416.14/11744, intron 1 of 14)",14,25842183,25886804,44622,1,"11744","ENSMUST00000133547.1",8100,"ENSMUSG00000021866","Anxa11","annexin A11"
"11","chr11",3456147,3456997,851,"*","Exon (ENSMUST00000136038.1/71523, exon 2 of 2)",11,3452480,3457016,4537,1,"71523","ENSMUST00000154397.1",3667,"ENSMUSG00000034587","8430429K09Rik","RIKEN cDNA 8430429K09 gene"
"12","chr4",136835638,136836510,873,"*","Promoter (<=1kb)",4,136647539,136835988,188450,2,"13844","ENSMUST00000105845.8",0,"ENSMUSG00000028664","Ephb2","Eph receptor B2"
"13","chr4",3067430,3068250,821,"*","Distal Intergenic",4,3172083,3173003,921,1,"100312470","ENSMUST00000105160.4",-103833,"ENSMUSG00000115072","Vmn1r2","vomeronasal 1 receptor 2"
"14","chr10",43998213,43999123,911,"*","Exon (ENSMUST00000200401.1/11630, exon 4 of 22)",10,43950638,44004369,53732,2,"11630","ENSMUST00000020017.13",5246,"ENSMUSG00000019866","Crybg1","crystallin beta-gamma domain containing 1"
"15","chr12",38928620,38929533,914,"*","Distal Intergenic",12,38837398,38865716,28319,1,"14009","ENSMUST00000161591.1",91222,"ENSMUSG00000004151","Etv1","ets variant 1"
"16","chr7",83826349,83827274,926,"*","Intron (ENSMUST00000207602.1/ENSMUST00000207602.1, intron 2 of 3)",7,83775617,83794880,19264,2,"75556","ENSMUST00000011298.13",-31469,"ENSMUSG00000011154","Cfap161","cilia and flagella associated protein 161"
"17","chr10",75041415,75042253,839,"*","Exon (ENSMUST00000136944.7/76877, exon 3 of 6)",10,75038223,75050690,12468,1,"76877","ENSMUST00000151432.1",3192,"ENSMUSG00000020175","Rab36","RAB36, member RAS oncogene family"
"18","chr18",61684492,61685553,1062,"*","Promoter (<=1kb)",18,61684887,61692538,7652,1,"56069","ENSMUST00000237575.1",0,"ENSMUSG00000024578","Il17b","interleukin 17B"
"19","chr14",56885917,56886758,842,"*","Promoter (<=1kb)",14,56886653,56903867,17215,1,"76007","ENSMUST00000223669.1",0,"ENSMUSG00000021945","Zmym2","zinc finger, MYM-type 2"
"20","chr1",88287291,88288194,904,"*","Intron (ENSMUST00000148138.7/171382, intron 1 of 5)",1,88277661,88308073,30413,1,"171382","ENSMUST00000148138.7",9630,"ENSMUSG00000036251","Trpm8","transient receptor potential cation channel, subfamily M, member 8"
"21","chr2",12317104,12317982,879,"*","Distal Intergenic",2,12249800,12301922,52123,2,"241226","ENSMUST00000141477.7",-15182,"ENSMUSG00000026768","Itga8","integrin alpha 8"
"22","chr5",43781718,43782649,932,"*","Promoter (<=1kb)",5,43744615,43782143,37529,2,"242960","ENSMUST00000119523.7",0,"ENSMUSG00000039753","Fbxl5","F-box and leucine-rich repeat protein 5"
"23","chr6",58610424,58611308,885,"*","Intron (ENSMUST00000147213.7/26357, intron 2 of 4)",6,58596671,58695676,99006,1,"26357","ENSMUST00000031822.12",13753,"ENSMUSG00000029802","Abcg2","ATP binding cassette subfamily G member 2 (Junior blood group)"
"24","chr14",47937094,47937928,835,"*","Intron (ENSMUST00000227343.1/73961, intron 2 of 3)",14,47898853,47944189,45337,1,"73961","ENSMUST00000227343.1",38241,"ENSMUSG00000115609","4930447J18Rik","RIKEN cDNA 4930447J18 gene"
"25","chr4",141425417,141426325,909,"*","Downstream (<=300bp)",4,141420779,141425311,4533,1,"29818","ENSMUST00000102486.4",4638,"ENSMUSG00000006221","Hspb7","heat shock protein family, member 7 (cardiovascular)"
"26","chr17",66489737,66490633,897,"*","Distal Intergenic",17,66497490,66500319,2830,2,"19328","ENSMUST00000155026.1",9686,"ENSMUSG00000023460","Rab12","RAB12, member RAS oncogene family"
"27","chr10",80671917,80672765,849,"*","Promoter (<=1kb)",10,80665332,80671976,6645,2,"17347","ENSMUST00000003433.10",0,"ENSMUSG00000020190","Mknk2","MAP kinase-interacting serine/threonine kinase 2"
"28","chr9",121354559,121355434,876,"*","Intron (ENSMUST00000211301.1/67095, intron 1 of 17)",9,121366968,121445108,78141,1,"67095","ENSMUST00000210636.1",-11534,"ENSMUSG00000032536","Trak1","trafficking protein, kinesin binding 1"
"29","chr2",32710109,32710988,880,"*","Promoter (<=1kb)",2,32709532,32710349,818,2,"107951","ENSMUST00000144210.1",0,"ENSMUSG00000009555","Cdk9","cyclin-dependent kinase 9 (CDC2-related kinase)"
"30","chr18",4970583,4971495,913,"*","Exon (ENSMUST00000131210.7/225115, exon 2 of 7)",18,4993813,5046877,53065,1,"225115","ENSMUST00000153016.7",-22318,"ENSMUSG00000024236","Svil","supervillin"
"31","chr8",11700093,11700976,884,"*","Promoter (<=1kb)",8,11655479,11701063,45585,2,"76413","ENSMUST00000190741.1",87,"ENSMUSG00000031509","1700016D06Rik","RIKEN cDNA 1700016D06 gene"
"32","chr11",74526338,74527251,914,"*","Intron (ENSMUST00000102521.8/380711, intron 2 of 24)",11,74436924,74522751,85828,2,"380711","ENSMUST00000208896.1",-3587,"ENSMUSG00000038807","Rap1gap2","RAP1 GTPase activating protein 2"
"33","chr8",36158724,36159663,940,"*","Promoter (<=1kb)",8,36159479,36161588,2110,1,"330738","ENSMUST00000211253.1",0,"ENSMUSG00000109704","Gm38414","predicted gene, 38414"
"34","chr4",40843883,40844717,835,"*","Intron (ENSMUST00000030121.12/14595, intron 1 of 5)",4,40850056,40850138,83,2,"100628614","ENSMUST00000177794.1",5421,"ENSMUSG00000096377","Mir5123","microRNA 5123"
"35","chr13",63239626,63240489,864,"*","Promoter (<=1kb)",13,63240029,63302282,62254,1,"72061","ENSMUST00000222929.1",0,"ENSMUSG00000021458","Aopep","aminopeptidase O"
"36","chr9",85439424,85440313,890,"*","Distal Intergenic",9,85320439,85327348,6910,2,"212943","ENSMUST00000187711.1",-112076,"ENSMUSG00000032265","Tent5a","terminal nucleotidyltransferase 5A"
"37","chr15",74988353,74989152,800,"*","Exon (ENSMUST00000193816.1/ENSMUST00000193816.1, exon 1 of 1)",15,74979812,74983430,3619,2,"57248","ENSMUST00000166694.1",-4923,"ENSMUSG00000022586","Ly6i","lymphocyte antigen 6 complex, locus I"
"38","chr11",98836392,98837264,873,"*","Promoter (<=1kb)",11,98836785,98853697,16913,1,"268480","ENSMUST00000107479.2",0,"ENSMUSG00000038020","Rapgefl1","Rap guanine nucleotide exchange factor (GEF)-like 1"
"39","chr15",77757827,77758545,719,"*","Promoter (<=1kb)",15,77752788,77757003,4216,2,"239552","ENSMUST00000230332.1",-824,"ENSMUSG00000056656","Apol8","apolipoprotein L 8"
"40","chr14",119039925,119040761,837,"*","Intron (ENSMUST00000156203.7/66435, intron 22 of 38)",14,119032361,119036039,3679,2,"66435","ENSMUST00000173470.1",-3886,"ENSMUSG00000042104","Uggt2","UDP-glucose glycoprotein glucosyltransferase 2"
