"","seqnames","start","end","width","strand","annotation","geneChr","geneStart","geneEnd","geneLength","geneStrand","geneId","transcriptId","distanceToTSS","ENSEMBL","SYMBOL","GENENAME"
"1","chr11",61652669,61653560,892,"*","Promoter (<=1kb)",11,61653265,61672784,19520,1,"71520","ENSMUST00000004959.2",0,"ENSMUSG00000004837","Grap","GRB2-related adaptor protein"
"2","chr14",76278782,76279562,781,"*","Distal Intergenic",14,76251457,76252327,871,1,"72893","ENSMUST00000227933.1",27325,"ENSMUSG00000115625","2900040C04Rik","RIKEN cDNA 2900040C04 gene"
"3","chr15",99259477,99260377,901,"*","Intron (ENSMUST00000231167.1/73600, intron 1 of 2)",15,99242817,99251961,9145,2,"51812","ENSMUST00000041190.16",-7516,"ENSMUSG00000037570","Mcrs1","microspherule protein 1"
"4","chr2",27687713,27688608,896,"*","Intron (ENSMUST00000129514.7/20181, intron 1 of 3)",2,27677262,27761417,84156,1,"20181","ENSMUST00000166775.7",10451,"ENSMUSG00000015846","Rxra","retinoid X receptor alpha"
"5","chr17",63863478,63864334,857,"*","Promoter (<=1kb)",17,63864015,64038588,174574,1,"14158","ENSMUST00000232945.1",0,"ENSMUSG00000000127","Fer","fer (fms/fps related) protein kinase"
"6","chr12",79864072,79864909,838,"*","Distal Intergenic",12,79917019,79924733,7715,2,"77290","ENSMUST00000218818.1",59824,"ENSMUSG00000112765","9430078K24Rik","RIKEN cDNA 9430078K24 gene"
"7","chr7",118478823,118479703,881,"*","Distal Intergenic",7,118485111,118491975,6865,2,"319622","ENSMUST00000178344.2",12272,"ENSMUSG00000095115","Itpripl2","inositol 1,4,5-triphosphate receptor interacting protein-like 2"
"8","chr10",8505935,8506697,763,"*","Intron (ENSMUST00000061601.8/338362, intron 1 of 7)",10,8204809,8518825,314017,2,"338362","ENSMUST00000061601.8",12128,"ENSMUSG00000047712","Ust","uronyl-2-sulfotransferase"
"9","chr2",70978057,70978870,814,"*","Promoter (1-2kb)",2,70967050,70976659,9610,2,"228019","ENSMUST00000124781.1",-1398,"ENSMUSG00000041975","Mettl8","methyltransferase like 8"
"10","chr6",145855483,145856373,891,"*","Distal Intergenic",6,145863505,145865302,1798,2,"79362","ENSMUST00000111703.1",8929,"ENSMUSG00000030256","Bhlhe41","basic helix-loop-helix family, member e41"
"11","chr17",34304445,34305232,788,"*","Promoter (<=1kb)",17,34305867,34316674,10808,1,"14969","ENSMUST00000235530.1",-635,"ENSMUSG00000060586","H2-Eb1","histocompatibility 2, class II antigen E beta"
"12","chr12",99575540,99576488,949,"*","Intron (ENSMUST00000222797.1/102639404, intron 2 of 3)",12,99563841,99620038,56198,1,"102639404","ENSMUST00000180686.1",11699,"ENSMUSG00000097917","Gm26839","predicted gene, 26839"
"13","chr2",5063511,5064401,891,"*","Promoter (<=1kb)",2,5020642,5064045,43404,2,"71648","ENSMUST00000114996.7",0,"ENSMUSG00000026672","Optn","optineurin"
"14","chr18",60963144,60964064,921,"*","Promoter (<=1kb)",18,60963554,60984863,21310,1,"12322","ENSMUST00000115295.8",0,"ENSMUSG00000024617","Camk2a","calcium/calmodulin-dependent protein kinase II alpha"
"15","chr12",76318662,76319565,904,"*","Intron (ENSMUST00000021443.6/108156, intron 27 of 27)",12,76324891,76334151,9261,1,"238276","ENSMUST00000154078.2",-5326,"ENSMUSG00000021057","Akap5","A kinase (PRKA) anchor protein 5"
"16","chr14",31323604,31324465,862,"*","Promoter (<=1kb)",14,31260375,31323896,63522,2,"110084","ENSMUST00000048603.7",0,"ENSMUSG00000019027","Dnah1","dynein, axonemal, heavy chain 1"
"17","chr9",51076710,51077559,850,"*","Promoter (<=1kb)",9,51054640,51077066,22427,2,"244864","ENSMUST00000217212.1",0,"ENSMUSG00000060594","Layn","layilin"
"18","chr12",3823257,3824156,900,"*","Intron (ENSMUST00000173700.1/13435, intron 1 of 1)",12,3807160,3913491,106332,1,"13435","ENSMUST00000174817.7",16097,"ENSMUSG00000020661","Dnmt3a","DNA methyltransferase 3A"
