"","seqnames","start","end","width","strand","annotation","geneChr","geneStart","geneEnd","geneLength","geneStrand","geneId","transcriptId","distanceToTSS","ENSEMBL","SYMBOL","GENENAME"
"1","chr15",78339840,78340693,854,"*","Exon (ENSMUST00000230264.2/12983, exon 6 of 15)",15,78348599,78348660,62,1,"102465776","ENSMUST00000183523.1",-7906,"ENSMUSG00000119242","Mir7676-1","microRNA 7676-1"
"2","chr6",134916657,134917487,831,"*","Promoter (2-3kb)",6,134920401,134925513,5113,1,"12576","ENSMUST00000003115.8",-2914,"ENSMUSG00000003031","Cdkn1b","cyclin-dependent kinase inhibitor 1B"
"3","chr17",65613267,65614150,884,"*","Promoter (<=1kb)",17,65578327,65613555,35229,2,"30960","ENSMUST00000024897.9",0,"ENSMUSG00000024091","Vapa","vesicle-associated membrane protein, associated protein A"
"4","chr7",27838135,27839043,909,"*","Promoter (<=1kb)",7,27838607,27856438,17832,1,"22717","ENSMUST00000205701.1",0,"ENSMUSG00000078779","Zfp59","zinc finger protein 59"
"5","chr9",96118870,96119778,909,"*","Promoter (<=1kb)",9,96119362,96180190,60829,1,"235533","ENSMUST00000085217.11",0,"ENSMUSG00000041440","Gk5","glycerol kinase 5 (putative)"
"6","chr5",69556533,69557399,867,"*","Promoter (<=1kb)",5,69556923,69571730,14808,1,"231279","ENSMUST00000154728.7",0,"ENSMUSG00000029208","Guf1","GUF1 homolog, GTPase"
"7","chr1",93764598,93765504,907,"*","Promoter (2-3kb)",1,93768077,93775448,7372,1,"66615","ENSMUST00000186001.1",-2573,"ENSMUSG00000026280","Atg4b","autophagy related 4B, cysteine peptidase"
"8","chr13",59834675,59835503,829,"*","Distal Intergenic",13,59771561,59823147,51587,2,"214290","ENSMUST00000071703.5",-11528,"ENSMUSG00000035248","Tut7","terminal uridylyl transferase 7"
"9","chr5",123024951,123025847,897,"*","Intron (ENSMUST00000051016.4/109305, intron 1 of 2)",5,123015338,123029490,14153,1,"109305","ENSMUST00000152213.2",9613,"ENSMUSG00000049686","Orai1","ORAI calcium release-activated calcium modulator 1"
"10","chr19",54114648,54115580,933,"*","Distal Intergenic",19,54044151,54048982,4832,1,"11551","ENSMUST00000036700.6",70497,"ENSMUSG00000033717","Adra2a","adrenergic receptor, alpha 2a"
"11","chr2",23571488,23572385,898,"*","Promoter (<=1kb)",2,23506220,23572104,65885,2,"76857","ENSMUST00000132484.6",0,"ENSMUSG00000026771","Spopl","speckle-type BTB/POZ protein-like"
"12","chr11",54774324,54775203,880,"*","Intron (ENSMUST00000064104.12/72729, intron 1 of 5)",11,54740310,54787625,47316,2,"72729","ENSMUST00000135903.7",12422,"ENSMUSG00000052298","Cdc42se2","CDC42 small effector 2"
"13","chr7",25009908,25010804,897,"*","3' UTR",7,24978167,25005958,27792,2,"232975","ENSMUST00000080882.10",-3950,"ENSMUSG00000040907","Atp1a3","ATPase, Na+/K+ transporting, alpha 3 polypeptide"
"14","chr15",76659546,76660488,943,"*","Promoter (<=1kb)",15,76659858,76667853,7996,1,"16581","ENSMUST00000230451.1",0,"ENSMUSG00000004187","Kifc2","kinesin family member C2"
"15","chr2",11501159,11501770,612,"*","Promoter (<=1kb)",2,11474407,11501700,27294,2,"170768","ENSMUST00000183869.7",0,"ENSMUSG00000026773","Pfkfb3","6-phosphofructo-2-kinase/fructose-2,6-biphosphatase 3"
"16","chr9",58225854,58226760,907,"*","Intron (ENSMUST00000085673.10/18854, intron 7 of 8)",9,58220263,58230127,9865,2,"18854","ENSMUST00000154572.1",3367,"ENSMUSG00000036986","Pml","promyelocytic leukemia"
"17","chr5",122614012,122614903,892,"*","Promoter (<=1kb)",5,122550204,122614518,64315,2,"12589","ENSMUST00000031426.13",0,"ENSMUSG00000029469","Ift81","intraflagellar transport 81"
"18","chr4",129238792,129239617,826,"*","Promoter (<=1kb)",4,129219578,129239174,19597,2,"97130","ENSMUST00000097873.9",0,"ENSMUSG00000050390","C77080","expressed sequence C77080"
"19","chr7",24394315,24395160,846,"*","Distal Intergenic",7,24399619,24408273,8655,1,"71997","ENSMUST00000146381.7",-4459,"ENSMUSG00000002210","Smg9","SMG9 nonsense mediated mRNA decay factor"
"20","chr8",119441882,119442698,817,"*","Exon (ENSMUST00000131448.7/71839, exon 5 of 6)",8,119446719,119472640,25922,1,"117148","ENSMUST00000098363.9",-4021,"ENSMUSG00000031837","Necab2","N-terminal EF-hand calcium binding protein 2"
"21","chr16",33914735,33915685,951,"*","Intron (ENSMUST00000115028.10/16419, intron 9 of 14)",16,33922486,33944148,21663,1,"16419","ENSMUST00000151930.1",-6801,"ENSMUSG00000022817","Itgb5","integrin beta 5"
"22","chr2",165874523,165875393,871,"*","Promoter (<=1kb)",2,165827129,165875777,48649,2,"228880","ENSMUST00000153655.7",384,"ENSMUSG00000039671","Zmynd8","zinc finger, MYND-type containing 8"
"23","chr9",70842087,70842936,850,"*","Intron (ENSMUST00000034731.9/15450, intron 1 of 8)",9,70776053,70778378,2326,1,"11487","ENSMUST00000145377.1",66034,"ENSMUSG00000054693","Adam10","a disintegrin and metallopeptidase domain 10"
"24","chr13",95889831,95890706,876,"*","Promoter (1-2kb)",13,95746312,95891757,145446,2,"544963","ENSMUST00000238261.1",1051,"ENSMUSG00000021676","Iqgap2","IQ motif containing GTPase activating protein 2"
"25","chr14",102898145,102899018,874,"*","Distal Intergenic",14,102982549,102982632,84,2,"100628599","ENSMUST00000175160.1",83614,"ENSMUSG00000092901","Mir5130","microRNA 5130"
