"","seqnames","start","end","width","strand","annotation","geneChr","geneStart","geneEnd","geneLength","geneStrand","geneId","transcriptId","distanceToTSS","ENSEMBL","SYMBOL","GENENAME"
"1","chr17",29490180,29491107,928,"*","Promoter (<=1kb)",17,29490753,29496112,5360,1,"18712","ENSMUST00000024811.8",0,"ENSMUSG00000024014","Pim1","proviral integration site 1"
"2","chr14",102982362,102983223,862,"*","Promoter (<=1kb)",14,102982549,102982632,84,2,"100628599","ENSMUST00000175160.1",0,"ENSMUSG00000092901","Mir5130","microRNA 5130"
"3","chr4",129335028,129335924,897,"*","Promoter (<=1kb)",4,129307100,129335370,28271,2,"19646","ENSMUST00000102598.3",0,"ENSMUSG00000057236","Rbbp4","retinoblastoma binding protein 4, chromatin remodeling factor"
"4","chr11",62550934,62551868,935,"*","Promoter (<=1kb)",11,62551171,62553213,2043,1,"22187","ENSMUST00000019649.3",0,"ENSMUSG00000019505","Ubb","ubiquitin B"
"5","chr7",98702621,98703519,899,"*","Promoter (<=1kb)",7,98699225,98702888,3664,2,"100040769","ENSMUST00000208646.1",0,NA,"Gm15506","predicted gene 15506"
"6","chr15",38517876,38518678,803,"*","Promoter (<=1kb)",15,38498669,38518162,19494,2,"54375","ENSMUST00000151319.7",0,"ENSMUSG00000037458","Azin1","antizyme inhibitor 1"
"7","chr2",33130480,33131444,965,"*","Promoter (<=1kb)",2,32986374,33131436,145063,2,"99326","ENSMUST00000137381.7",0,"ENSMUSG00000038860","Garnl3","GTPase activating RANGAP domain-like 3"
"8","chr2",44926762,44927680,919,"*","Promoter (<=1kb)",2,44575478,44927161,351684,2,"227835","ENSMUST00000130991.7",0,"ENSMUSG00000036890","Gtdc1","glycosyltransferase-like domain containing 1"
"9","chr7",28385858,28386802,945,"*","3' UTR",7,28376784,28380253,3470,2,"22695","ENSMUST00000051241.6",-5605,"ENSMUSG00000044786","Zfp36","zinc finger protein 36"
"10","chr1",191182945,191183862,918,"*","Promoter (<=1kb)",1,191170296,191183340,13045,2,"11910","ENSMUST00000027941.13",0,"ENSMUSG00000026628","Atf3","activating transcription factor 3"
"11","chr5",142817400,142818303,904,"*","Promoter (<=1kb)",5,142754789,142817662,62874,2,"231861","ENSMUST00000151477.7",0,"ENSMUSG00000039477","Tnrc18","trinucleotide repeat containing 18"
"12","chr4",134186734,134187619,886,"*","Promoter (<=1kb)",4,134129858,134187112,57255,2,"70012","ENSMUST00000040271.11",0,"ENSMUSG00000037443","Cep85","centrosomal protein 85"
