"","seqnames","start","end","width","strand","annotation","geneChr","geneStart","geneEnd","geneLength","geneStrand","geneId","transcriptId","distanceToTSS","ENSEMBL","SYMBOL","GENENAME"
"1","chr18",75494617,75495517,901,"*","Intron (ENSMUST00000165559.2/269037, intron 9 of 11)",18,75514645,75522806,8162,1,"100038353","ENSMUST00000181913.1",-19128,"ENSMUSG00000097712","Gm10532","predicted gene 10532"
"2","chr1",93235522,93236296,775,"*","Promoter (<=1kb)",1,93235841,93301065,65225,1,"208777","ENSMUST00000062202.13",0,"ENSMUSG00000047793","Sned1","sushi, nidogen and EGF-like domains 1"
"3","chr15",85735006,85735933,928,"*","Promoter (<=1kb)",15,85735564,85802163,66600,1,"19013","ENSMUST00000109423.7",0,"ENSMUSG00000022383","Ppara","peroxisome proliferator activated receptor alpha"
"4","chr11",68386522,68387429,908,"*","Promoter (<=1kb)",11,68209364,68386826,177463,2,"18208","ENSMUST00000021284.3",0,"ENSMUSG00000020902","Ntn1","netrin 1"
"5","chr1",187215064,187215975,912,"*","Promoter (<=1kb)",1,187215508,187235831,20324,1,"67769","ENSMUST00000097443.9",0,"ENSMUSG00000039210","Gpatch2","G patch domain containing 2"
"6","chr1",179959620,179960500,881,"*","Promoter (<=1kb)",1,179960472,180163156,202685,1,"226751","ENSMUST00000097453.8",0,"ENSMUSG00000026490","Cdc42bpa","CDC42 binding protein kinase alpha"
"7","chr10",75837027,75837927,901,"*","Promoter (<=1kb)",10,75831114,75837367,6254,2,"14872","ENSMUST00000220440.1",0,"ENSMUSG00000033318","Gstt2","glutathione S-transferase, theta 2"
"8","chr15",78842222,78843090,869,"*","Promoter (<=1kb)",15,78842624,78850897,8274,1,"104445","ENSMUST00000059619.2",0,"ENSMUSG00000049521","Cdc42ep1","CDC42 effector protein (Rho GTPase binding) 1"
"9","chr2",93014318,93015191,874,"*","Promoter (<=1kb)",2,93009973,93013910,3938,2,"100042784","ENSMUST00000130441.1",-408,"ENSMUSG00000075028","Prdm11","PR domain containing 11"
"10","chr14",21987739,21988572,834,"*","Promoter (1-2kb)",14,21983959,21989601,5643,2,"218820","ENSMUST00000043409.8",1029,"ENSMUSG00000039081","Zfp503","zinc finger protein 503"
"11","chr2",119477500,119478436,937,"*","Promoter (<=1kb)",2,119373042,119477687,104646,2,"68142","ENSMUST00000049920.13",0,"ENSMUSG00000034154","Ino80","INO80 complex subunit"
"12","chr12",108554384,108555226,843,"*","Promoter (<=1kb)",12,108554720,108688516,133797,1,"14026","ENSMUST00000077735.12",0,"ENSMUSG00000021262","Evl","Ena-vasodilator stimulated phosphoprotein"
