"","seqnames","start","end","width","strand","annotation","geneChr","geneStart","geneEnd","geneLength","geneStrand","geneId","transcriptId","distanceToTSS","ENSEMBL","SYMBOL","GENENAME"
"1","chr4",134767529,134768415,887,"*","Promoter (<=1kb)",4,134741554,134768024,26471,2,"100017","ENSMUST00000037828.7",0,"ENSMUSG00000037295","Ldlrap1","low density lipoprotein receptor adaptor protein 1"
"2","chr4",133609483,133610376,894,"*","Promoter (2-3kb)",4,133608739,133613034,4296,2,"503610","ENSMUST00000142382.1",2658,"ENSMUSG00000037553","Zdhhc18","zinc finger, DHHC domain containing 18"
"3","chr10",79097154,79098199,1046,"*","Promoter (<=1kb)",10,79064374,79097600,33227,2,"72128","ENSMUST00000039271.6",0,"ENSMUSG00000060301","2610008E11Rik","RIKEN cDNA 2610008E11 gene"
"4","chr17",33523650,33524549,900,"*","Promoter (<=1kb)",17,33524204,33553768,29565,1,"224697","ENSMUST00000087623.12",0,"ENSMUSG00000024299","Adamts10","a disintegrin-like and metallopeptidase (reprolysin type) with thrombospondin type 1 motif, 10"
"5","chr5",114651023,114651885,863,"*","Intron (ENSMUST00000071968.8/63873, intron 1 of 15)",5,114636132,114644899,8768,2,"63873","ENSMUST00000212469.1",-6124,"ENSMUSG00000014158","Trpv4","transient receptor potential cation channel, subfamily V, member 4"
"6","chr16",44140320,44141103,784,"*","Promoter (<=1kb)",16,44139892,44161174,21283,1,"72117","ENSMUST00000063542.7",428,"ENSMUSG00000022698","Naa50","N(alpha)-acetyltransferase 50, NatE catalytic subunit"
"7","chr1",157019573,157020423,851,"*","Intron (ENSMUST00000190681.1/ENSMUST00000190681.1, intron 2 of 2)",1,156813081,156939626,126546,2,"78255","ENSMUST00000185198.6",-79947,"ENSMUSG00000026594","Ralgps2","Ral GEF with PH domain and SH3 binding motif 2"
"8","chr19",23056812,23057576,765,"*","Intron (ENSMUST00000236056.1/ENSMUST00000236056.1, intron 1 of 1)",19,23141226,23168134,26909,1,"16601","ENSMUST00000036884.2",-83650,"ENSMUSG00000033863","Klf9","Kruppel-like factor 9"
"9","chrX",101419461,101420363,903,"*","Promoter (<=1kb)",20,101404384,101419798,15415,2,"56364","ENSMUST00000117901.7",0,"ENSMUSG00000031310","Zmym3","zinc finger, MYM-type 3"
"10","chr4",132074419,132074885,467,"*","Promoter (<=1kb)",4,132003776,132075264,71489,2,"269587","ENSMUST00000131953.1",379,"ENSMUSG00000028906","Epb41","erythrocyte membrane protein band 4.1"
"11","chr1",53784772,53785631,860,"*","Promoter (<=1kb)",1,53755506,53785224,29719,2,"98267","ENSMUST00000027263.13",0,"ENSMUSG00000026094","Stk17b","serine/threonine kinase 17b (apoptosis-inducing)"
"12","chr7",101858110,101859008,899,"*","Promoter (<=1kb)",7,101839990,101857194,17205,2,"14276","ENSMUST00000210598.1",-916,"ENSMUSG00000032725","Folr2","folate receptor 2 (fetal)"
"13","chr5",64500611,64501456,846,"*","Distal Intergenic",5,64477035,64482465,5431,1,"77382","ENSMUST00000196829.1",23576,"ENSMUSG00000105352","C030018K13Rik","RIKEN cDNA C030018K13 gene"
"14","chr1",40266177,40267046,870,"*","Promoter (<=1kb)",1,40266586,40316201,49616,1,"16177","ENSMUST00000114795.2",0,"ENSMUSG00000026072","Il1r1","interleukin 1 receptor, type I"
"15","chr10",37319809,37320643,835,"*","Distal Intergenic",10,37133375,37138920,5546,2,"17118","ENSMUST00000092584.5",-180889,"ENSMUSG00000069662","Marcks","myristoylated alanine rich protein kinase C substrate"
"16","chr7",25239173,25239876,704,"*","Promoter (1-2kb)",7,25228258,25237851,9594,2,"606496","ENSMUST00000108411.1",-1322,"ENSMUSG00000057177","Gsk3a","glycogen synthase kinase 3 alpha"
"17","chr13",117220406,117221324,919,"*","Promoter (<=1kb)",13,117220716,117265301,44586,1,"13723","ENSMUST00000225648.1",0,"ENSMUSG00000021728","Emb","embigin"
"18","chr5",143470513,143471374,862,"*","Intron (ENSMUST00000045593.11/231871, intron 2 of 14)",5,143464613,143475342,10730,1,"231871","ENSMUST00000174273.2",5900,"ENSMUSG00000039206","Daglb","diacylglycerol lipase, beta"
"19","chr9",98563199,98564111,913,"*","Promoter (<=1kb)",9,98563721,98567316,3596,1,"50797","ENSMUST00000188913.1",0,"ENSMUSG00000032458","Copb2","coatomer protein complex, subunit beta 2 (beta prime)"
"20","chr3",105872059,105872843,785,"*","Promoter (1-2kb)",3,105870977,105871862,886,1,"69296","ENSMUST00000199107.1",1082,"ENSMUSG00000000562","Tmigd3","transmembrane and immunoglobulin domain containing 3"
"21","chr5",111139381,111140172,792,"*","Intron (ENSMUST00000040111.9/209683, intron 5 of 23)",5,111225458,111229415,3958,1,"209683","ENSMUST00000125470.1",-85286,"ENSMUSG00000033209","Ttc28","tetratricopeptide repeat domain 28"
"22","chr3",106771338,106772146,809,"*","Intron (ENSMUST00000038845.9/12508, intron 1 of 7)",3,106759921,106790149,30229,2,"12508","ENSMUST00000038845.9",18003,"ENSMUSG00000040747","Cd53","CD53 antigen"
"23","chr2",167708079,167709012,934,"*","Intron (ENSMUST00000141923.1/329562, intron 1 of 3)",2,167691181,167697801,6621,1,"329562","ENSMUST00000130679.1",16898,"ENSMUSG00000006462","A530013C23Rik","RIKEN cDNA A530013C23 gene"
"24","chr15",64185713,64186192,480,"*","Intron (ENSMUST00000177371.7/13196, intron 3 of 27)",15,64158939,64208491,49553,2,"13196","ENSMUST00000176358.1",22299,"ENSMUSG00000022377","Asap1","ArfGAP with SH3 domain, ankyrin repeat and PH domain1"
"25","chr7",4546220,4547083,864,"*","Promoter (<=1kb)",7,4539765,4546567,6803,2,"53420","ENSMUST00000065957.6",0,"ENSMUSG00000004961","Syt5","synaptotagmin V"
