"","seqnames","start","end","width","strand","annotation","geneChr","geneStart","geneEnd","geneLength","geneStrand","geneId","transcriptId","distanceToTSS","ENSEMBL","SYMBOL","GENENAME"
"1","chr18",80529985,80530877,893,"*","Distal Intergenic",18,80541892,80544546,2655,2,"100039348","ENSMUST00000236225.1",13669,"ENSMUSG00000118319","Gm2176","glucosamine-6-phosphate deaminase 1 pseudogene"
"2","chr11",114926616,114927446,831,"*","Intron (ENSMUST00000149663.3/217304, intron 2 of 3)",11,114928387,114934287,5901,2,"217304","ENSMUST00000126655.1",6841,"ENSMUSG00000063193","Cd300lb","CD300 molecule like family member B"
"3","chr7",102025223,102026164,942,"*","Promoter (<=1kb)",7,102020433,102024469,4037,2,"75212","ENSMUST00000149976.1",-754,"ENSMUSG00000070426","Rnf121","ring finger protein 121"
"4","chr14",19777048,19777995,948,"*","Intron (ENSMUST00000022340.4/18074, intron 4 of 20)",14,19768237,19811787,43551,1,"18074","ENSMUST00000224263.1",8811,"ENSMUSG00000021806","Nid2","nidogen 2"
"5","chr6",29940206,29941092,887,"*","Intron (ENSMUST00000151738.3/320609, intron 16 of 20)",6,29917013,29959681,42669,1,"320609","ENSMUST00000046028.11",23193,"ENSMUSG00000039629","Strip2","striatin interacting protein 2"
"6","chr10",17588913,17589813,901,"*","Intron (ENSMUST00000219966.1/ENSMUST00000219966.1, intron 1 of 2)",10,17723218,17725674,2457,1,"17684","ENSMUST00000038107.8",-133405,"ENSMUSG00000039910","Cited2","Cbp/p300-interacting transactivator, with Glu/Asp-rich carboxy-terminal domain, 2"
"7","chr12",102391169,102391921,753,"*","Distal Intergenic",12,102400102,102406146,6045,2,"19141","ENSMUST00000146499.1",14225,"ENSMUSG00000021190","Lgmn","legumain"
"8","chr9",14751692,14752514,823,"*","Promoter (<=1kb)",9,14748320,14752393,4074,2,"14345","ENSMUST00000061498.6",0,"ENSMUSG00000049307","Fut4","fucosyltransferase 4"
"9","chr2",70129369,70130249,881,"*","Intron (ENSMUST00000060208.10/329421, intron 8 of 34)",2,70096298,70183267,86970,1,"329421","ENSMUST00000112241.1",33071,"ENSMUSG00000042064","Myo3b","myosin IIIB"
"10","chr12",119113462,119114372,911,"*","Distal Intergenic",12,119201463,119238770,37308,2,"320910","ENSMUST00000137804.1",124398,"ENSMUSG00000025321","Itgb8","integrin beta 8"
"11","chr11",60114873,60115783,911,"*","Exon (ENSMUST00000130746.1/ENSMUST00000130746.1, exon 1 of 2)",11,60105177,60185431,80255,1,"19377","ENSMUST00000132012.1",9696,"ENSMUSG00000062115","Rai1","retinoic acid induced 1"
"12","chr11",118018627,118019539,913,"*","Intron (ENSMUST00000132676.7/74451, intron 8 of 9)",11,118012343,118024011,11669,1,"74451","ENSMUST00000155507.1",6284,"ENSMUSG00000017715","Pgs1","phosphatidylglycerophosphate synthase 1"
"13","chr17",81782025,81782886,862,"*","Distal Intergenic",17,81388524,81738377,349854,2,"20541","ENSMUST00000163123.2",-43648,"ENSMUSG00000054640","Slc8a1","solute carrier family 8 (sodium/calcium exchanger), member 1"
"14","chr19",40371439,40372212,774,"*","Intron (ENSMUST00000226047.1/20411, intron 8 of 23)",19,40365091,40377800,12710,2,"20411","ENSMUST00000225766.1",5588,"ENSMUSG00000025006","Sorbs1","sorbin and SH3 domain containing 1"
"15","chr3",59262484,59263317,834,"*","Promoter (<=1kb)",3,59216359,59262831,46473,2,"70839","ENSMUST00000050360.13",0,"ENSMUSG00000036353","P2ry12","purinergic receptor P2Y, G-protein coupled 12"
"16","chr3",75730801,75731670,870,"*","Distal Intergenic",3,75647446,75655731,8286,2,"69193","ENSMUST00000190602.1",-75070,"ENSMUSG00000099370","Platr10","pluripotency associated transcript 10"
"17","chr15",82905783,82906668,886,"*","Exon (ENSMUST00000186291.1/100504637, exon 4 of 4)",15,82808626,82912107,103482,2,"21411","ENSMUST00000109510.9",5439,"ENSMUSG00000041852","Tcf20","transcription factor 20"
"18","chr15",99093290,99094116,827,"*","Promoter (<=1kb)",15,99093170,99100917,7748,1,"72778","ENSMUST00000146173.1",120,"ENSMUSG00000038009","Dnajc22","DnaJ heat shock protein family (Hsp40) member C22"
"19","chr1",177981016,177981875,860,"*","Promoter (1-2kb)",1,177983423,178149962,166540,1,"545391","ENSMUST00000191719.5",-1548,"ENSMUSG00000091476","Catspere2","cation channel sperm associated auxiliary subunit epsilon 2"
"20","chr4",43349840,43350678,839,"*","Intron (ENSMUST00000107942.8/320571, intron 15 of 28)",4,43381979,43427088,45110,1,"100213","ENSMUST00000035645.11",-31301,"ENSMUSG00000035969","Rusc2","RUN and SH3 domain containing 2"
"21","chr6",121229624,121230542,919,"*","Distal Intergenic",6,121245906,121270917,25012,1,"24110","ENSMUST00000032198.10",-15364,"ENSMUSG00000030107","Usp18","ubiquitin specific peptidase 18"
"22","chr5",65697693,65698630,938,"*","Promoter (<=1kb)",5,65605721,65698168,92448,2,"71521","ENSMUST00000201948.3",0,"ENSMUSG00000029202","Pds5a","PDS5 cohesin associated factor A"
