"","seqnames","start","end","width","strand","annotation","geneChr","geneStart","geneEnd","geneLength","geneStrand","geneId","transcriptId","distanceToTSS","ENSEMBL","SYMBOL","GENENAME"
"1","chr3",131474303,131475179,877,"*","Intron (ENSMUST00000197057.1/74442, intron 1 of 1)",3,131342169,131490479,148311,2,"74442","ENSMUST00000197057.1",15300,"ENSMUSG00000050931","Sgms2","sphingomyelin synthase 2"
"2","chr8",13036293,13036890,598,"*","Promoter (<=1kb)",8,13037308,13056676,19369,1,"14058","ENSMUST00000063820.11",-418,"ENSMUSG00000031444","F10","coagulation factor X"
"3","chr3",131490061,131490993,933,"*","Promoter (<=1kb)",3,131342169,131490479,148311,2,"74442","ENSMUST00000197057.1",0,"ENSMUSG00000050931","Sgms2","sphingomyelin synthase 2"
"4","chr2",119262718,119263617,900,"*","Distal Intergenic",2,119269201,119271272,2072,2,"228543","ENSMUST00000037360.7",7655,"ENSMUSG00000034226","Rhov","ras homolog family member V"
"5","chr5",100860388,100861205,818,"*","Intron (ENSMUST00000112887.7/231510, intron 4 of 13)",5,100846417,100846850,434,1,"231510","ENSMUST00000145612.1",13971,"ENSMUSG00000029314","Gpat3","glycerol-3-phosphate acyltransferase 3"
"6","chr5",136217045,136217845,801,"*","Distal Intergenic",5,136178127,136198963,20837,2,"66801","ENSMUST00000151786.7",-18082,"ENSMUSG00000039737","Prkrip1","Prkr interacting protein 1 (IL11 inducible)"
"7","chr4",143278053,143278976,924,"*","Intron (ENSMUST00000030317.13/14726, intron 1 of 5)",4,143268346,143299463,31118,2,"14726","ENSMUST00000119654.1",20487,"ENSMUSG00000028583","Pdpn","podoplanin"
"8","chr2",167358201,167359129,929,"*","Distal Intergenic",2,167298444,167349183,50740,2,"56336","ENSMUST00000109221.8",-9018,"ENSMUSG00000017929","B4galt5","UDP-Gal:betaGlcNAc beta 1,4-galactosyltransferase, polypeptide 5"
"9","chr4",154910903,154911808,906,"*","Distal Intergenic",4,154897335,154899135,1801,2,"66469","ENSMUST00000132281.1",-11768,"ENSMUSG00000029059","Prxl2b","peroxiredoxin like 2B"
"10","chr12",73755391,73756304,914,"*","Intron (ENSMUST00000221153.1/18755, intron 11 of 14)",12,73901375,73947530,46156,1,"15251","ENSMUST00000110461.7",-145071,"ENSMUSG00000021109","Hif1a","hypoxia inducible factor 1, alpha subunit"
"11","chr17",43137826,43138716,891,"*","Distal Intergenic",17,43149357,43158196,8840,2,"545207","ENSMUST00000233120.1",19480,"ENSMUSG00000117011","E130008D07Rik","RIKEN cDNA E130008D07 gene"
"12","chr17",35798744,35799651,908,"*","Distal Intergenic",17,35821684,35822923,1240,1,"15937","ENSMUST00000003635.6",-22033,"ENSMUSG00000003541","Ier3","immediate early response 3"
"13","chr14",103058752,103059617,866,"*","Distal Intergenic",14,103070216,103077628,7413,1,"211286","ENSMUST00000022721.7",-10599,"ENSMUSG00000022125","Cln5","ceroid-lipofuscinosis, neuronal 5"
"14","chr8",13028377,13029192,816,"*","Promoter (2-3kb)",8,13026034,13035809,9776,1,"14068","ENSMUST00000033820.3",2343,"ENSMUSG00000031443","F7","coagulation factor VII"
"15","chr8",13027388,13028220,833,"*","Promoter (1-2kb)",8,13026034,13035809,9776,1,"14068","ENSMUST00000033820.3",1354,"ENSMUSG00000031443","F7","coagulation factor VII"
"16","chr6",90740358,90741269,912,"*","Intron (ENSMUST00000101151.9/232227, intron 1 of 13)",6,90690662,90736687,46026,2,"232227","ENSMUST00000133492.1",-3671,"ENSMUSG00000034312","Iqsec1","IQ motif and Sec7 domain 1"
"17","chr2",117976809,117977720,912,"*","Intron (ENSMUST00000148587.7/329496, intron 8 of 9)",2,118069847,118111091,41245,2,"329496","ENSMUST00000138764.1",133371,"ENSMUSG00000087203","Gm13986","predicted gene 13986"
"18","chr13",52635969,52636885,917,"*","Intron (ENSMUST00000120135.7/20963, intron 9 of 13)",13,52596959,52624339,27381,1,"20963","ENSMUST00000140339.1",39010,"ENSMUSG00000021457","Syk","spleen tyrosine kinase"
"19","chr13",13538360,13539226,867,"*","Distal Intergenic",13,13508712,13510348,1637,1,"18073","ENSMUST00000222436.1",29648,"ENSMUSG00000005397","Nid1","nidogen 1"
"20","chr6",125433447,125434346,900,"*","Distal Intergenic",6,125462116,125463024,909,2,"12527","ENSMUST00000140024.1",28678,"ENSMUSG00000030342","Cd9","CD9 antigen"
"21","chr2",29771761,29772706,946,"*","Intron (ENSMUST00000113807.9/227682, intron 6 of 6)",2,29779211,29782196,2986,2,"227682","ENSMUST00000148120.1",9490,"ENSMUSG00000039826","Trub2","TruB pseudouridine (psi) synthase family member 2"
"22","chr1",39578471,39579095,625,"*","Promoter (1-2kb)",1,39551296,39577405,26110,2,"67702","ENSMUST00000062525.10",-1066,"ENSMUSG00000048234","Rnf149","ring finger protein 149"
"23","chr4",150075863,150076767,905,"*","Distal Intergenic",4,150068539,150070997,2459,1,"723848","ENSMUST00000194216.1",7324,"ENSMUSG00000065493","Mir34a","microRNA 34a"
"24","chr19",5944804,5945671,868,"*","Promoter (<=1kb)",19,5942350,5943868,1519,2,"18969","ENSMUST00000236089.1",-936,"ENSMUSG00000024833","Pola2","polymerase (DNA directed), alpha 2"
"25","chr13",51740570,51741432,863,"*","Intron (ENSMUST00000110040.8/20354, intron 2 of 16)",13,51701250,51734763,33514,2,"20354","ENSMUST00000110039.1",-5807,"ENSMUSG00000021451","Sema4d","sema domain, immunoglobulin domain (Ig), transmembrane domain (TM) and short cytoplasmic domain, (semaphorin) 4D"
"26","chr8",13036996,13037448,453,"*","Promoter (<=1kb)",8,13037308,13056676,19369,1,"14058","ENSMUST00000063820.11",0,"ENSMUSG00000031444","F10","coagulation factor X"
"27","chr13",44418781,44419666,886,"*","Intron (ENSMUST00000183264.1/ENSMUST00000183264.1, intron 2 of 2)",13,44439712,44457566,17855,1,"69491","ENSMUST00000190628.6",-20046,"ENSMUSG00000098144","1700029N11Rik","RIKEN cDNA 1700029N11 gene"
"28","chr2",167590376,167591118,743,"*","Intron (ENSMUST00000127006.1/ENSMUST00000127006.1, intron 2 of 3)",2,167608946,167610648,1703,2,"66589","ENSMUST00000144628.1",19530,"ENSMUSG00000078923","Ube2v1","ubiquitin-conjugating enzyme E2 variant 1"
"29","chr1",39602200,39603107,908,"*","Distal Intergenic",1,39551296,39577405,26110,2,"67702","ENSMUST00000062525.10",-24795,"ENSMUSG00000048234","Rnf149","ring finger protein 149"
"30","chr15",79390150,79391053,904,"*","Intron (ENSMUST00000074991.9/223693, intron 1 of 8)",15,79369985,79396856,26872,2,"223693","ENSMUST00000228472.1",5803,"ENSMUSG00000009035","Tmem184b","transmembrane protein 184b"
"31","chr7",139984333,139985230,898,"*","Promoter (1-2kb)",7,139986809,139986874,66,2,"102465643","ENSMUST00000185038.1",1644,"ENSMUSG00000099092","Mir7062","microRNA 7062"
"32","chr3",133626274,133627140,867,"*","Intron (ENSMUST00000193574.1/ENSMUST00000193574.1, intron 1 of 2)",3,133488535,133545139,56605,2,"214133","ENSMUST00000197118.4",-81135,"ENSMUSG00000040943","Tet2","tet methylcytosine dioxygenase 2"
"33","chr12",73715593,73716472,880,"*","Intron (ENSMUST00000221153.1/18755, intron 10 of 14)",12,73584843,73761542,176700,1,"18755","ENSMUST00000119092.1",130750,"ENSMUSG00000021108","Prkch","protein kinase C, eta"
"34","chr10",111127166,111128001,836,"*","Distal Intergenic",10,111164752,111297249,132498,1,"237542","ENSMUST00000105275.8",-36751,"ENSMUSG00000020189","Osbpl8","oxysterol binding protein-like 8"
"35","chr4",132982716,132983630,915,"*","Intron (ENSMUST00000124451.1/14191, intron 1 of 1)",4,132977116,133000767,23652,1,"14191","ENSMUST00000171223.1",5600,"ENSMUSG00000028874","Fgr","FGR proto-oncogene, Src family tyrosine kinase"
"36","chr2",73037285,73038102,818,"*","Distal Intergenic",2,72987241,72988607,1367,1,"100503849","ENSMUST00000137941.1",50044,NA,"Sp3os","trans-acting transcription factor 3, opposite strand"
"37","chr17",46073598,46074484,887,"*","Intron (ENSMUST00000233284.1/ENSMUST00000233284.1, intron 1 of 2)",17,46110986,46128910,17925,1,"68565","ENSMUST00000024763.9",-36502,"ENSMUSG00000023967","Mrps18a","mitochondrial ribosomal protein S18A"
