"","seqnames","start","end","width","strand","annotation","geneChr","geneStart","geneEnd","geneLength","geneStrand","geneId","transcriptId","distanceToTSS","ENSEMBL","SYMBOL","GENENAME"
"1","chr4",136885816,136886724,909,"*","Promoter (<=1kb)",4,136880129,136886187,6059,2,"12260","ENSMUST00000046384.8",0,"ENSMUSG00000036905","C1qb","complement component 1, q subcomponent, beta polypeptide"
"2","chr1",34389052,34389978,927,"*","Distal Intergenic",1,34433121,34433199,79,2,"100628580","ENSMUST00000175111.1",43221,"ENSMUSG00000092852","Mir5103","microRNA 5103"
"3","chr6",98977509,98978358,850,"*","Exon (ENSMUST00000113326.8/108655, exon 9 of 18)",6,98952201,99003680,51480,2,"108655","ENSMUST00000142164.1",25322,"ENSMUSG00000030067","Foxp1","forkhead box P1"
"4","chr11",107317550,107318414,865,"*","Intron (ENSMUST00000040380.12/71795, intron 3 of 7)",11,107320629,107337526,16898,2,"71795","ENSMUST00000146680.1",19112,"ENSMUSG00000040430","Pitpnc1","phosphatidylinositol transfer protein, cytoplasmic 1"
"5","chr10",87696181,87697071,891,"*","Distal Intergenic",10,87546673,87570332,23660,1,"18478","ENSMUST00000217864.1",149508,"ENSMUSG00000020051","Pah","phenylalanine hydroxylase"
"6","chr13",81136318,81137177,860,"*","Intron (ENSMUST00000128120.1/110789, intron 5 of 7)",13,81051181,81078963,27783,1,"319983","ENSMUST00000223730.1",85137,"ENSMUSG00000097098","9330111N05Rik","RIKEN cDNA 9330111N05 gene"
"7","chr11",75458385,75459315,931,"*","Promoter (2-3kb)",11,75461539,75466676,5138,1,"100042498","ENSMUST00000149940.1",-2224,"ENSMUSG00000085148","Mir22hg","Mir22 host gene (non-protein coding)"
"8","chr12",8519202,8520114,913,"*","Intron (ENSMUST00000219595.1/ENSMUST00000219595.1, intron 1 of 2)",12,8497661,8500009,2349,2,"11852","ENSMUST00000067384.5",-19193,"ENSMUSG00000054364","Rhob","ras homolog family member B"
"9","chr11",8579547,8580427,881,"*","Promoter (<=1kb)",11,8545693,8579121,33429,2,"319939","ENSMUST00000134823.1",-426,"ENSMUSG00000020422","Tns3","tensin 3"
"10","chr16",21595547,21596385,839,"*","Intron (ENSMUST00000096192.11/209018, intron 43 of 45)",16,21602564,21644257,41694,1,"209018","ENSMUST00000231224.1",-6179,"ENSMUSG00000033653","Vps8","VPS8 CORVET complex subunit"
"11","chr3",104790393,104791298,906,"*","Promoter (<=1kb)",3,104791983,104792880,898,1,"11853","ENSMUST00000132721.1",-685,"ENSMUSG00000002233","Rhoc","ras homolog family member C"
"12","chr15",27625005,27625909,905,"*","Intron (ENSMUST00000059662.7/432940, intron 1 of 6)",15,27608637,27630678,22042,2,"432940","ENSMUST00000228439.1",4769,"ENSMUSG00000046034","Otulin","OTU deubiquitinase with linear linkage specificity"
"13","chr13",63140607,63141426,820,"*","Intron (ENSMUST00000091560.10/72061, intron 4 of 14)",13,63151504,63215822,64319,1,"72061","ENSMUST00000220457.1",-10078,"ENSMUSG00000021458","Aopep","aminopeptidase O"
"14","chr2",173266165,173267038,874,"*","Intron (ENSMUST00000036248.12/65112, intron 1 of 3)",2,173228046,173276189,48144,2,"65112","ENSMUST00000139306.1",9151,"ENSMUSG00000038400","Pmepa1","prostate transmembrane protein, androgen induced 1"
"15","chr2",132211956,132212854,899,"*","Intron (ENSMUST00000131603.1/ENSMUST00000131603.1, intron 2 of 2)",2,132239492,132247654,8163,2,"70612","ENSMUST00000110164.7",34800,"ENSMUSG00000027341","Tmem230","transmembrane protein 230"
"16","chr11",64434789,64435663,875,"*","Promoter (<=1kb)",11,64435332,64522841,87510,1,"15478","ENSMUST00000058652.5",0,"ENSMUSG00000047759","Hs3st3a1","heparan sulfate (glucosamine) 3-O-sulfotransferase 3A1"
"17","chr13",34715100,34716017,918,"*","Distal Intergenic",13,34734850,34747623,12774,1,"108161","ENSMUST00000039605.7",-18833,"ENSMUSG00000038246","Fam50b","family with sequence similarity 50, member B"
"18","chr11",105420435,105421323,889,"*","Intron (ENSMUST00000138977.7/632687, intron 4 of 11)",11,105396695,105408707,12013,2,"632687","ENSMUST00000151305.1",-11728,"ENSMUSG00000078627","Marchf10","membrane associated ring-CH-type finger 10"
"19","chr16",21318072,21318883,812,"*","Distal Intergenic",16,21332646,21333129,484,2,"76222","ENSMUST00000231972.1",14246,"ENSMUSG00000116632","Magef1","MAGE family member F1"
