"","seqnames","start","end","width","strand","annotation","geneChr","geneStart","geneEnd","geneLength","geneStrand","geneId","transcriptId","distanceToTSS","ENSEMBL","SYMBOL","GENENAME"
"1","chr4",63744873,63745787,915,"*","Promoter (<=1kb)",4,63727084,63745113,18030,2,"326623","ENSMUST00000062246.6",0,"ENSMUSG00000050395","Tnfsf15","tumor necrosis factor (ligand) superfamily, member 15"
"2","chr18",12168205,12169118,914,"*","Promoter (<=1kb)",18,12168717,12181120,12404,1,"76482","ENSMUST00000126523.8",0,"ENSMUSG00000024410","Rmc1","regulator of MON1-CCZ1"
"3","chr11",102651121,102652048,928,"*","Distal Intergenic",11,102663716,102675308,11593,1,"268491","ENSMUST00000156590.7",-11668,"ENSMUSG00000051455","Meioc","meiosis specific with coiled-coil domain"
"4","chr14",75195280,75196175,896,"*","Promoter (1-2kb)",14,75197900,75199366,1467,1,"18826","ENSMUST00000130510.1",-1725,"ENSMUSG00000021998","Lcp1","lymphocyte cytosolic protein 1"
"5","chr14",122190728,122191579,852,"*","Intron (ENSMUST00000026625.6/69634, intron 1 of 7)",14,122181704,122402234,220531,1,"69634","ENSMUST00000026625.6",9024,"ENSMUSG00000025545","Clybl","citrate lyase beta like"
"6","chr2",145610546,145611440,895,"*","Intron (ENSMUST00000110007.7/94249, intron 12 of 16)",2,145606818,145614160,7343,1,"94249","ENSMUST00000131123.1",3728,"ENSMUSG00000063873","Slc24a3","solute carrier family 24 (sodium/potassium/calcium exchanger), member 3"
"7","chrX",48019627,48020472,846,"*","Distal Intergenic",20,48025146,48034853,9708,2,"30878","ENSMUST00000039026.7",14381,"ENSMUSG00000037010","Apln","apelin"
"8","chr9",64736154,64736809,656,"*","Promoter (<=1kb)",9,64726691,64736511,9821,2,"53869","ENSMUST00000165083.1",0,"ENSMUSG00000004771","Rab11a","RAB11A, member RAS oncogene family"
"9","chr3",129969404,129970001,598,"*","Promoter (<=1kb)",3,129917080,129969989,52910,2,"66815","ENSMUST00000146340.1",0,"ENSMUSG00000027994","Mcub","mitochondrial calcium uniporter dominant negative beta subunit"
"10","chr6",146501789,146502577,789,"*","Promoter (<=1kb)",6,146108299,146502178,393880,2,"16439","ENSMUST00000079573.12",0,"ENSMUSG00000030287","Itpr2","inositol 1,4,5-triphosphate receptor 2"
"11","chr2",30471690,30472599,910,"*","Promoter (1-2kb)",2,30471537,30474219,2683,2,"72500","ENSMUST00000065134.3",1620,"ENSMUSG00000089762","Ier5l","immediate early response 5-like"
"12","chr2",25304702,25305623,922,"*","Promoter (<=1kb)",2,25303481,25305100,1620,2,"14810","ENSMUST00000153465.1",0,"ENSMUSG00000026959","Grin1","glutamate receptor, ionotropic, NMDA1 (zeta 1)"
"13","chr13",112433058,112433919,862,"*","Intron (ENSMUST00000225524.1/ENSMUST00000225524.1, intron 2 of 2)",13,112464070,112510086,46017,1,"16195","ENSMUST00000183663.7",-30151,"ENSMUSG00000021756","Il6st","interleukin 6 signal transducer"
"14","chr16",75826200,75827144,945,"*","Distal Intergenic",16,75745431,75767104,21674,2,"110920","ENSMUST00000232633.1",-59096,"ENSMUSG00000032932","Hspa13","heat shock protein 70 family, member 13"
"15","chr14",25272543,25273545,1003,"*","Intron (ENSMUST00000225188.1/ENSMUST00000225188.1, intron 3 of 3)",14,25139795,25143241,3447,2,"75862","ENSMUST00000225429.1",-129302,"ENSMUSG00000114916","4930572O13Rik","RIKEN cDNA 4930572O13 gene"
"16","chr5",23422842,23423724,883,"*","Exon (ENSMUST00000191186.1/ENSMUST00000191186.1, exon 2 of 3)",5,23431810,23433919,2110,2,"269630","ENSMUST00000101522.2",10195,"ENSMUSG00000073147","5031425E22Rik","RIKEN cDNA 5031425E22 gene"
"17","chr9",63712551,63713366,816,"*","Promoter (<=1kb)",9,63654799,63711969,57171,2,"17127","ENSMUST00000154323.7",-582,"ENSMUSG00000032402","Smad3","SMAD family member 3"
"18","chr19",42519882,42520478,597,"*","Promoter (1-2kb)",19,42518822,42576100,57279,1,"52013","ENSMUST00000160893.1",1060,"ENSMUSG00000025184","R3hcc1l","R3H domain and coiled-coil containing 1 like"
"19","chr2",90577298,90578199,902,"*","Promoter (2-3kb)",2,90432889,90580647,147759,2,"19271","ENSMUST00000168621.2",2448,"ENSMUSG00000025314","Ptprj","protein tyrosine phosphatase, receptor type, J"
"20","chr16",96159032,96159928,897,"*","3' UTR",16,96151810,96154183,2374,1,"71446","ENSMUST00000232884.1",7222,"ENSMUSG00000023147","Get1","guided entry of tail-anchored proteins factor 1"
"21","chr2",28446481,28447355,875,"*","Promoter (<=1kb)",2,28446800,28450506,3707,1,"241289","ENSMUST00000128199.7",0,"ENSMUSG00000035829","Ppp1r26","protein phosphatase 1, regulatory subunit 26"
"22","chr12",111504671,111505565,895,"*","Distal Intergenic",12,111484609,111485823,1215,2,"212539","ENSMUST00000010673.6",-18848,"ENSMUSG00000010529","Gm266","predicted gene 266"
"23","chr8",45409898,45410774,877,"*","Promoter (<=1kb)",8,45395665,45410619,14955,2,"142980","ENSMUST00000034056.11",0,"ENSMUSG00000031639","Tlr3","toll-like receptor 3"
"24","chr17",23705992,23706893,902,"*","3' UTR",17,23726336,23736730,10395,1,"268930","ENSMUST00000024701.8",-19443,"ENSMUSG00000023908","Pkmyt1","protein kinase, membrane associated tyrosine/threonine 1"
"25","chr17",65772205,65773127,923,"*","Promoter (<=1kb)",17,65651729,65772752,121024,2,"106572","ENSMUST00000070673.8",0,"ENSMUSG00000056515","Rab31","RAB31, member RAS oncogene family"
"26","chr6",81965425,81966324,900,"*","Promoter (<=1kb)",6,81957851,81965958,8108,2,"56284","ENSMUST00000032124.8",0,"ENSMUSG00000030045","Mrpl19","mitochondrial ribosomal protein L19"
"27","chr1",170214851,170215717,867,"*","Promoter (<=1kb)",1,170193420,170215397,21978,2,"16589","ENSMUST00000027979.13",0,"ENSMUSG00000026667","Uhmk1","U2AF homology motif (UHM) kinase 1"
"28","chr15",103190787,103191655,869,"*","3' UTR",15,103199255,103215305,16051,2,"12419","ENSMUST00000122182.1",23650,"ENSMUSG00000009575","Cbx5","chromobox 5"
"29","chr9",21260256,21260997,742,"*","Distal Intergenic",9,21265293,21277772,12480,1,"235040","ENSMUST00000065005.4",-4296,"ENSMUSG00000002820","Atg4d","autophagy related 4D, cysteine peptidase"
"30","chr10",111715130,111716059,930,"*","Distal Intergenic",10,111586719,111594273,7555,2,"71321","ENSMUST00000181547.1",-120857,"ENSMUSG00000097082","4933440J02Rik","RIKEN cDNA 4933440J02 gene"
"31","chr3",127837056,127837958,903,"*","Promoter (<=1kb)",3,127807007,127837523,30517,2,"211556","ENSMUST00000200409.4",0,"ENSMUSG00000074238","Ap1ar","adaptor-related protein complex 1 associated regulatory protein"
