"","seqnames","start","end","width","strand","annotation","geneChr","geneStart","geneEnd","geneLength","geneStrand","geneId","transcriptId","distanceToTSS","ENSEMBL","SYMBOL","GENENAME"
"1","chr13",97190101,97191082,982,"*","Intron (ENSMUST00000022169.9/15212, intron 3 of 13)",13,97183676,97198295,14620,2,"15212","ENSMUST00000222700.1",7213,"ENSMUSG00000021665","Hexb","hexosaminidase B"
"2","chr18",60480748,60481645,898,"*","Intron (ENSMUST00000042710.7/106878, intron 1 of 1)",18,60474191,60501987,27797,2,"106878","ENSMUST00000042710.7",20342,"ENSMUSG00000038059","Smim3","small integral membrane protein 3"
"3","chr9",57261432,57262030,599,"*","Promoter (<=1kb)",9,57258774,57261509,2736,2,"74211","ENSMUST00000217657.1",0,"ENSMUSG00000032300","1700017B05Rik","RIKEN cDNA 1700017B05 gene"
"4","chr4",132732114,132733001,888,"*","Promoter (<=1kb)",4,132724897,132732546,7650,2,"381560","ENSMUST00000045550.4",0,"ENSMUSG00000037752","Xkr8","X-linked Kx blood group related 8"
"5","chr14",72825325,72826221,897,"*","Intron (ENSMUST00000227565.1/ENSMUST00000227565.1, intron 2 of 5)",14,72537946,72710003,172058,2,"319448","ENSMUST00000089017.11",-115322,"ENSMUSG00000033487","Fndc3a","fibronectin type III domain containing 3A"
"6","chr11",59879707,59880619,913,"*","Exon (ENSMUST00000154699.7/103850, exon 5 of 5)",11,59848104,59876533,28430,1,"103850","ENSMUST00000137695.1",31603,"ENSMUSG00000032615","Nt5m","5',3'-nucleotidase, mitochondrial"
"7","chr3",127779963,127780854,892,"*","Promoter (<=1kb)",3,127670310,127780527,110218,2,"71481","ENSMUST00000029662.11",0,"ENSMUSG00000028028","Alpk1","alpha-kinase 1"
"8","chr14",72737943,72738847,905,"*","Exon (ENSMUST00000226943.1/ENSMUST00000226943.1, exon 1 of 2)",14,72537946,72710003,172058,2,"319448","ENSMUST00000089017.11",-27940,"ENSMUSG00000033487","Fndc3a","fibronectin type III domain containing 3A"
"9","chr4",139130597,139131453,857,"*","Promoter (<=1kb)",4,139101814,139131113,29300,2,"433771","ENSMUST00000143971.1",0,"ENSMUSG00000050608","Micos10","mitochondrial contact site and cristae organizing system subunit 10"
"10","chr2",103743762,103744617,856,"*","Promoter (<=1kb)",2,103734339,103743357,9019,2,"98956","ENSMUST00000090447.11",-405,"ENSMUSG00000027185","Nat10","N-acetyltransferase 10"
"11","chr6",29998535,29999453,919,"*","Distal Intergenic",6,29986095,29993530,7436,1,"76419","ENSMUST00000238228.1",12440,NA,"Smkr-ps","smal lysine rich protein 1, pseudogene"
"12","chr9",40756060,40756885,826,"*","Intron (ENSMUST00000139577.1/71566, intron 2 of 2)",9,40774094,40782471,8378,1,"71566","ENSMUST00000134153.1",-17209,"ENSMUSG00000032024","Clmp","CXADR-like membrane protein"
"13","chr4",126051327,126052239,913,"*","Exon (ENSMUST00000030675.7/66407, exon 5 of 8)",4,126047234,126050483,3250,1,"66407","ENSMUST00000124614.1",4093,"ENSMUSG00000028861","Mrps15","mitochondrial ribosomal protein S15"
"14","chr4",41613890,41614787,898,"*","Exon (ENSMUST00000102963.9/68922, exon 11 of 20)",4,41631644,41638158,6515,1,"68922","ENSMUST00000143198.1",-16857,"ENSMUSG00000061322","Dnai1","dynein axonemal intermediate chain 1"
"15","chr11",117930555,117931432,878,"*","Distal Intergenic",11,117966079,117969186,3108,2,"12702","ENSMUST00000054002.3",37754,"ENSMUSG00000053113","Socs3","suppressor of cytokine signaling 3"
"16","chr11",16950844,16951725,882,"*","Promoter (<=1kb)",11,16951375,16954447,3073,1,"319701","ENSMUST00000109635.1",0,"ENSMUSG00000044966","Fbxo48","F-box protein 48"
"17","chr7",118740100,118740977,878,"*","Promoter (<=1kb)",7,118740226,118842966,102741,1,"71517","ENSMUST00000059390.12",0,"ENSMUSG00000030982","Vps35l","VPS35 endosomal protein sorting factor like"
"18","chr6",140561035,140561839,805,"*","Promoter (1-2kb)",6,140563568,140597110,33543,1,"109135","ENSMUST00000213444.1",-1729,"ENSMUSG00000030231","Plekha5","pleckstrin homology domain containing, family A member 5"
"19","chr17",85463653,85464522,870,"*","Distal Intergenic",17,85613608,85625222,11615,1,"20473","ENSMUST00000175898.3",-149086,"ENSMUSG00000038805","Six3","sine oculis-related homeobox 3"
"20","chr11",102992684,102993584,901,"*","Distal Intergenic",11,102994049,102997548,3500,2,"68087","ENSMUST00000134335.1",3964,"ENSMUSG00000020935","Dcakd","dephospho-CoA kinase domain containing"
"21","chr15",67129682,67130546,865,"*","Promoter (<=1kb)",15,67114238,67129023,14786,2,"20442","ENSMUST00000230150.1",-659,"ENSMUSG00000013846","St3gal1","ST3 beta-galactoside alpha-2,3-sialyltransferase 1"
"22","chr8",46892666,46893529,864,"*","Distal Intergenic",8,46807230,46818971,11742,1,"16363","ENSMUST00000210334.1",85436,"ENSMUSG00000031627","Irf2","interferon regulatory factor 2"
"23","chr19",4309567,4310433,867,"*","Distal Intergenic",19,4286002,4306222,20221,2,"110355","ENSMUST00000088737.10",-3345,"ENSMUSG00000024858","Grk2","G protein-coupled receptor kinase 2"
"24","chr13",37777072,37777871,800,"*","Promoter (<=1kb)",13,37778400,37893849,115450,1,"68750","ENSMUST00000122842.7",-529,"ENSMUSG00000039087","Rreb1","ras responsive element binding protein 1"
"25","chr15",66746162,66747059,898,"*","Intron (ENSMUST00000065916.13/21819, intron 34 of 47)",15,66736250,66850721,114472,1,"21819","ENSMUST00000172153.1",9912,"ENSMUSG00000053469","Tg","thyroglobulin"
"26","chr2",45261700,45262604,905,"*","Distal Intergenic",2,45116441,45117395,955,2,"24136","ENSMUST00000238346.1",-144305,"ENSMUSG00000026872","Zeb2","zinc finger E-box binding homeobox 2"
"27","chr17",3038111,3039035,925,"*","Distal Intergenic",17,3077738,3084040,6303,2,"328734","ENSMUST00000184936.7",45005,NA,"Pisd-ps2","phosphatidylserine decarboxylase, pseudogene 2"
"28","chr13",6905726,6906659,934,"*","Distal Intergenic",13,6579768,6648777,69010,2,"56421","ENSMUST00000138703.7",-256949,"ENSMUSG00000021196","Pfkp","phosphofructokinase, platelet"
"29","chr2",28596890,28597428,539,"*","Distal Intergenic",2,28566311,28583279,16969,2,"70239","ENSMUST00000028157.8",-13611,"ENSMUSG00000026816","Gtf3c5","general transcription factor IIIC, polypeptide 5"
"30","chr12",91640330,91641283,954,"*","Intron (ENSMUST00000052969.14/108800, intron 6 of 6)",12,91558688,91590487,31800,2,"83602","ENSMUST00000063314.6",-49843,"ENSMUSG00000020962","Gtf2a1","general transcription factor II A, 1"
"31","chr11",82819085,82819978,894,"*","Intron (ENSMUST00000074515.10/67338, intron 1 of 6)",11,82805607,82829031,23425,2,"67338","ENSMUST00000021036.12",9053,"ENSMUSG00000020696","Rffl","ring finger and FYVE like domain containing protein"
"32","chr10",99433217,99434203,987,"*","Distal Intergenic",10,99265641,99266799,1159,1,"67603","ENSMUST00000220218.1",167576,"ENSMUSG00000019960","Dusp6","dual specificity phosphatase 6"
"33","chr15",74701723,74702598,876,"*","3' UTR",15,74709161,74710372,1212,1,"66769","ENSMUST00000185751.1",-6563,"ENSMUSG00000044276","4933427E11Rik","RIKEN cDNA 4933427E11 gene"
"34","chr8",105282735,105283859,1125,"*","Exon (ENSMUST00000212922.1/74356, exon 5 of 7)",8,105280409,105289050,8642,2,"74356","ENSMUST00000212922.1",5191,"ENSMUSG00000014837","4931428F04Rik","RIKEN cDNA 4931428F04 gene"
"35","chr2",165233114,165233758,645,"*","Promoter (1-2kb)",2,165111507,165234853,123347,2,"104010","ENSMUST00000065438.12",1095,"ENSMUSG00000053166","Cdh22","cadherin 22"
"36","chr11",117318523,117319375,853,"*","Intron (ENSMUST00000093907.10/53860, intron 3 of 11)",11,117326433,117356376,29944,1,"53860","ENSMUST00000127383.7",-7058,"ENSMUSG00000059248","Septin9","septin 9"
"37","chr11",118147717,118148565,849,"*","Intron (ENSMUST00000100181.10/19157, intron 12 of 13)",11,118023076,118130634,107559,2,"69926","ENSMUST00000132685.8",-17083,"ENSMUSG00000033987","Dnah17","dynein, axonemal, heavy chain 17"
"38","chr3",79564612,79565511,900,"*","Promoter (2-3kb)",3,79505943,79567679,61737,2,"329679","ENSMUST00000139171.1",2168,"ENSMUSG00000061175","Fnip2","folliculin interacting protein 2"
