"","seqnames","start","end","width","strand","annotation","geneChr","geneStart","geneEnd","geneLength","geneStrand","geneId","transcriptId","distanceToTSS","ENSEMBL","SYMBOL","GENENAME"
"1","chr8",41138199,41139131,933,"*","Distal Intergenic",8,41050100,41133726,83627,2,"102103","ENSMUST00000145860.1",-4473,"ENSMUSG00000045636","Mtus1","mitochondrial tumor suppressor 1"
"2","chr11",77467733,77468371,639,"*","Exon (ENSMUST00000102493.7/216961, exon 6 of 11)",11,77463911,77469501,5591,1,"216961","ENSMUST00000079770.2",3822,"ENSMUSG00000020836","Coro6","coronin 6"
"3","chr17",79663206,79664084,879,"*","Intron (ENSMUST00000040368.2/381110, intron 5 of 10)",17,79672400,79693192,20793,1,"381110","ENSMUST00000226004.1",-8316,"ENSMUSG00000036368","Rmdn2","regulator of microtubule dynamics 2"
"4","chr13",110941370,110942251,882,"*","Distal Intergenic",13,110882852,110903846,20995,2,"102636142","ENSMUST00000225424.1",-37524,NA,"4930526H09Rik","RIKEN cDNA 4930526H09 gene"
"5","chr9",61337088,61337958,871,"*","Distal Intergenic",9,61372366,61418497,46132,1,"21887","ENSMUST00000178113.7",-34408,"ENSMUSG00000032280","Tle3","transducin-like enhancer of split 3"
"6","chr10",117684431,117685279,849,"*","3' UTR",10,117690243,117691520,1278,2,"17246","ENSMUST00000131627.1",6241,"ENSMUSG00000020184","Mdm2","transformed mouse 3T3 cell double minute 2"
"7","chr2",167931818,167932721,904,"*","Promoter (<=1kb)",2,167932057,167974737,42681,1,"19246","ENSMUST00000147210.7",0,"ENSMUSG00000027540","Ptpn1","protein tyrosine phosphatase, non-receptor type 1"
"8","chr2",91032742,91033566,825,"*","Promoter (2-3kb)",2,91035620,91045729,10110,1,"19400","ENSMUST00000111445.9",-2054,"ENSMUSG00000002104","Rapsn","receptor-associated protein of the synapse"
"9","chr8",105607629,105608442,814,"*","Promoter (2-3kb)",8,105605255,105622219,16965,1,"75687","ENSMUST00000043531.9",2374,"ENSMUSG00000038604","Ripor1","RHO family interacting cell polarization regulator 1"
"10","chr17",79354679,79355481,803,"*","Promoter (<=1kb)",17,79333727,79355091,21365,2,"260409","ENSMUST00000068958.8",0,"ENSMUSG00000036533","Cdc42ep3","CDC42 effector protein (Rho GTPase binding) 3"
"11","chr7",141561696,141562594,899,"*","Promoter (<=1kb)",7,141562173,141633011,70839,1,"11772","ENSMUST00000003038.11",0,"ENSMUSG00000002957","Ap2a2","adaptor-related protein complex 2, alpha 2 subunit"
"12","chr7",43635928,43636804,877,"*","Promoter (1-2kb)",7,43634707,43649295,14589,1,"72431","ENSMUST00000032663.9",1221,"ENSMUSG00000030472","Ceacam18","carcinoembryonic antigen-related cell adhesion molecule 18"
"13","chr5",21372249,21373137,889,"*","Promoter (<=1kb)",5,21372642,21378374,5733,1,"14190","ENSMUST00000035799.5",0,"ENSMUSG00000039899","Fgl2","fibrinogen-like protein 2"
"14","chr12",86888322,86889069,748,"*","Distal Intergenic",12,86880701,86884798,4098,2,"238330","ENSMUST00000038422.7",-3524,"ENSMUSG00000034168","Irf2bpl","interferon regulatory factor 2 binding protein-like"
"15","chr7",143132567,143133469,903,"*","Intron (ENSMUST00000186488.6/16535, intron 1 of 2)",7,143109194,143149537,40344,1,"16535","ENSMUST00000187213.1",23373,"ENSMUSG00000009545","Kcnq1","potassium voltage-gated channel, subfamily Q, member 1"
"16","chr3",101109715,101110630,916,"*","Promoter (<=1kb)",3,101040232,101110278,70047,2,"19221","ENSMUST00000102694.3",0,"ENSMUSG00000027864","Ptgfrn","prostaglandin F2 receptor negative regulator"
"17","chr10",40152244,40153121,878,"*","Distal Intergenic",10,40132902,40142258,9357,2,"72472","ENSMUST00000217252.1",-9986,"ENSMUSG00000019838","Slc16a10","solute carrier family 16 (monocarboxylic acid transporters), member 10"
"18","chr10",111031223,111032121,899,"*","Distal Intergenic",10,110941782,111010140,68359,2,"320150","ENSMUST00000217698.1",-21083,"ENSMUSG00000035798","Zdhhc17","zinc finger, DHHC domain containing 17"
"19","chr2",165319228,165320090,863,"*","Promoter (<=1kb)",2,165288031,165320826,32796,2,"140579","ENSMUST00000103091.8",736,"ENSMUSG00000017670","Elmo2","engulfment and cell motility 2"
"20","chr17",49009162,49010063,902,"*","Intron (ENSMUST00000046254.2/70530, intron 1 of 2)",17,48932379,49097588,165210,1,"70530","ENSMUST00000046254.2",76783,"ENSMUSG00000040490","Lrfn2","leucine rich repeat and fibronectin type III domain containing 2"
"21","chr4",25281383,25282263,881,"*","Promoter (<=1kb)",4,25248600,25281760,33161,2,"67490","ENSMUST00000142949.7",0,"ENSMUSG00000040359","Ufl1","UFM1 specific ligase 1"
"22","chr6",73246519,73247259,741,"*","Promoter (1-2kb)",6,73248382,73276911,28530,1,"56451","ENSMUST00000064740.8",-1123,"ENSMUSG00000052738","Suclg1","succinate-CoA ligase, GDP-forming, alpha subunit"
"23","chr4",117891561,117892452,892,"*","Promoter (<=1kb)",4,117888643,117892032,3390,2,"67728","ENSMUST00000030265.3",0,"ENSMUSG00000028540","Dph2","DPH2 homolog"
"24","chr11",121082632,121083450,819,"*","Promoter (1-2kb)",11,121067407,121081220,13814,2,"209588","ENSMUST00000026162.11",-1412,"ENSMUSG00000025165","Sectm1a","secreted and transmembrane 1A"
"25","chr13",64180718,64181440,723,"*","Intron (ENSMUST00000221904.1/56541, intron 5 of 6)",13,64184503,64185844,1342,1,"56541","ENSMUST00000223377.1",-3063,"ENSMUSG00000021476","Habp4","hyaluronic acid binding protein 4"
"26","chr2",128694458,128695236,779,"*","Distal Intergenic",2,128698956,128802894,103939,1,"17289","ENSMUST00000014505.4",-3720,"ENSMUSG00000014361","Mertk","MER proto-oncogene tyrosine kinase"
"27","chr2",71377359,71378085,727,"*","Distal Intergenic",2,71271063,71367749,96687,2,"78830","ENSMUST00000151937.7",-9610,"ENSMUSG00000027010","Slc25a12","solute carrier family 25 (mitochondrial carrier, Aralar), member 12"
"28","chr14",59200751,59201649,899,"*","Promoter (<=1kb)",14,59201209,59223214,22006,1,"71330","ENSMUST00000173547.7",0,"ENSMUSG00000035469","Rcbtb1","regulator of chromosome condensation (RCC1) and BTB (POZ) domain containing protein 1"
"29","chr19",41015895,41016774,880,"*","Distal Intergenic",19,41029275,41059525,30251,1,"21673","ENSMUST00000051806.11",-12501,"ENSMUSG00000025014","Dntt","deoxynucleotidyltransferase, terminal"
"30","chr12",16008012,16008844,833,"*","Intron (ENSMUST00000223158.1/ENSMUST00000223158.1, intron 2 of 9)",12,15793318,15816922,23605,2,"217410","ENSMUST00000221518.1",-191090,"ENSMUSG00000020601","Trib2","tribbles pseudokinase 2"
"31","chr14",49171789,49172618,830,"*","Promoter (<=1kb)",14,49172226,49190885,18660,1,"70646","ENSMUST00000153488.8",0,"ENSMUSG00000036282","Naa30","N(alpha)-acetyltransferase 30, NatC catalytic subunit"
"32","chr8",108387041,108387921,881,"*","Intron (ENSMUST00000220518.1/11906, intron 3 of 15)",8,108553252,108584595,31344,2,"109215","ENSMUST00000211953.1",196674,"ENSMUSG00000110613","Lncbate1","brown adipose tissue enriched long non-coding RNA 1"
"33","chr2",30718794,30719393,600,"*","Promoter (1-2kb)",2,30721210,30721293,84,1,"100526499","ENSMUST00000175350.1",-1817,"ENSMUSG00000093091","Mir3089","microRNA 3089"
"34","chr18",68061759,68062671,913,"*","Intron (ENSMUST00000063775.4/52662, intron 1 of 5)",18,67933257,68255551,322295,1,"52662","ENSMUST00000063775.4",128502,"ENSMUSG00000024544","Ldlrad4","low density lipoprotein receptor class A domain containing 4"
"35","chr16",18343516,18344405,890,"*","Promoter (<=1kb)",16,18300827,18344042,43216,2,"27883","ENSMUST00000115628.9",0,"ENSMUSG00000013539","Tango2","transport and golgi organization 2"
"36","chr19",5924462,5925213,752,"*","Promoter (<=1kb)",19,5915636,5924816,9181,2,"104252","ENSMUST00000055458.5",0,"ENSMUSG00000045664","Cdc42ep2","CDC42 effector protein (Rho GTPase binding) 2"
"37","chr5",104571129,104572053,925,"*","Distal Intergenic",5,104541225,104553499,12275,1,"100662","ENSMUST00000197606.1",29904,NA,NA,NA
"38","chr7",133003300,133004153,854,"*","Intron (ENSMUST00000124096.7/14183, intron 2 of 6)",7,132987578,133015248,27671,2,"13017","ENSMUST00000169570.7",11095,"ENSMUSG00000030970","Ctbp2","C-terminal binding protein 2"
"39","chr1",64447861,64448691,831,"*","Distal Intergenic",1,64532645,64597695,65051,1,"12912","ENSMUST00000185594.6",-83954,"ENSMUSG00000025958","Creb1","cAMP responsive element binding protein 1"
"40","chr2",131337400,131338264,865,"*","Intron (ENSMUST00000059372.10/51902, intron 1 of 5)",2,131298067,131328988,30922,2,"51902","ENSMUST00000110194.7",-8412,"ENSMUSG00000048911","Rnf24","ring finger protein 24"
"41","chr7",140111830,140112666,837,"*","Exon (ENSMUST00000026538.12/93747, exon 3 of 8)",7,140115799,140129193,13395,1,"212503","ENSMUST00000211757.1",-3133,"ENSMUSG00000025464","Paox","polyamine oxidase (exo-N4-amino)"
"42","chr5",64599652,64600511,860,"*","Promoter (2-3kb)",5,64595228,64603160,7933,2,"100042198","ENSMUST00000196283.1",2649,"ENSMUSG00000105402","Gm3716","predicted gene 3716"
"43","chr16",11425904,11426402,499,"*","Intron (ENSMUST00000180792.7/74478, intron 11 of 20)",16,11420708,11679349,258642,1,"74478","ENSMUST00000150993.1",5196,"ENSMUSG00000071669","Snx29","sorting nexin 29"
"44","chr5",100622107,100623039,933,"*","Distal Intergenic",5,100660172,100664419,4248,2,"71883","ENSMUST00000135801.2",41380,"ENSMUSG00000029319","Coq2","coenzyme Q2 4-hydroxybenzoate polyprenyltransferase"
"45","chr16",18160936,18161819,884,"*","Distal Intergenic",16,18165089,18165170,82,2,"102465189","ENSMUST00000184472.1",3351,"ENSMUSG00000099293","Mir6366","microRNA 6366"
