"","seqnames","start","end","width","strand","annotation","geneChr","geneStart","geneEnd","geneLength","geneStrand","geneId","transcriptId","distanceToTSS","ENSEMBL","SYMBOL","GENENAME"
"1","chr16",11560084,11561088,1005,"*","Intron (ENSMUST00000180792.7/74478, intron 14 of 20)",16,11447308,11661496,214189,1,"74478","ENSMUST00000134941.1",112776,"ENSMUSG00000071669","Snx29","sorting nexin 29"
"2","chr2",173046257,173047181,925,"*","Distal Intergenic",2,173023050,173034700,11651,1,"56190","ENSMUST00000130430.1",23207,"ENSMUSG00000027510","Rbm38","RNA binding motif protein 38"
"3","chr4",150472505,150473381,877,"*","Intron (ENSMUST00000105682.8/68703, intron 6 of 22)",4,150488393,150621962,133570,1,"68703","ENSMUST00000105680.8",-15012,"ENSMUSG00000039852","Rere","arginine glutamic acid dipeptide (RE) repeats"
"4","chr8",117074191,117075122,932,"*","Intron (ENSMUST00000098375.5/76645, intron 4 of 42)",8,116995679,117082449,86771,2,"76645","ENSMUST00000098375.5",7327,"ENSMUSG00000034416","Pkd1l2","polycystic kidney disease 1 like 2"
"5","chr3",105900421,105901180,760,"*","Intron (ENSMUST00000164730.1/69296, intron 1 of 1)",3,105904421,105908926,4506,1,"11542","ENSMUST00000000574.2",-3241,"ENSMUSG00000000562","Adora3","adenosine A3 receptor"
"6","chr14",57745696,57746569,874,"*","Promoter (<=1kb)",14,57642077,57746103,104027,2,"50523","ENSMUST00000174694.7",0,"ENSMUSG00000021959","Lats2","large tumor suppressor 2"
"7","chr11",119863106,119863971,866,"*","Intron (ENSMUST00000026671.12/74370, intron 20 of 33)",11,119857444,119884967,27524,1,"74370","ENSMUST00000131217.1",5662,"ENSMUSG00000025583","Rptor","regulatory associated protein of MTOR, complex 1"
"8","chr16",89972820,89973734,915,"*","Promoter (<=1kb)",16,89908548,89973899,65352,2,"21844","ENSMUST00000155915.1",165,"ENSMUSG00000002489","Tiam1","T cell lymphoma invasion and metastasis 1"
"9","chr7",98800880,98801613,734,"*","Distal Intergenic",7,98835112,98846587,11476,1,"22411","ENSMUST00000165122.7",-33499,"ENSMUSG00000015957","Wnt11","wingless-type MMTV integration site family, member 11"
"10","chr11",79527873,79528662,790,"*","Promoter (<=1kb)",11,79527685,79528146,462,2,"14017","ENSMUST00000146611.1",0,"ENSMUSG00000078771","Evi2a","ecotropic viral integration site 2a"
"11","chr4",152087760,152088551,792,"*","Promoter (<=1kb)",4,152086858,152115390,28533,1,"269608","ENSMUST00000118648.7",902,"ENSMUSG00000039713","Plekhg5","pleckstrin homology domain containing, family G (with RhoGef domain) member 5"
"12","chr15",76801700,76802580,881,"*","Intron (ENSMUST00000036176.15/223666, intron 1 of 11)",15,76751677,76794825,43149,2,"223666","ENSMUST00000176855.8",-6875,"ENSMUSG00000033697","Arhgap39","Rho GTPase activating protein 39"
"13","chr7",100780014,100780926,913,"*","Intron (ENSMUST00000107042.8/319604, intron 1 of 8)",7,100786375,100836197,49823,1,"319604","ENSMUST00000216021.1",-5449,"ENSMUSG00000029461","Fam168a","family with sequence similarity 168, member A"
"14","chr5",112301479,112302301,823,"*","Promoter (1-2kb)",5,112303896,112314957,11062,1,"22022","ENSMUST00000198502.1",-1595,"ENSMUSG00000029344","Tpst2","protein-tyrosine sulfotransferase 2"
"15","chr3",89233258,89234154,897,"*","Promoter (1-2kb)",3,89231471,89233197,1727,1,"17829","ENSMUST00000139206.1",1787,"ENSMUSG00000042784","Muc1","mucin 1, transmembrane"
"16","chr5",122179408,122180330,923,"*","Distal Intergenic",5,122172732,122174675,1944,1,"19047","ENSMUST00000134719.2",6676,"ENSMUSG00000004455","Ppp1cc","protein phosphatase 1 catalytic subunit gamma"
"17","chr4",107988713,107989611,899,"*","Intron (ENSMUST00000106713.4/242607, intron 2 of 10)",4,107968334,108013532,45199,1,"242607","ENSMUST00000238795.1",20379,"ENSMUSG00000008932","Slc1a7","solute carrier family 1 (glutamate transporter), member 7"
"18","chr17",26414415,26415268,854,"*","Promoter (<=1kb)",17,26414829,26441795,26967,1,"240055","ENSMUST00000182897.7",0,"ENSMUSG00000034413","Neurl1b","neuralized E3 ubiquitin protein ligase 1B"
"19","chr11",119986601,119987485,885,"*","Intron (ENSMUST00000075180.11/108100, intron 6 of 13)",11,119997671,120002199,4529,1,"108100","ENSMUST00000131580.1",-10186,"ENSMUSG00000025372","Baiap2","brain-specific angiogenesis inhibitor 1-associated protein 2"
"20","chr17",12754262,12754958,697,"*","Intron (ENSMUST00000160932.2/104103, intron 1 of 2)",17,12748653,12750800,2148,2,"16004","ENSMUST00000159127.1",-3462,"ENSMUSG00000023830","Igf2r","insulin-like growth factor 2 receptor"
"21","chr13",97254526,97255387,862,"*","Distal Intergenic",13,97241105,97253034,11930,1,"13803","ENSMUST00000041623.8",13421,"ENSMUSG00000041773","Enc1","ectodermal-neural cortex 1"
"22","chr12",17510846,17511675,830,"*","Distal Intergenic",12,17544794,17551084,6291,1,"18263","ENSMUST00000171737.2",-33119,"ENSMUSG00000011179","Odc1","ornithine decarboxylase, structural 1"
"23","chr8",27120214,27121131,918,"*","Promoter (2-3kb)",8,27117369,27121623,4255,1,"78560","ENSMUST00000179351.1",2845,"ENSMUSG00000031486","Adgra2","adhesion G protein-coupled receptor A2"
"24","chr3",126931636,126932606,971,"*","Promoter (1-2kb)",3,126923788,126929812,6025,2,"109676","ENSMUST00000182118.8",-1824,"ENSMUSG00000032826","Ank2","ankyrin 2, brain"
"25","chr9",78100764,78101647,884,"*","Exon (ENSMUST00000085311.12/71538, exon 3 of 13)",9,78099803,78108587,8785,2,"71538","ENSMUST00000162625.1",6940,"ENSMUSG00000001366","Fbxo9","f-box protein 9"
"26","chr3",84597730,84598626,897,"*","Intron (ENSMUST00000154148.7/99889, intron 3 of 9)",3,84593574,84597032,3459,1,"403175","ENSMUST00000062623.3",4156,"ENSMUSG00000047819","Tigd4","tigger transposable element derived 4"
"27","chr1",46873400,46874316,917,"*","Intron (ENSMUST00000186852.1/227059, intron 1 of 1)",1,46835738,46888070,52333,2,"227059","ENSMUST00000185520.1",13754,"ENSMUSG00000025986","Slc39a10","solute carrier family 39 (zinc transporter), member 10"
"28","chr6",87915728,87916624,897,"*","Promoter (1-2kb)",6,87917924,87933425,15502,1,"232210","ENSMUST00000124551.1",-1300,"ENSMUSG00000030060","Hmces","5-hydroxymethylcytosine (hmC) binding, ES cell specific"
"29","chr15",12034042,12034946,905,"*","Distal Intergenic",15,11984041,11996983,12943,2,"20024","ENSMUST00000110504.1",-37059,"ENSMUSG00000022205","Sub1","SUB1 homolog, transcriptional regulator"
"30","chr6",117891129,117892049,921,"*","Distal Intergenic",6,117900324,117923849,23526,1,"98758","ENSMUST00000177743.7",-8275,"ENSMUSG00000042079","Hnrnpf","heterogeneous nuclear ribonucleoprotein F"
"31","chr9",120545977,120546843,867,"*","Intron (ENSMUST00000047687.8/215446, intron 3 of 10)",9,120539818,120568327,28510,1,"215446","ENSMUST00000047687.8",6159,"ENSMUSG00000041608","Entpd3","ectonucleoside triphosphate diphosphohydrolase 3"
"32","chr8",69208634,69209518,885,"*","Promoter (<=1kb)",8,69209038,69230536,21499,1,"234358","ENSMUST00000212681.1",0,"ENSMUSG00000059897","Zfp930","zinc finger protein 930"
"33","chr11",75395384,75396289,906,"*","Intron (ENSMUST00000044530.2/319822, intron 5 of 10)",11,75399609,75400633,1025,1,"319822","ENSMUST00000135774.1",-3320,"ENSMUSG00000018809","Smyd4","SET and MYND domain containing 4"
"34","chr17",34261190,34262100,911,"*","Promoter (1-2kb)",17,34263209,34269419,6211,1,"14961","ENSMUST00000040828.6",-1109,"ENSMUSG00000073421","H2-Ab1","histocompatibility 2, class II antigen A, beta 1"
"35","chr7",81179254,81180160,907,"*","Distal Intergenic",7,81213596,81334533,120938,1,"18584","ENSMUST00000026672.7",-33436,"ENSMUSG00000025584","Pde8a","phosphodiesterase 8A"
"36","chr7",104314541,104315398,858,"*","Promoter (<=1kb)",7,104315019,104324667,9649,1,"622070","ENSMUST00000152031.7",0,"ENSMUSG00000087175","Gm15133","predicted gene 15133"
"37","chr2",91649645,91650536,892,"*","Promoter (<=1kb)",2,91649860,91672326,22467,1,"228359","ENSMUST00000111329.7",0,"ENSMUSG00000027247","Arhgap1","Rho GTPase activating protein 1"
"38","chr1",135507259,135508161,903,"*","Promoter (2-3kb)",1,135457782,135510384,52603,2,"215690","ENSMUST00000189362.6",2223,"ENSMUSG00000009418","Nav1","neuron navigator 1"
"39","chr7",99086719,99087643,925,"*","Intron (ENSMUST00000037968.9/78610, intron 5 of 14)",7,99056063,99099427,43365,2,"78610","ENSMUST00000208012.1",11784,"ENSMUSG00000035354","Uvrag","UV radiation resistance associated gene"
"40","chr9",62019992,62020926,935,"*","Exon (ENSMUST00000158118.1/ENSMUST00000158118.1, exon 1 of 1)",9,61953481,62026801,73321,2,"74090","ENSMUST00000135050.1",5875,"ENSMUSG00000032278","Paqr5","progestin and adipoQ receptor family member V"
"41","chr4",16211124,16212118,995,"*","Intron (ENSMUST00000151122.1/100415915, intron 3 of 6)",4,16164110,16266225,102116,1,"100415915","ENSMUST00000151122.1",47014,"ENSMUSG00000085112","A530072M11Rik","RIKEN cDNA gene A530072M11"
"42","chr2",152903927,152904765,839,"*","Distal Intergenic",2,152911352,152923068,11717,1,"228785","ENSMUST00000028970.7",-6587,"ENSMUSG00000027470","Mylk2","myosin, light polypeptide kinase 2, skeletal muscle"
"43","chr19",21104249,21105151,903,"*","Promoter (<=1kb)",19,21104502,21107157,2656,1,"75354","ENSMUST00000236278.1",0,"ENSMUSG00000118047","4930554I06Rik","RIKEN cDNA 4930554I06 gene"
"44","chr7",110108868,110109790,923,"*","Intron (ENSMUST00000185931.6/69781, intron 2 of 3)",7,110122046,110143286,21241,1,"22390","ENSMUST00000033326.9",-12256,"ENSMUSG00000031016","Wee1","WEE 1 homolog 1 (S. pombe)"
"45","chr7",34918203,34919101,899,"*","Intron (ENSMUST00000075068.13/18624, intron 1 of 14)",7,34912379,35044708,132330,1,"18624","ENSMUST00000075068.13",5824,"ENSMUSG00000063931","Pepd","peptidase D"
"46","chr4",47746309,47747218,910,"*","Distal Intergenic",4,47474948,47480791,5844,1,"66212","ENSMUST00000136685.1",271361,"ENSMUSG00000053317","Sec61b","Sec61 beta subunit"
"47","chr11",88998937,88999849,913,"*","Promoter (<=1kb)",11,88999376,89013702,14327,1,"217069","ENSMUST00000100627.8",0,"ENSMUSG00000000275","Trim25","tripartite motif-containing 25"
"48","chr7",16783072,16783942,871,"*","Promoter (<=1kb)",7,16782398,16787179,4782,1,"20514","ENSMUST00000206444.1",674,"ENSMUSG00000001918","Slc1a5","solute carrier family 1 (neutral amino acid transporter), member 5"
"49","chr11",11762988,11763918,931,"*","Intron (ENSMUST00000065433.11/22778, intron 8 of 8)",11,11787431,11808925,21495,2,"60530","ENSMUST00000152345.7",45007,"ENSMUSG00000035455","Fignl1","fidgetin-like 1"
"50","chr13",117152528,117153318,791,"*","Distal Intergenic",13,117130027,117135884,5858,1,"623312","ENSMUST00000224375.1",22501,"ENSMUSG00000114792","Gm6416","predicted gene 6416"
"51","chr5",66121073,66122030,958,"*","Intron (ENSMUST00000201544.3/245945, intron 3 of 8)",5,66016549,66098191,81643,2,"245945","ENSMUST00000113726.7",-22882,"ENSMUSG00000070780","Rbm47","RNA binding motif protein 47"
"52","chr3",82357589,82358483,895,"*","Promoter (<=1kb)",3,82358044,82383592,25549,1,"213582","ENSMUST00000193559.5",0,"ENSMUSG00000033900","Map9","microtubule-associated protein 9"
"53","chr1",21086016,21086928,913,"*","Distal Intergenic",1,20996299,21079229,82931,2,"170829","ENSMUST00000037998.5",-6787,"ENSMUSG00000041779","Tram2","translocating chain-associating membrane protein 2"
"54","chr9",111080527,111081419,893,"*","Distal Intergenic",9,111054832,111057519,2688,2,"54199","ENSMUST00000199839.4",-23008,"ENSMUSG00000043953","Ccrl2","chemokine (C-C motif) receptor-like 2"
"55","chr15",78515628,78516458,831,"*","Distal Intergenic",15,78523348,78529592,6245,2,"72709","ENSMUST00000229185.1",13134,"ENSMUSG00000022440","C1qtnf6","C1q and tumor necrosis factor related protein 6"
"56","chr9",77456192,77457110,919,"*","Intron (ENSMUST00000183873.7/214345, intron 7 of 13)",9,77435047,77442491,7445,2,"214345","ENSMUST00000184099.1",-13701,"ENSMUSG00000032352","Lrrc1","leucine rich repeat containing 1"
"57","chr15",77936335,77937201,867,"*","Distal Intergenic",15,77915047,77929006,13960,2,"56551","ENSMUST00000005487.11",-7329,"ENSMUSG00000005354","Txn2","thioredoxin 2"
"58","chr16",36626606,36627501,896,"*","Intron (ENSMUST00000089620.10/12524, intron 2 of 7)",16,36620713,36642805,22093,2,"12524","ENSMUST00000135280.1",15304,"ENSMUSG00000022901","Cd86","CD86 antigen"
"59","chr11",105443233,105444120,888,"*","Intron (ENSMUST00000138977.7/632687, intron 3 of 11)",11,105360798,105455294,94497,2,"632687","ENSMUST00000138977.7",11174,"ENSMUSG00000078627","Marchf10","membrane associated ring-CH-type finger 10"
"60","chr4",148772563,148773403,841,"*","Distal Intergenic",4,148804429,148945129,140701,1,"69743","ENSMUST00000094464.9",-31026,"ENSMUSG00000028977","Casz1","castor zinc finger 1"
"61","chr4",148900486,148901357,872,"*","Promoter (<=1kb)",4,148901149,148932896,31748,1,"69743","ENSMUST00000147270.1",0,"ENSMUSG00000028977","Casz1","castor zinc finger 1"
"62","chr2",118905391,118906304,914,"*","Intron (ENSMUST00000151162.1/228536, intron 1 of 1)",2,118901453,118924528,23076,1,"228536","ENSMUST00000036578.6",3938,"ENSMUSG00000040007","Bahd1","bromo adjacent homology domain containing 1"
"63","chr4",46867896,46868741,846,"*","Intron (ENSMUST00000107749.3/242425, intron 2 of 18)",4,46798561,46859902,61342,2,"242425","ENSMUST00000206773.1",-7994,"ENSMUSG00000039809","Gabbr2","gamma-aminobutyric acid (GABA) B receptor, 2"
"64","chr12",8864552,8865423,872,"*","Distal Intergenic",12,8921664,8938742,17079,1,"17775","ENSMUST00000020909.3",-56241,"ENSMUSG00000020585","Laptm4a","lysosomal-associated protein transmembrane 4A"
"65","chr10",77520260,77521144,885,"*","Distal Intergenic",10,77486661,77515785,29125,2,"108707","ENSMUST00000045454.8",-4475,"ENSMUSG00000032977","Fam207a","family with sequence similarity 207, member A"
"66","chr19",44069157,44070084,928,"*","Promoter (<=1kb)",19,44034944,44069526,34583,2,"226144","ENSMUST00000170801.7",0,"ENSMUSG00000025198","Erlin1","ER lipid raft associated 1"
"67","chr13",102906098,102906861,764,"*","Promoter (<=1kb)",13,102735002,102906106,171105,2,"328329","ENSMUST00000171791.7",0,"ENSMUSG00000034751","Mast4","microtubule associated serine/threonine kinase family member 4"
"68","chr7",138909181,138910099,919,"*","Promoter (<=1kb)",7,138890836,138909506,18671,2,"12176","ENSMUST00000106112.1",0,"ENSMUSG00000078566","Bnip3","BCL2/adenovirus E1B interacting protein 3"
"69","chr8",107029744,107030319,576,"*","Promoter (<=1kb)",8,107031222,107045755,14534,1,"116733","ENSMUST00000034388.9",-903,"ENSMUSG00000031913","Vps4a","vacuolar protein sorting 4A"
"70","chr6",134922541,134923415,875,"*","Promoter (2-3kb)",6,134920513,134925320,4808,1,"12576","ENSMUST00000204807.1",2028,"ENSMUSG00000003031","Cdkn1b","cyclin-dependent kinase inhibitor 1B"
"71","chr12",36042110,36042954,845,"*","Promoter (<=1kb)",12,36014557,36042489,27933,2,"66109","ENSMUST00000020896.16",0,"ENSMUSG00000020577","Tspan13","tetraspanin 13"
"72","chr1",85962021,85962799,779,"*","Promoter (1-2kb)",1,85938318,85961007,22690,2,"227326","ENSMUST00000086975.5",-1014,"ENSMUSG00000049608","Gpr55","G protein-coupled receptor 55"
"73","chr2",181491745,181492594,850,"*","Promoter (<=1kb)",2,181493206,181494980,1775,1,"241850","ENSMUST00000069649.8",-612,"ENSMUSG00000055882","Abhd16b","abhydrolase domain containing 16B"
"74","chr6",67375741,67376624,884,"*","Promoter (<=1kb)",6,67292018,67376188,84171,2,"16162","ENSMUST00000018485.3",0,"ENSMUSG00000018341","Il12rb2","interleukin 12 receptor, beta 2"
"75","chr10",60739635,60740491,857,"*","Intron (ENSMUST00000117513.7/71279, intron 2 of 5)",10,60712072,60752782,40711,2,"71279","ENSMUST00000117513.7",12291,"ENSMUSG00000020100","Slc29a3","solute carrier family 29 (nucleoside transporters), member 3"
"76","chr11",102041304,102042081,778,"*","Promoter (<=1kb)",11,102041509,102050529,9021,1,"52685","ENSMUST00000123895.7",0,"ENSMUSG00000017309","Cd300lg","CD300 molecule like family member G"
"77","chr3",108717664,108718540,877,"*","Intron (ENSMUST00000029482.15/76123, intron 1 of 14)",3,108702976,108722116,19141,2,"76123","ENSMUST00000124043.1",3576,"ENSMUSG00000027883","Gpsm2","G-protein signalling modulator 2 (AGS3-like, C. elegans)"
"78","chr2",125791183,125792088,906,"*","Distal Intergenic",2,125736986,125782870,45885,2,"70354","ENSMUST00000053699.12",-8313,"ENSMUSG00000035093","Secisbp2l","SECIS binding protein 2-like"
"79","chr8",121848243,121849168,926,"*","Intron (ENSMUST00000127664.1/108148, intron 1 of 15)",8,121796313,121829569,33257,2,"234825","ENSMUST00000045884.16",-18674,"ENSMUSG00000040263","Klhdc4","kelch domain containing 4"
"80","chr5",107922669,107923539,871,"*","Intron (ENSMUST00000031198.10/67266, intron 2 of 4)",5,107906622,107908055,1434,1,"100503670","ENSMUST00000151767.1",16047,"ENSMUSG00000058558","Rpl5","ribosomal protein L5"
"81","chr3",96226596,96227405,810,"*","Distal Intergenic",3,96221119,96223738,2620,1,"319190","ENSMUST00000090781.7",5477,"ENSMUSG00000068854","H2bc21","H2B clustered histone 21"
"82","chr16",33691120,33692003,884,"*","Intron (ENSMUST00000232568.1/77446, intron 1 of 16)",16,33684545,33769443,84899,1,"77446","ENSMUST00000126532.1",6575,"ENSMUSG00000075254","Heg1","heart development protein with EGF-like domains 1"
"83","chr17",32163755,32164646,892,"*","Promoter (2-3kb)",17,32120820,32166852,46033,2,"18131","ENSMUST00000087723.4",2206,"ENSMUSG00000038146","Notch3","notch 3"
"84","chr11",70597110,70598040,931,"*","Promoter (<=1kb)",11,70598988,70605031,6044,1,"50932","ENSMUST00000133310.1",-948,"ENSMUSG00000020827","Mink1","misshapen-like kinase 1 (zebrafish)"
"85","chr11",69953099,69953964,866,"*","Distal Intergenic",11,69945908,69948188,2281,2,"20528","ENSMUST00000142500.7",-4911,"ENSMUSG00000018566","Slc2a4","solute carrier family 2 (facilitated glucose transporter), member 4"
"86","chr11",120627638,120628515,878,"*","Promoter (1-2kb)",11,120629232,120630148,917,2,"17134","ENSMUST00000106180.1",1633,"ENSMUSG00000051510","Mafg","v-maf musculoaponeurotic fibrosarcoma oncogene family, protein G (avian)"
"87","chr7",109456337,109457259,923,"*","Exon (ENSMUST00000106739.7/330627, exon 16 of 20)",7,109279223,109439081,159859,2,"117229","ENSMUST00000141210.1",-17256,"ENSMUSG00000031027","Stk33","serine/threonine kinase 33"
"88","chr4",3626542,3627464,923,"*","Distal Intergenic",4,3605637,3615283,9647,1,"116940","ENSMUST00000146315.1",20905,"ENSMUSG00000028233","Tgs1","trimethylguanosine synthase 1"
"89","chr8",117280132,117281037,906,"*","Intron (ENSMUST00000166750.8/74440, intron 1 of 20)",8,117257117,117446188,189072,1,"74440","ENSMUST00000211913.1",23015,"ENSMUSG00000034390","Cmip","c-Maf inducing protein"
"90","chr4",43578312,43579196,885,"*","Promoter (<=1kb)",4,43566928,43578537,11610,2,"230101","ENSMUST00000152251.7",0,"ENSMUSG00000028467","Gba2","glucosidase beta 2"
"91","chr18",39019579,39020223,645,"*","Intron (ENSMUST00000148850.7/71302, intron 2 of 5)",18,38993476,39371162,377687,1,"71302","ENSMUST00000155576.7",26103,"ENSMUSG00000036452","Arhgap26","Rho GTPase activating protein 26"
"92","chr11",101424657,101425541,885,"*","Promoter (<=1kb)",11,101425085,101435673,10589,1,"217201","ENSMUST00000040561.5",0,"ENSMUSG00000035007","Rundc1","RUN domain containing 1"
"93","chr6",89579534,89580439,906,"*","Intron (ENSMUST00000113550.5/66098, intron 1 of 6)",6,89418347,89595604,177258,2,"66098","ENSMUST00000204970.1",15165,"ENSMUSG00000030086","Chchd6","coiled-coil-helix-coiled-coil-helix domain containing 6"
"94","chr1",180363729,180364505,777,"*","Exon (ENSMUST00000193199.1/ENSMUST00000193199.1, exon 1 of 1)",1,180330485,180424802,94318,1,"320404","ENSMUST00000070181.6",33244,"ENSMUSG00000038855","Itpkb","inositol 1,4,5-trisphosphate 3-kinase B"
"95","chr17",34068608,34069614,1007,"*","Distal Intergenic",17,34062421,34064793,2373,1,"12815","ENSMUST00000144927.1",6187,"ENSMUSG00000024330","Col11a2","collagen, type XI, alpha 2"
"96","chr8",79225387,79226248,862,"*","Exon (ENSMUST00000211572.1/ENSMUST00000211572.1, exon 1 of 3)",8,79223297,79248543,25247,2,"67687","ENSMUST00000210889.1",22295,"ENSMUSG00000031682","1700011L22Rik","RIKEN cDNA 1700011L22 gene"
"97","chr17",27552445,27553347,903,"*","Exon (ENSMUST00000231925.1/ENSMUST00000231925.1, exon 1 of 1)",17,27556497,27562846,6350,1,"15361","ENSMUST00000118599.8",-3150,"ENSMUSG00000046711","Hmga1","high mobility group AT-hook 1"
"98","chr5",64960772,64961667,896,"*","Promoter (<=1kb)",5,64955223,64960097,4875,2,"21899","ENSMUST00000201307.1",-675,"ENSMUSG00000051498","Tlr6","toll-like receptor 6"
"99","chr4",150120113,150121042,930,"*","Promoter (<=1kb)",4,150119283,150144169,24887,1,"56485","ENSMUST00000030826.3",830,"ENSMUSG00000028976","Slc2a5","solute carrier family 2 (facilitated glucose transporter), member 5"
"100","chr5",31095015,31095895,881,"*","Promoter (<=1kb)",5,31089341,31094801,5461,2,"22784","ENSMUST00000200906.3",-214,"ENSMUSG00000029151","Slc30a3","solute carrier family 30 (zinc transporter), member 3"
"101","chr8",77548968,77549871,904,"*","Promoter (<=1kb)",8,77549397,77581338,31942,1,"102182","ENSMUST00000056237.14",0,"ENSMUSG00000037134","Prmt9","protein arginine methyltransferase 9"
"102","chr1",40681021,40681915,895,"*","Promoter (<=1kb)",1,40681597,40727681,46085,1,"226999","ENSMUST00000192345.1",0,"ENSMUSG00000026062","Slc9a2","solute carrier family 9 (sodium/hydrogen exchanger), member 2"
"103","chr11",63906358,63907242,885,"*","Intron (ENSMUST00000094103.3/54710, intron 1 of 1)",11,63885792,63922290,36499,2,"54710","ENSMUST00000094103.3",15048,"ENSMUSG00000070407","Hs3st3b1","heparan sulfate (glucosamine) 3-O-sulfotransferase 3B1"
"104","chr8",25191787,25192655,869,"*","Intron (ENSMUST00000084512.10/320165, intron 1 of 10)",8,25182761,25201408,18648,2,"320165","ENSMUST00000211584.1",8753,"ENSMUSG00000065954","Tacc1","transforming, acidic coiled-coil containing protein 1"
"105","chr7",27541061,27541823,763,"*","Promoter (<=1kb)",7,27541740,27542745,1006,2,"18807","ENSMUST00000150964.1",922,"ENSMUSG00000003363","Pld3","phospholipase D family, member 3"
"106","chr11",6586444,6587292,849,"*","Intron (ENSMUST00000000388.14/216527, intron 4 of 9)",11,6593048,6594269,1222,1,"216527","ENSMUST00000161667.1",-5756,"ENSMUSG00000000378","Ccm2","cerebral cavernous malformation 2"
"107","chr2",11496431,11497358,928,"*","Promoter (<=1kb)",2,11492610,11498351,5742,2,"170768","ENSMUST00000140580.7",993,"ENSMUSG00000026773","Pfkfb3","6-phosphofructo-2-kinase/fructose-2,6-biphosphatase 3"
"108","chr7",97765006,97765632,627,"*","Distal Intergenic",7,97788541,97854912,66372,1,"18479","ENSMUST00000205757.1",-22909,"ENSMUSG00000030774","Pak1","p21 (RAC1) activated kinase 1"
"109","chr16",30968157,30969021,865,"*","Intron (ENSMUST00000055389.8/268880, intron 3 of 3)",16,30957461,31061427,103967,2,"268880","ENSMUST00000140566.7",92406,"ENSMUSG00000047434","Xxylt1","xyloside xylosyltransferase 1"
"110","chr8",75119365,75120256,892,"*","Promoter (<=1kb)",8,75120900,75124220,3321,1,"17218","ENSMUST00000212648.1",-644,"ENSMUSG00000005410","Mcm5","minichromosome maintenance complex component 5"
"111","chr10",42194574,42195455,882,"*","Intron (ENSMUST00000105502.7/56484, intron 3 of 3)",10,42197554,42258366,60813,2,"56484","ENSMUST00000177542.1",62911,"ENSMUSG00000048756","Foxo3","forkhead box O3"
"112","chr16",31070552,31071468,917,"*","Promoter (<=1kb)",16,31007750,31069826,62077,2,"268880","ENSMUST00000153859.7",-726,"ENSMUSG00000047434","Xxylt1","xyloside xylosyltransferase 1"
"113","chr12",112702109,112703002,894,"*","Distal Intergenic",12,112720455,112724713,4259,1,"217882","ENSMUST00000220942.1",-17453,"ENSMUSG00000072825","Cep170b","centrosomal protein 170B"
"114","chr6",134251759,134252676,918,"*","Intron (ENSMUST00000081028.12/14011, intron 5 of 7)",6,134247565,134248557,993,1,"14011","ENSMUST00000145869.1",4194,"ENSMUSG00000030199","Etv6","ets variant 6"
"115","chr1",87184566,87185477,912,"*","Promoter (1-2kb)",1,87183313,87188405,5093,1,"69453","ENSMUST00000044533.8",1253,"ENSMUSG00000036480","Prss56","protease, serine 56"
"116","chr14",51128541,51129426,886,"*","Promoter (<=1kb)",14,51128849,51130253,1405,1,"78416","ENSMUST00000226210.1",0,"ENSMUSG00000021880","Rnase6","ribonuclease, RNase A family, 6"
"117","chr8",106836344,106837186,843,"*","Intron (ENSMUST00000048359.4/272538, intron 17 of 17)",8,106870242,106882902,12661,1,"15118","ENSMUST00000034385.11",-33056,"ENSMUSG00000031910","Has3","hyaluronan synthase 3"
"118","chr6",120084959,120085578,620,"*","Distal Intergenic",6,120093350,120200339,106990,1,"29862","ENSMUST00000112711.8",-7772,"ENSMUSG00000041377","Ninj2","ninjurin 2"
"119","chr4",132075007,132075734,728,"*","Promoter (<=1kb)",4,131923413,132075292,151880,2,"269587","ENSMUST00000105970.7",0,"ENSMUSG00000028906","Epb41","erythrocyte membrane protein band 4.1"
"120","chr8",64733268,64734163,896,"*","Promoter (<=1kb)",8,64718139,64733792,15654,2,"66234","ENSMUST00000034015.10",0,"ENSMUSG00000031604","Msmo1","methylsterol monoxygenase 1"
