"","seqnames","start","end","width","strand","annotation","geneChr","geneStart","geneEnd","geneLength","geneStrand","geneId","transcriptId","distanceToTSS","ENSEMBL","SYMBOL","GENENAME"
"1","chr4",47279843,47280717,875,"*","Exon (ENSMUST00000082303.12/12819, exon 16 of 39)",4,47288057,47293222,5166,1,"12819","ENSMUST00000140413.7",-7340,"ENSMUSG00000028339","Col15a1","collagen, type XV, alpha 1"
"2","chr3",52269909,52270484,576,"*","Promoter (1-2kb)",3,52268336,52353221,84886,1,"56458","ENSMUST00000053764.6",1573,"ENSMUSG00000044167","Foxo1","forkhead box O1"
"3","chr11",99123715,99124601,887,"*","Distal Intergenic",11,99144196,99155077,10882,2,"12775","ENSMUST00000103134.3",30476,"ENSMUSG00000037944","Ccr7","chemokine (C-C motif) receptor 7"
"4","chr4",138447222,138448085,864,"*","Distal Intergenic",4,138454314,138460123,5810,1,"66259","ENSMUST00000050918.3",-6229,"ENSMUSG00000046447","Camk2n1","calcium/calmodulin-dependent protein kinase II inhibitor 1"
"5","chr4",70377753,70378649,897,"*","Intron (ENSMUST00000144099.7/214444, intron 4 of 36)",4,70398886,70403541,4656,2,"214444","ENSMUST00000126416.1",24892,"ENSMUSG00000039298","Cdk5rap2","CDK5 regulatory subunit associated protein 2"
"6","chr11",119090862,119091333,472,"*","Distal Intergenic",11,119081373,119086221,4849,2,"12418","ENSMUST00000145058.1",-4641,"ENSMUSG00000039989","Cbx4","chromobox 4"
"7","chr7",46838727,46839650,924,"*","Promoter (1-2kb)",7,46841475,46851994,10520,1,"16828","ENSMUST00000147535.7",-1825,"ENSMUSG00000063229","Ldha","lactate dehydrogenase A"
"8","chr4",101349127,101350074,948,"*","Promoter (2-3kb)",4,101346945,101347027,83,2,"387143","ENSMUST00000083517.1",-2100,"ENSMUSG00000065451","Mir101a","microRNA 101a"
"9","chrX",42151692,42152602,911,"*","Promoter (<=1kb)",20,42152180,42221029,68850,1,"20843","ENSMUST00000128799.2",0,"ENSMUSG00000025862","Stag2","stromal antigen 2"
"10","chr11",87591603,87592536,934,"*","Promoter (<=1kb)",11,87592162,87616302,24141,1,"170749","ENSMUST00000103179.9",0,"ENSMUSG00000018401","Mtmr4","myotubularin related protein 4"
"11","chr10",81596640,81597676,1037,"*","Promoter (<=1kb)",10,81590904,81597590,6687,2,"114606","ENSMUST00000128278.7",0,"ENSMUSG00000034758","Tle6","transducin-like enhancer of split 6"
"12","chr4",115034807,115035708,902,"*","Intron (ENSMUST00000030490.12/20460, intron 14 of 16)",4,115016184,115023546,7363,1,"20460","ENSMUST00000144316.1",18623,"ENSMUSG00000028718","Stil","Scl/Tal1 interrupting locus"
"13","chr17",17394013,17394919,907,"*","3' UTR",17,17402672,17459387,56716,1,"66643","ENSMUST00000115576.2",-7753,"ENSMUSG00000047786","Lix1","limb and CNS expressed 1"
"14","chr8",46547015,46547763,749,"*","Distal Intergenic",8,46552028,46580007,27980,1,"71876","ENSMUST00000034045.14",-4265,"ENSMUSG00000031629","Cenpu","centromere protein U"
"15","chr11",103223177,103224061,885,"*","Promoter (1-2kb)",11,103220805,103221847,1043,2,"53859","ENSMUST00000146163.1",-1330,"ENSMUSG00000020941","Map3k14","mitogen-activated protein kinase kinase kinase 14"
"16","chr11",87987075,87987911,837,"*","Promoter (<=1kb)",11,87979525,87987533,8009,2,"68097","ENSMUST00000020775.8",0,"ENSMUSG00000020483","Dynll2","dynein light chain LC8-type 2"
"17","chr6",47813082,47813988,907,"*","Promoter (<=1kb)",6,47796141,47813430,17290,2,"12304","ENSMUST00000077290.8",0,"ENSMUSG00000025823","Pdia4","protein disulfide isomerase associated 4"
"18","chr15",97870839,97871715,877,"*","Intron (ENSMUST00000023119.14/22337, intron 4 of 9)",15,97857537,97859698,2162,2,"22337","ENSMUST00000139656.1",-11141,"ENSMUSG00000022479","Vdr","vitamin D (1,25-dihydroxyvitamin D3) receptor"
"19","chr19",44283897,44284757,861,"*","Distal Intergenic",19,44293674,44306864,13191,1,"20250","ENSMUST00000026221.6",-8917,"ENSMUSG00000025203","Scd2","stearoyl-Coenzyme A desaturase 2"
"20","chr1",93401258,93402187,930,"*","Promoter (<=1kb)",1,93401861,93403570,1710,1,"404545","ENSMUST00000190340.1",0,"ENSMUSG00000034107","Ano7","anoctamin 7"
"21","chr10",96033357,96034172,816,"*","Intron (ENSMUST00000053484.7/216238, intron 22 of 28)",10,95940757,96002953,62197,1,"216238","ENSMUST00000218517.1",92600,"ENSMUSG00000036499","Eea1","early endosome antigen 1"
"22","chr17",34341750,34342456,707,"*","Promoter (2-3kb)",17,34342933,34344644,1712,2,"100504404","ENSMUST00000134042.2",2188,"ENSMUSG00000036322","H2-Ea","histocompatibility 2, class II antigen E alpha"
"23","chr18",62022877,62023783,907,"*","3' UTR",18,61977959,62015719,37761,1,"225608","ENSMUST00000236759.1",44918,"ENSMUSG00000045629","Sh3tc2","SH3 domain and tetratricopeptide repeats 2"
"24","chr15",101478988,101479883,896,"*","3' UTR",15,101473478,101479986,6509,1,"16679","ENSMUST00000088049.4",5510,"ENSMUSG00000067614","Krt86","keratin 86"
"25","chr8",119843175,119844034,860,"*","Promoter (2-3kb)",8,119809222,119840544,31323,2,"72042","ENSMUST00000034285.13",-2631,"ENSMUSG00000031827","Cotl1","coactosin-like 1 (Dictyostelium)"
"26","chr17",29998144,29998986,843,"*","Exon (ENSMUST00000234271.1/ENSMUST00000234271.1, exon 2 of 4)",17,30004733,30210022,205290,1,"21769","ENSMUST00000226208.2",-5747,"ENSMUSG00000044477","Zfand3","zinc finger, AN1-type domain 3"
"27","chr17",26620881,26621776,896,"*","Promoter (<=1kb)",17,26621449,26655174,33726,1,"67458","ENSMUST00000163213.7",0,"ENSMUSG00000001576","Ergic1","endoplasmic reticulum-golgi intermediate compartment (ERGIC) 1"
"28","chr10",53528132,53528903,772,"*","Distal Intergenic",10,53498443,53518989,20547,2,"100502868","ENSMUST00000218774.1",-9143,"ENSMUSG00000112739","Gm20597","predicted gene, 20597"
"29","chr5",135008660,135009477,818,"*","Promoter (<=1kb)",5,135009152,135012131,2980,1,"68758","ENSMUST00000111216.7",0,"ENSMUSG00000040532","Abhd11","abhydrolase domain containing 11"
"30","chr12",111743770,111744583,814,"*","Intron (ENSMUST00000163220.9/68020, intron 4 of 5)",12,111758849,111803240,44392,1,"16593","ENSMUST00000239017.1",-14266,"ENSMUSG00000021288","Klc1","kinesin light chain 1"
"31","chr2",181706425,181707323,899,"*","Distal Intergenic",2,181715016,181720985,5970,1,"18389","ENSMUST00000071585.9",-7693,"ENSMUSG00000027584","Oprl1","opioid receptor-like 1"
"32","chr13",45976699,45977671,973,"*","Distal Intergenic",13,45792329,45965008,172680,2,"20238","ENSMUST00000221082.1",-11691,"ENSMUSG00000046876","Atxn1","ataxin 1"
"33","chr13",6009459,6010363,905,"*","Intron (ENSMUST00000223425.1/ENSMUST00000223425.1, intron 4 of 4)",13,5864678,5866770,2093,1,"23849","ENSMUST00000221734.1",144781,"ENSMUSG00000000078","Klf6","Kruppel-like factor 6"
"34","chr12",8319797,8320707,911,"*","Promoter (2-3kb)",12,8317611,8324033,6423,1,"58240","ENSMUST00000220300.1",2186,"ENSMUSG00000020605","Hs1bp3","HCLS1 binding protein 3"
"35","chr4",156025808,156026690,883,"*","Promoter (<=1kb)",4,156026164,156028895,2732,1,"21936","ENSMUST00000103173.9",0,"ENSMUSG00000041954","Tnfrsf18","tumor necrosis factor receptor superfamily, member 18"
"36","chr19",23273432,23274306,875,"*","Promoter (<=1kb)",19,23206451,23273818,67368,2,"226026","ENSMUST00000087556.6",0,"ENSMUSG00000024943","Smc5","structural maintenance of chromosomes 5"
"37","chr19",46044797,46045674,878,"*","Promoter (<=1kb)",19,46031570,46045210,13641,2,"16825","ENSMUST00000156585.8",0,"ENSMUSG00000025223","Ldb1","LIM domain binding 1"
"38","chr17",80289716,80290601,886,"*","Promoter (<=1kb)",17,80238309,80290476,52168,2,"106794","ENSMUST00000038166.8",0,"ENSMUSG00000035051","Dhx57","DEAH (Asp-Glu-Ala-Asp/His) box polypeptide 57"
"39","chr3",83839202,83840089,888,"*","Promoter (1-2kb)",3,83836272,83841767,5496,2,"24088","ENSMUST00000029623.10",1678,"ENSMUSG00000027995","Tlr2","toll-like receptor 2"
"40","chr18",61105246,61106168,923,"*","Promoter (<=1kb)",18,61105572,61131134,25563,1,"12978","ENSMUST00000025523.12",0,"ENSMUSG00000024621","Csf1r","colony stimulating factor 1 receptor"
"41","chr5",31526498,31527396,899,"*","Promoter (<=1kb)",5,31526995,31529405,2411,1,"20534","ENSMUST00000201294.1",0,"ENSMUSG00000029141","Slc4a1ap","solute carrier family 4 (anion exchanger), member 1, adaptor protein"
"42","chr14",68125404,68126174,771,"*","Promoter (<=1kb)",14,68119283,68124846,5564,2,"18040","ENSMUST00000022638.5",-558,"ENSMUSG00000022054","Nefm","neurofilament, medium polypeptide"
"43","chr1",84839161,84840053,893,"*","Promoter (<=1kb)",1,84721189,84839304,118116,2,"14897","ENSMUST00000027421.12",0,"ENSMUSG00000026219","Trip12","thyroid hormone receptor interactor 12"
"44","chr12",55372217,55373116,900,"*","Intron (ENSMUST00000184980.7/66132, intron 4 of 6)",12,55384222,55418310,34089,1,"26443","ENSMUST00000163070.7",-11106,"ENSMUSG00000021024","Psma6","proteasome subunit alpha 6"
"45","chr6",28722866,28723699,834,"*","Intron (ENSMUST00000164915.7/56463, intron 12 of 16)",6,28705720,28724981,19262,1,"56463","ENSMUST00000169321.1",17146,"ENSMUSG00000001424","Snd1","staphylococcal nuclease and tudor domain containing 1"
"46","chr5",148264770,148265787,1018,"*","Promoter (<=1kb)",5,148265217,148314071,48855,1,"77521","ENSMUST00000110515.8",0,"ENSMUSG00000029651","Mtus2","microtubule associated tumor suppressor candidate 2"
"47","chr4",151026618,151027567,950,"*","3' UTR",4,151011437,151031497,20061,2,"18628","ENSMUST00000138584.7",3930,"ENSMUSG00000028957","Per3","period circadian clock 3"
"48","chr11",25848739,25849605,867,"*","Exon (ENSMUST00000135168.1/70626, exon 3 of 3)",11,25647915,25769141,121227,2,"70626","ENSMUST00000179180.1",-79598,NA,"5730522E02Rik","RIKEN cDNA 5730522E02 gene"
"49","chr11",57695982,57696846,865,"*","Intron (ENSMUST00000066987.13/171212, intron 1 of 11)",11,57623698,57649494,25797,2,"78762","ENSMUST00000142486.1",-46488,"ENSMUSG00000085719","4933424L21Rik","RIKEN cDNA 4933424L21 gene"
"50","chr1",74452467,74453351,885,"*","Exon (ENSMUST00000044260.10/319651, exon 19 of 24)",1,74439127,74467574,28448,2,"319651","ENSMUST00000188012.6",14223,"ENSMUSG00000033364","Usp37","ubiquitin specific peptidase 37"
"51","chr12",86859109,86859847,739,"*","Distal Intergenic",12,86880701,86884798,4098,2,"238330","ENSMUST00000038422.7",24951,"ENSMUSG00000034168","Irf2bpl","interferon regulatory factor 2 binding protein-like"
"52","chr7",44641588,44642544,957,"*","Intron (ENSMUST00000107899.9/71960, intron 9 of 39)",7,44629966,44632785,2820,2,"71960","ENSMUST00000209024.1",-8803,"ENSMUSG00000030739","Myh14","myosin, heavy polypeptide 14"
"53","chr17",32073126,32073982,857,"*","Distal Intergenic",17,32059168,32060666,1499,1,"72462","ENSMUST00000126602.1",13958,"ENSMUSG00000058392","Rrp1b","ribosomal RNA processing 1B"
"54","chr4",33396210,33397072,863,"*","Intron (ENSMUST00000108153.8/24018, intron 12 of 15)",4,33438081,33438209,129,1,"102465904","ENSMUST00000183962.1",-41009,"ENSMUSG00000098310","Mir8118","microRNA 8118"
"55","chr2",32817595,32818490,896,"*","Promoter (<=1kb)",2,32787607,32817190,29584,2,"20910","ENSMUST00000113222.3",-405,"ENSMUSG00000026797","Stxbp1","syntaxin binding protein 1"
"56","chr5",100634850,100635749,900,"*","Distal Intergenic",5,100660172,100664419,4248,2,"71883","ENSMUST00000135801.2",28670,"ENSMUSG00000029319","Coq2","coenzyme Q2 4-hydroxybenzoate polyprenyltransferase"
"57","chr17",30008054,30008943,890,"*","Promoter (<=1kb)",17,30007797,30208419,200623,1,"21769","ENSMUST00000234866.1",257,"ENSMUSG00000044477","Zfand3","zinc finger, AN1-type domain 3"
"58","chr4",130188672,130189552,881,"*","Distal Intergenic",4,130165719,130175122,9404,2,"94242","ENSMUST00000105998.7",-13550,"ENSMUSG00000028776","Tinagl1","tubulointerstitial nephritis antigen-like 1"
"59","chr6",53495969,53496857,889,"*","Intron (ENSMUST00000203528.2/231991, intron 5 of 10)",6,53573300,53700367,127068,1,"231991","ENSMUST00000205120.2",-76443,"ENSMUSG00000053007","Creb5","cAMP responsive element binding protein 5"
"60","chr3",123508048,123508932,885,"*","Promoter (<=1kb)",3,123507937,123508066,130,2,"100306957","ENSMUST00000174989.1",0,"ENSMUSG00000092730","Snora24","small nucleolar RNA, H/ACA box 24"
"61","chr9",96630517,96631020,504,"*","Promoter (<=1kb)",9,96546282,96631536,85255,2,"114713","ENSMUST00000128346.7",516,"ENSMUSG00000032413","Rasa2","RAS p21 protein activator 2"
"62","chr7",38186540,38187413,874,"*","Promoter (<=1kb)",7,38186271,38195266,8996,1,"72244","ENSMUST00000179503.2",269,"ENSMUSG00000054676","1600014C10Rik","RIKEN cDNA 1600014C10 gene"
"63","chr12",17712328,17713200,873,"*","Intron (ENSMUST00000071858.4/53602, intron 1 of 3)",12,17728226,17791126,62901,1,"53602","ENSMUST00000222944.1",-15026,"ENSMUSG00000071379","Hpcal1","hippocalcin-like 1"
"64","chr5",32197434,32198342,909,"*","Distal Intergenic",5,32232708,32330286,97579,1,"665270","ENSMUST00000202886.3",-34366,"ENSMUSG00000029134","Plb1","phospholipase B1"
"65","chr11",43728642,43729550,909,"*","3' UTR",11,43717656,43720832,3177,1,"70802","ENSMUST00000130467.1",10986,"ENSMUSG00000044950","Pwwp2a","PWWP domain containing 2A"
"66","chr17",71475056,71475945,890,"*","Promoter (<=1kb)",17,71344489,71475343,130855,2,"74355","ENSMUST00000127430.1",0,"ENSMUSG00000024054","Smchd1","SMC hinge domain containing 1"
