"","seqnames","start","end","width","strand","annotation","geneChr","geneStart","geneEnd","geneLength","geneStrand","geneId","transcriptId","distanceToTSS","ENSEMBL","SYMBOL","GENENAME"
"1","chr15",98993970,98994581,612,"*","Exon (ENSMUST00000230013.1/75951, exon 4 of 4)",15,98985894,98989281,3388,1,"75951","ENSMUST00000180490.2",8076,"ENSMUSG00000097587","4930578M01Rik","RIKEN cDNA 4930578M01 gene"
"2","chr15",88661845,88662722,878,"*","Distal Intergenic",15,88696046,88700864,4819,2,"223770","ENSMUST00000150004.1",38142,"ENSMUSG00000022387","Brd1","bromodomain containing 1"
"3","chr2",18924072,18924931,860,"*","Intron (ENSMUST00000006912.11/18718, intron 1 of 9)",2,18847497,18906274,58778,2,"18718","ENSMUST00000152981.1",-17798,"ENSMUSG00000026737","Pip4k2a","phosphatidylinositol-5-phosphate 4-kinase, type II, alpha"
"4","chrX",100480085,100480969,885,"*","Distal Intergenic",20,100494291,100516125,21835,1,"18518","ENSMUST00000033570.5",-13322,"ENSMUSG00000031221","Igbp1","immunoglobulin (CD79A) binding protein 1"
"5","chr1",182527835,182528667,833,"*","Distal Intergenic",1,182483905,182517608,33704,2,"12334","ENSMUST00000192483.1",-10227,"ENSMUSG00000026509","Capn2","calpain 2"
"6","chr18",82717152,82717920,769,"*","Promoter (2-3kb)",18,82720281,82720340,60,1,"100628586","ENSMUST00000174897.1",-2361,"ENSMUSG00000092638","Mir5112","microRNA 5112"
"7","chr19",8837094,8837998,905,"*","Promoter (<=1kb)",19,8837467,8848683,11217,1,"14705","ENSMUST00000171649.7",0,"ENSMUSG00000071657","Bscl2","Berardinelli-Seip congenital lipodystrophy 2 (seipin)"
"8","chrX",52845549,52846558,1010,"*","Distal Intergenic",20,52878243,52878733,491,1,"624936","ENSMUST00000119119.1",-31685,NA,"Pou5f1-rs8","POU domain, class 5, transcription factor 1, related sequence 8"
"9","chr11",109584805,109585718,914,"*","Exon (ENSMUST00000103060.9/52639, exon 5 of 13)",11,109573331,109611432,38102,2,"52639","ENSMUST00000103060.9",25714,"ENSMUSG00000041895","Wipi1","WD repeat domain, phosphoinositide interacting 1"
"10","chr15",100613299,100614064,766,"*","Promoter (1-2kb)",15,100614137,100615110,974,2,"78445","ENSMUST00000181034.2",1046,"ENSMUSG00000097093","C330013E15Rik","RIKEN cDNA C330013E15 gene"
"11","chr8",122135318,122136251,934,"*","Intron (ENSMUST00000127664.1/108148, intron 1 of 15)",8,122258620,122272650,14031,1,"195209","ENSMUST00000187142.2",-122369,"ENSMUSG00000043903","Zfp469","zinc finger protein 469"
"12","chr5",73133464,73134357,894,"*","Intron (ENSMUST00000101127.11/72313, intron 5 of 62)",5,73118325,73122254,3930,2,"72313","ENSMUST00000152631.1",-11210,"ENSMUSG00000070733","Fryl","FRY like transcription coactivator"
"13","chr6",28397515,28398283,769,"*","Promoter (<=1kb)",6,28240240,28398005,157766,2,"627049","ENSMUST00000035930.10",0,"ENSMUSG00000039841","Zfp800","zinc finger protein 800"
"14","chr15",103172305,103173199,895,"*","Distal Intergenic",15,103153290,103167092,13803,2,"71726","ENSMUST00000229371.1",-5213,"ENSMUSG00000036061","Smug1","single-strand selective monofunctional uracil DNA glycosylase"
"15","chr14",55062423,55063341,919,"*","3' UTR",14,55055493,55098986,43494,1,"105663","ENSMUST00000185121.7",6930,"ENSMUSG00000045691","Thtpa","thiamine triphosphatase"
"16","chr10",31544068,31544964,897,"*","Intron (ENSMUST00000081989.7/268291, intron 1 of 5)",10,31493193,31609184,115992,2,"268291","ENSMUST00000081989.7",64220,"ENSMUSG00000063760","Rnf217","ring finger protein 217"
"17","chr5",138084709,138085579,871,"*","Promoter (<=1kb)",5,138085084,138107822,22739,1,"74570","ENSMUST00000019660.10",0,"ENSMUSG00000029729","Zkscan1","zinc finger with KRAB and SCAN domains 1"
"18","chr7",28527767,28528622,856,"*","Intron (ENSMUST00000040531.8/233033, intron 1 of 12)",7,28522836,28524322,1487,1,"338374","ENSMUST00000078364.3",4931,"ENSMUSG00000060747","Ifnl3","interferon lambda 3"
"19","chr5",64038104,64039031,928,"*","Distal Intergenic",5,64044978,64050228,5251,1,"74757","ENSMUST00000198687.1",-5947,"ENSMUSG00000106219","5830416I19Rik","RIKEN cDNA 5830416I19 gene"
"20","chr1",177456554,177457400,847,"*","Distal Intergenic",1,177445821,177450764,4944,1,"30928","ENSMUST00000077225.7",10733,"ENSMUSG00000063659","Zbtb18","zinc finger and BTB domain containing 18"
"21","chr5",118650460,118651374,915,"*","Intron (ENSMUST00000201614.1/76199, intron 2 of 4)",5,118561575,118593539,31965,1,"76199","ENSMUST00000201696.1",88885,"ENSMUSG00000018076","Med13l","mediator complex subunit 13-like"
"22","chr4",116556995,116557946,952,"*","Promoter (<=1kb)",4,116557658,116593882,36225,1,"77110","ENSMUST00000030460.14",0,"ENSMUSG00000034042","Gpbp1l1","GC-rich promoter binding protein 1-like 1"
"23","chr7",122297439,122298326,888,"*","Intron (ENSMUST00000143692.7/18751, intron 2 of 17)",7,122290028,122425041,135014,1,"18751","ENSMUST00000131167.7",7411,"ENSMUSG00000052889","Prkcb","protein kinase C, beta"
"24","chr3",88649225,88649995,771,"*","Distal Intergenic",3,88651898,88653142,1245,2,"242093","ENSMUST00000063119.4",3147,"ENSMUSG00000049741","Rxfp4","relaxin family peptide receptor 4"
"25","chr2",181837459,181838349,891,"*","Promoter (<=1kb)",2,181837854,181857461,19608,1,"245867","ENSMUST00000029116.13",0,"ENSMUSG00000027589","Pcmtd2","protein-L-isoaspartate (D-aspartate) O-methyltransferase domain containing 2"
"26","chrX",20704052,20704910,859,"*","Promoter (<=1kb)",20,20703960,20717685,13726,1,"236733","ENSMUST00000137101.7",92,"ENSMUSG00000031066","Usp11","ubiquitin specific peptidase 11"
"27","chr11",113172376,113173184,809,"*","Promoter (<=1kb)",11,113043895,113173077,129183,2,"72386","ENSMUST00000136438.7",0,"ENSMUSG00000087259","2610035D17Rik","RIKEN cDNA 2610035D17 gene"
"28","chr15",27612517,27613390,874,"*","Intron (ENSMUST00000059662.7/432940, intron 4 of 6)",15,27542635,27608861,66227,2,"432940","ENSMUST00000228179.1",-3656,"ENSMUSG00000046034","Otulin","OTU deubiquitinase with linear linkage specificity"
"29","chr17",27907255,27908117,863,"*","Promoter (<=1kb)",17,27901128,27907724,6597,2,"68776","ENSMUST00000025057.4",0,"ENSMUSG00000024218","Taf11","TATA-box binding protein associated factor 11"
"30","chr13",74563622,74564514,893,"*","Exon (ENSMUST00000222092.1/ENSMUST00000222092.1, exon 1 of 5)",13,74480057,74493992,13936,2,"235956","ENSMUST00000221173.1",-69630,"ENSMUSG00000069208","Zfp825","zinc finger protein 825"
"31","chr15",66286302,66287126,825,"*","Promoter (<=1kb)",15,65986387,66286642,300256,2,"110862","ENSMUST00000070256.8",0,"ENSMUSG00000056258","Kcnq3","potassium voltage-gated channel, subfamily Q, member 3"
"32","chr10",90728393,90729265,873,"*","Exon (ENSMUST00000218673.1/ENSMUST00000218673.1, exon 1 of 3)",10,90829111,90941465,112355,1,"77531","ENSMUST00000182192.7",-99846,"ENSMUSG00000058589","Anks1b","ankyrin repeat and sterile alpha motif domain containing 1B"
"33","chr2",103307803,103308592,790,"*","Distal Intergenic",2,103263433,103303278,39846,2,"13661","ENSMUST00000090475.9",-4525,"ENSMUSG00000012350","Ehf","ets homologous factor"
"34","chr11",3902907,3903693,787,"*","Distal Intergenic",11,3895240,3901296,6057,1,"75219","ENSMUST00000055931.4",7667,"ENSMUSG00000047205","Dusp18","dual specificity phosphatase 18"
"35","chr11",84168684,84169505,822,"*","Promoter (1-2kb)",11,84148351,84167476,19126,2,"628813","ENSMUST00000050771.7",-1208,"ENSMUSG00000051452","Gm11437","predicted gene 11437"
"36","chr11",33176280,33177157,878,"*","Distal Intergenic",11,33152287,33163206,10920,2,"18148","ENSMUST00000075641.9",-13074,"ENSMUSG00000057113","Npm1","nucleophosmin 1"
"37","chr1",87925274,87926231,958,"*","Exon (ENSMUST00000027517.13/227333, exon 13 of 30)",1,87931982,87938253,6272,1,"227333","ENSMUST00000185260.6",-5751,"ENSMUSG00000070738","Dgkd","diacylglycerol kinase, delta"
"38","chr17",13474421,13475288,868,"*","Distal Intergenic",17,13482553,13500336,17784,2,"72578","ENSMUST00000138345.7",25048,"ENSMUSG00000117042","2700054A10Rik","RIKEN cDNA 2700054A10 gene"
"39","chr12",81796331,81797248,918,"*","Distal Intergenic",12,81721010,81781175,60166,2,"338372","ENSMUST00000035987.8",-15156,"ENSMUSG00000042724","Map3k9","mitogen-activated protein kinase kinase kinase 9"
"40","chr5",113283233,113284028,796,"*","Promoter (<=1kb)",5,113279610,113282892,3283,2,"52850","ENSMUST00000138266.1",-341,"ENSMUSG00000042216","Sgsm1","small G protein signaling modulator 1"
"41","chr16",43573758,43574635,878,"*","Intron (ENSMUST00000151244.7/56490, intron 9 of 9)",16,43510308,43619137,108830,1,"56490","ENSMUST00000114695.2",63450,"ENSMUSG00000022708","Zbtb20","zinc finger and BTB domain containing 20"
"42","chr15",74725067,74725968,902,"*","Promoter (2-3kb)",15,74726664,74728014,1351,2,"57277","ENSMUST00000023261.3",2046,"ENSMUSG00000022596","Slurp1","secreted Ly6/Plaur domain containing 1"
"43","chr11",106660429,106661314,886,"*","Exon (ENSMUST00000184424.1/ENSMUST00000184424.1, exon 1 of 1)",11,106688783,106691347,2565,2,"18613","ENSMUST00000135481.1",30033,"ENSMUSG00000020717","Pecam1","platelet/endothelial cell adhesion molecule 1"
"44","chr11",78803537,78804450,914,"*","Distal Intergenic",11,78826584,78846870,20287,1,"66274","ENSMUST00000147875.8",-22134,"ENSMUSG00000072640","Lyrm9","LYR motif containing 9"
"45","chr8",12873365,12874243,879,"*","Promoter (<=1kb)",8,12873806,12880146,6341,1,"17207","ENSMUST00000156560.1",0,"ENSMUSG00000031442","Mcf2l","mcf.2 transforming sequence-like"
"46","chr5",103778139,103779015,877,"*","Intron (ENSMUST00000126335.1/17355, intron 2 of 6)",5,103784359,103811595,27237,1,"17355","ENSMUST00000152145.1",-5344,"ENSMUSG00000029313","Aff1","AF4/FMR2 family, member 1"
