"","seqnames","start","end","width","strand","annotation","geneChr","geneStart","geneEnd","geneLength","geneStrand","geneId","transcriptId","distanceToTSS","ENSEMBL","SYMBOL","GENENAME"
"1","chr5",108000713,108001635,923,"*","Distal Intergenic",5,107908053,107987085,79033,2,"67266","ENSMUST00000031198.10",-13628,"ENSMUSG00000029270","Dipk1a","divergent protein kinase domain 1A"
"2","chr8",120178764,120179674,911,"*","Promoter (1-2kb)",8,120166397,120177466,11070,2,"436062","ENSMUST00000048786.12",-1298,"ENSMUSG00000042269","Cibar2","CBY1 interacting BAR domain containing 2"
"3","chr11",44381919,44382842,924,"*","Distal Intergenic",11,44400063,44414010,13948,1,"16160","ENSMUST00000170513.2",-17221,"ENSMUSG00000004296","Il12b","interleukin 12b"
"4","chr11",58903747,58904644,898,"*","Promoter (<=1kb)",11,58888153,58904225,16073,2,"22698","ENSMUST00000102703.1",0,"ENSMUSG00000037001","Zfp39","zinc finger protein 39"
"5","chr3",89452206,89453011,806,"*","Promoter (1-2kb)",3,89454541,89469009,14469,1,"68603","ENSMUST00000198440.4",-1530,"ENSMUSG00000027952","Pmvk","phosphomevalonate kinase"
"6","chr3",96696002,96696589,588,"*","Promoter (<=1kb)",3,96696384,96705962,9579,1,"229615","ENSMUST00000107076.9",0,"ENSMUSG00000028101","Pias3","protein inhibitor of activated STAT 3"
"7","chr2",150569904,150570790,887,"*","Promoter (<=1kb)",2,150570415,150578944,8530,1,"13011","ENSMUST00000089200.2",0,"ENSMUSG00000068129","Cst7","cystatin F (leukocystatin)"
"8","chrX",73948322,73949223,902,"*","Promoter (<=1kb)",20,73947195,73948346,1152,2,"15161","ENSMUST00000131091.1",0,"ENSMUSG00000031386","Hcfc1","host cell factor C1"
"9","chr10",91153750,91154669,920,"*","Promoter (<=1kb)",10,91149684,91153694,4011,2,"21917","ENSMUST00000213262.1",-56,"ENSMUSG00000019961","Tmpo","thymopoietin"
"10","chr6",29940206,29941092,887,"*","Intron (ENSMUST00000151738.3/320609, intron 16 of 20)",6,29917013,29959681,42669,1,"320609","ENSMUST00000046028.11",23193,"ENSMUSG00000039629","Strip2","striatin interacting protein 2"
