"","seqnames","start","end","width","strand","annotation","geneChr","geneStart","geneEnd","geneLength","geneStrand","geneId","transcriptId","distanceToTSS","ENSEMBL","SYMBOL","GENENAME"
"1","chr2",98664664,98665449,786,"*","Distal Intergenic",2,97468089,97629063,160975,1,"241568","ENSMUST00000170144.1",1196575,"ENSMUSG00000050587","Lrrc4c","leucine rich repeat containing 4C"
"2","chr15",75086305,75087162,858,"*","Distal Intergenic",15,75108331,75111697,3367,2,"100041546","ENSMUST00000188214.6",24535,"ENSMUSG00000022584","Ly6c2","lymphocyte antigen 6 complex, locus C2"
"3","chrX",143482615,143483511,897,"*","Distal Intergenic",20,143518591,143797792,279202,1,"18481","ENSMUST00000033640.13",-35080,"ENSMUSG00000031284","Pak3","p21 (RAC1) activated kinase 3"
"4","chrX",76598474,76599371,898,"*","Intron (ENSMUST00000114054.1/74987, intron 1 of 1)",20,76582610,76602924,20315,2,"74987","ENSMUST00000114054.1",3553,"ENSMUSG00000079525","Cldn34d","claudin 34D"
"5","chr9",3001695,3002589,895,"*","Exon (ENSMUST00000151376.2/ENSMUST00000151376.2, exon 3 of 4)",9,3038669,3038743,75,2,"100628572","ENSMUST00000195989.1",36154,"ENSMUSG00000106183","Mir101c","microRNA 101c"
"6","chr14",19417272,19418080,809,"*","Exon (ENSMUST00000177817.1/ENSMUST00000177817.1, exon 3 of 6)",14,19594139,19602581,8443,2,"432825","ENSMUST00000096121.11",184501,"ENSMUSG00000095024","Gm5458","predicted gene 5458"
"7","chr9",35304964,35305872,909,"*","Intron (ENSMUST00000214038.1/ENSMUST00000214038.1, intron 1 of 1)",9,35281105,35285423,4319,1,"71133","ENSMUST00000213706.1",23859,"ENSMUSG00000111746","4933422A05Rik","RIKEN cDNA 4933422A05 gene"
"8","chr9",2999947,3000814,868,"*","Distal Intergenic",9,3038669,3038743,75,2,"100628572","ENSMUST00000195989.1",37929,"ENSMUSG00000106183","Mir101c","microRNA 101c"
"9","chr9",3023931,3024693,763,"*","Exon (ENSMUST00000099046.3/ENSMUST00000099046.3, exon 2 of 5)",9,3038669,3038743,75,2,"100628572","ENSMUST00000195989.1",14050,"ENSMUSG00000106183","Mir101c","microRNA 101c"
"10","chr10",22142205,22143122,918,"*","Intron (ENSMUST00000180726.1/319887, intron 1 of 1)",10,22117362,22148610,31249,2,"319887","ENSMUST00000181677.1",5488,"ENSMUSG00000097327","E030030I06Rik","RIKEN cDNA E030030I06 gene"
