"","seqnames","start","end","width","strand","annotation","geneChr","geneStart","geneEnd","geneLength","geneStrand","geneId","transcriptId","distanceToTSS","ENSEMBL","SYMBOL","GENENAME"
"1","chr14",118937368,118938266,899,"*","Promoter (<=1kb)",14,118937976,118981697,43722,1,"100037258","ENSMUST00000022734.8",0,"ENSMUSG00000022136","Dnajc3","DnaJ heat shock protein family (Hsp40) member C3"
"2","chr14",45529596,45530540,945,"*","Promoter (<=1kb)",14,45458795,45530118,71324,2,"218952","ENSMUST00000045905.13",0,"ENSMUSG00000037712","Fermt2","fermitin family member 2"
"3","chr15",12739498,12740394,897,"*","Promoter (<=1kb)",15,12443331,12739924,296594,2,"68070","ENSMUST00000189469.6",0,"ENSMUSG00000022197","Pdzd2","PDZ domain containing 2"
"4","chr16",46496678,46497582,905,"*","Promoter (<=1kb)",16,46387706,46496967,109262,2,"58998","ENSMUST00000023335.12",0,"ENSMUSG00000022656","Nectin3","nectin cell adhesion molecule 3"
"5","chr15",7129058,7129950,893,"*","Promoter (<=1kb)",15,7129559,7191743,62185,1,"16880","ENSMUST00000067190.11",0,"ENSMUSG00000054263","Lifr","LIF receptor alpha"
"6","chr5",50058488,50059364,877,"*","Promoter (<=1kb)",5,49959956,50059006,99051,2,"70693","ENSMUST00000030971.6",0,"ENSMUSG00000029090","Adgra3","adhesion G protein-coupled receptor A3"
"7","chr5",18359982,18360854,873,"*","Promoter (<=1kb)",5,18265135,18360355,95221,2,"14677","ENSMUST00000074694.6",0,"ENSMUSG00000057614","Gnai1","guanine nucleotide binding protein (G protein), alpha inhibiting 1"
"8","chr13",34652360,34653261,902,"*","Promoter (<=1kb)",13,34652923,34666774,13852,1,"101056149","ENSMUST00000154345.1",0,"ENSMUSG00000086786","Gm15908","predicted gene 15908"
"9","chr15",68927926,68928829,904,"*","Promoter (<=1kb)",15,68928420,69093512,165093,1,"13992","ENSMUST00000022954.6",0,"ENSMUSG00000022332","Khdrbs3","KH domain containing, RNA binding, signal transduction associated 3"
"10","chr5",88886511,88887414,904,"*","Promoter (<=1kb)",5,88886818,89239653,352836,1,"54403","ENSMUST00000148750.7",0,"ENSMUSG00000060961","Slc4a4","solute carrier family 4 (anion exchanger), member 4"
"11","chr15",87623906,87624734,829,"*","Promoter (<=1kb)",15,87625230,87759364,134135,1,"106014","ENSMUST00000068088.7",-496,"ENSMUSG00000054863","Tafa5","TAFA chemokine like family member 5"
"12","chr3",16182826,16183668,843,"*","Promoter (<=1kb)",3,16183212,16217037,33826,1,"229096","ENSMUST00000108345.8",0,"ENSMUSG00000047213","Ythdf3","YTH N6-methyladenosine RNA binding protein 3"
"13","chr7",105399738,105400645,908,"*","Promoter (<=1kb)",7,105371211,105400054,28844,2,"74349","ENSMUST00000179474.8",0,"ENSMUSG00000044465","Fhip1b","FHF complex subunit HOOK interacting protein 1B"
"14","chr2",67565274,67566150,877,"*","Exon (ENSMUST00000188614.1/ENSMUST00000188614.1, exon 1 of 3)",2,67516962,67525313,8352,1,"241431","ENSMUST00000239164.1",48312,"ENSMUSG00000027022","Xirp2","xin actin-binding repeat containing 2"
"15","chr11",117949271,117950155,885,"*","Distal Intergenic",11,117966079,117969186,3108,2,"12702","ENSMUST00000054002.3",19031,"ENSMUSG00000053113","Socs3","suppressor of cytokine signaling 3"
"16","chr17",17826616,17827511,896,"*","Promoter (<=1kb)",17,17827158,17839071,11914,1,"75202","ENSMUST00000226899.1",0,"ENSMUSG00000080316","Spaca6","sperm acrosome associated 6"
"17","chr13",13954083,13954991,909,"*","Promoter (<=1kb)",13,13954469,13999074,44606,1,"97884","ENSMUST00000099747.4",0,"ENSMUSG00000039242","B3galnt2","UDP-GalNAc:betaGlcNAc beta 1,3-galactosaminyltransferase, polypeptide 2"
"18","chr2",181459032,181459883,852,"*","Promoter (<=1kb)",2,181387762,181459426,71665,2,"72147","ENSMUST00000029106.12",0,"ENSMUSG00000027583","Zbtb46","zinc finger and BTB domain containing 46"
"19","chr3",82357589,82358483,895,"*","Promoter (<=1kb)",3,82358044,82383592,25549,1,"213582","ENSMUST00000193559.5",0,"ENSMUSG00000033900","Map9","microtubule-associated protein 9"
"20","chr10",95940305,95941176,872,"*","Promoter (<=1kb)",10,95940650,95975501,34852,1,"216238","ENSMUST00000219207.1",0,"ENSMUSG00000036499","Eea1","early endosome antigen 1"
"21","chr17",13759920,13760849,930,"*","Promoter (<=1kb)",17,13760539,13810518,49980,1,"17356","ENSMUST00000139347.7",0,"ENSMUSG00000068036","Afdn","afadin, adherens junction formation factor"
"22","chr10",127621391,127622245,855,"*","Promoter (<=1kb)",10,127587627,127621148,33522,2,"16971","ENSMUST00000125480.1",-243,"ENSMUSG00000040249","Lrp1","low density lipoprotein receptor-related protein 1"
"23","chr10",24595246,24596104,859,"*","Promoter (<=1kb)",10,24549447,24595817,46371,2,"102638890","ENSMUST00000136908.7",0,NA,"Gm15270","predicted gene 15270"
"24","chr7",34132705,34133503,799,"*","Promoter (<=1kb)",7,34109543,34133268,23726,2,"101543","ENSMUST00000038537.8",0,"ENSMUSG00000036459","Wtip","WT1 interacting protein"
"25","chr2",77816306,77817207,902,"*","Promoter (<=1kb)",2,77411100,77816816,405717,2,"241494","ENSMUST00000111831.7",0,"ENSMUSG00000027016","Zfp385b","zinc finger protein 385B"
"26","chr8",78742232,78743237,1006,"*","Distal Intergenic",8,78697174,78728576,31403,1,"76775","ENSMUST00000210132.1",45058,"ENSMUSG00000031684","Slc10a7","solute carrier family 10 (sodium/bile acid cotransporter family), member 7"
"27","chr10",28074346,28075208,863,"*","Promoter (<=1kb)",10,28074820,28597397,522578,1,"19272","ENSMUST00000166468.1",0,"ENSMUSG00000019889","Ptprk","protein tyrosine phosphatase, receptor type, K"
"28","chr9",88482295,88483181,887,"*","Promoter (<=1kb)",9,88447009,88482559,35551,2,"56403","ENSMUST00000069221.11",0,"ENSMUSG00000032423","Syncrip","synaptotagmin binding, cytoplasmic RNA interacting protein"
"29","chr4",144929827,144930679,853,"*","Distal Intergenic",4,144918879,144919972,1094,1,"20148","ENSMUST00000133265.1",10948,"ENSMUSG00000066026","Dhrs3","dehydrogenase/reductase (SDR family) member 3"
"30","chr13",15462803,15463634,832,"*","Promoter (<=1kb)",13,15463235,15715091,251857,1,"14634","ENSMUST00000130065.7",0,"ENSMUSG00000021318","Gli3","GLI-Kruppel family member GLI3"
"31","chr4",49597048,49597966,919,"*","Promoter (<=1kb)",4,49584506,49597876,13371,2,"67063","ENSMUST00000042750.2",0,"ENSMUSG00000039611","Pgap4","post-GPI attachment to proteins GalNAc transferase 4"
"32","chr11",50669310,50670192,883,"*","Intron (ENSMUST00000142118.2/216725, intron 3 of 20)",11,50602084,50807573,205490,1,"216725","ENSMUST00000040523.8",67226,"ENSMUSG00000036545","Adamts2","a disintegrin-like and metallopeptidase (reprolysin type) with thrombospondin type 1 motif, 2"
"33","chr13",48260585,48261418,834,"*","Promoter (<=1kb)",13,48261228,48266026,4799,1,"15904","ENSMUST00000021810.2",0,"ENSMUSG00000021379","Id4","inhibitor of DNA binding 4"
