"","seqnames","start","end","width","strand","annotation","geneChr","geneStart","geneEnd","geneLength","geneStrand","geneId","transcriptId","distanceToTSS","ENSEMBL","SYMBOL","GENENAME"
"1","chr12",110907512,110908428,917,"*","Intron (ENSMUST00000165978.2/104859, intron 2 of 19)",12,110915051,110926235,11185,1,"104859","ENSMUST00000221605.1",-6623,"ENSMUSG00000021275","Tecpr2","tectonin beta-propeller repeat containing 2"
"2","chr6",125515533,125516401,869,"*","Distal Intergenic",6,125460266,125494791,34526,2,"12527","ENSMUST00000032492.8",-20742,"ENSMUSG00000030342","Cd9","CD9 antigen"
"3","chr17",31914089,31914994,906,"*","Distal Intergenic",17,31844250,31855804,11555,2,"17691","ENSMUST00000024839.5",-58285,"ENSMUSG00000024042","Sik1","salt inducible kinase 1"
"4","chr14",54435120,54435955,836,"*","Promoter (2-3kb)",14,54438592,54440479,1888,1,"17387","ENSMUST00000226710.1",-2637,"ENSMUSG00000000957","Mmp14","matrix metallopeptidase 14 (membrane-inserted)"
"5","chr1",184732207,184733033,827,"*","Promoter (<=1kb)",1,184727140,184732619,5480,2,"15284","ENSMUST00000048572.6",0,"ENSMUSG00000039377","Hlx","H2.0-like homeobox"
"6","chr14",47164874,47165754,881,"*","Intron (ENSMUST00000089959.6/14528, intron 3 of 5)",14,47153895,47189413,35519,2,"14528","ENSMUST00000089959.6",23659,"ENSMUSG00000037580","Gch1","GTP cyclohydrolase 1"
"7","chr17",84101551,84102309,759,"*","Distal Intergenic",17,84078660,84089875,11216,1,"74473","ENSMUST00000234076.1",22891,"ENSMUSG00000117571","4933433H22Rik","RIKEN cDNA 4933433H22 gene"
"8","chr2",77341579,77342470,892,"*","Distal Intergenic",2,77186555,77280592,94038,2,"228071","ENSMUST00000102659.1",-60987,"ENSMUSG00000042272","Sestd1","SEC14 and spectrin domains 1"
"9","chr11",67974804,67975687,884,"*","Intron (ENSMUST00000021285.13/55943, intron 3 of 7)",11,67966506,67973641,7136,1,"55943","ENSMUST00000142649.1",8298,"ENSMUSG00000020903","Stx8","syntaxin 8"
"10","chr4",134631919,134632719,801,"*","Intron (ENSMUST00000038628.3/230815, intron 3 of 12)",4,134567723,134567851,129,2,"102465216","ENSMUST00000185007.1",-64068,"ENSMUSG00000099289","Mir6403","microRNA 6403"
"11","chr13",52891740,52892653,914,"*","Intron (ENSMUST00000137064.7/11992, intron 3 of 9)",13,52835119,52919232,84114,2,"11992","ENSMUST00000137064.7",26579,"ENSMUSG00000021460","Auh","AU RNA binding protein/enoyl-coenzyme A hydratase"
"12","chr7",81134346,81135210,865,"*","Intron (ENSMUST00000026820.10/434203, intron 8 of 17)",7,81114850,81170416,55567,1,"434203","ENSMUST00000119083.1",19496,"ENSMUSG00000025726","Slc28a1","solute carrier family 28 (sodium-coupled nucleoside transporter), member 1"
"13","chr10",61145878,61146714,837,"*","Promoter (<=1kb)",10,61123327,61146898,23572,2,"20397","ENSMUST00000126307.1",184,"ENSMUSG00000020097","Sgpl1","sphingosine phosphate lyase 1"
"14","chr7",130892824,130893699,876,"*","Exon (ENSMUST00000148513.1/101476, exon 5 of 5)",7,130896991,130905426,8436,1,"101476","ENSMUST00000149029.7",-3292,"ENSMUSG00000040268","Plekha1","pleckstrin homology domain containing, family A (phosphoinositide binding specific) member 1"
"15","chr17",26094948,26095820,873,"*","Promoter (<=1kb)",17,26091734,26095602,3869,2,"56520","ENSMUST00000025007.6",0,"ENSMUSG00000024177","Nme4","NME/NM23 nucleoside diphosphate kinase 4"
"16","chr9",71591885,71592772,888,"*","Promoter (<=1kb)",9,71504347,71592360,88014,2,"102371","ENSMUST00000093823.7",0,"ENSMUSG00000041361","Myzap","myocardial zonula adherens protein"
"17","chr13",108552766,108553650,885,"*","Intron (ENSMUST00000133929.7/238871, intron 1 of 3)",13,108654177,109951474,1297298,1,"238871","ENSMUST00000122041.7",-100527,"ENSMUSG00000021699","Pde4d","phosphodiesterase 4D, cAMP specific"
"18","chr11",79640652,79641566,915,"*","Intron (ENSMUST00000017783.12/268451, intron 3 of 14)",11,79607079,79623163,16085,2,"790912","ENSMUST00000145652.1",-17489,"ENSMUSG00000087434","Rab11fip4os1","RAB11 family interacting protein 4 (class II), opposite strand 1"
"19","chr18",5483348,5484282,935,"*","Distal Intergenic",18,5591860,5641385,49526,1,"21417","ENSMUST00000224200.2",-107578,"ENSMUSG00000024238","Zeb1","zinc finger E-box binding homeobox 1"
"20","chr4",42968390,42969285,896,"*","Promoter (<=1kb)",4,42969604,42971332,1729,1,"67317","ENSMUST00000189414.1",-319,"ENSMUSG00000028451","1700022I11Rik","RIKEN cDNA 1700022I11 gene"
"21","chr8",106935374,106936183,810,"*","Promoter (<=1kb)",8,106935750,107019714,83965,1,"20650","ENSMUST00000212524.1",0,"ENSMUSG00000041308","Sntb2","syntrophin, basic 2"
"22","chr10",127592305,127593190,886,"*","Intron (ENSMUST00000049149.14/16971, intron 10 of 88)",10,127581729,127583460,1732,2,"16971","ENSMUST00000133620.1",-8845,"ENSMUSG00000040249","Lrp1","low density lipoprotein receptor-related protein 1"
"23","chr9",106447145,106448015,871,"*","Promoter (<=1kb)",9,106440051,106447678,7628,2,"68644","ENSMUST00000048685.12",0,"ENSMUSG00000042210","Abhd14a","abhydrolase domain containing 14A"
"24","chr14",32787358,32788231,874,"*","Promoter (1-2kb)",14,32786055,32817177,31123,1,"69069","ENSMUST00000228481.1",1303,"ENSMUSG00000041707","Tmem273","transmembrane protein 273"
"25","chr2",156416968,156417885,918,"*","Distal Intergenic",2,156420909,156543214,122306,1,"13821","ENSMUST00000103137.9",-3024,"ENSMUSG00000027624","Epb41l1","erythrocyte membrane protein band 4.1 like 1"
"26","chr11",86582217,86583138,922,"*","Promoter (1-2kb)",11,86584067,86584158,92,2,"387140","ENSMUST00000083521.1",1020,"ENSMUSG00000065455","Mir21a","microRNA 21a"
"27","chr15",64103143,64104014,872,"*","Promoter (<=1kb)",15,64094234,64102542,8309,2,"13196","ENSMUST00000176909.1",-601,"ENSMUSG00000022377","Asap1","ArfGAP with SH3 domain, ankyrin repeat and PH domain1"
"28","chr7",132892244,132893105,862,"*","Intron (ENSMUST00000124096.7/14183, intron 2 of 6)",7,132879375,132885110,5736,1,"109359","ENSMUST00000138436.1",12869,"ENSMUSG00000030965","Abraxas2","BRISC complex subunit"
"29","chr10",82127626,82128520,895,"*","Promoter (<=1kb)",10,82128013,82153065,25053,1,"216177","ENSMUST00000201286.3",0,"ENSMUSG00000078435","AU041133","expressed sequence AU041133"
"30","chr13",55327385,55328281,897,"*","Promoter (1-2kb)",13,55325712,55329352,3641,2,"17121","ENSMUST00000141644.1",1071,"ENSMUSG00000021485","Mxd3","Max dimerization protein 3"
"31","chr6",89033446,89034307,862,"*","Intron (ENSMUST00000168837.6/232217, intron 1 of 2)",6,89096110,89107834,11725,1,"232217","ENSMUST00000153517.7",-61803,"ENSMUSG00000055403","4933427D06Rik","RIKEN cDNA 4933427D06 gene"
"32","chr13",112348877,112349756,880,"*","Intron (ENSMUST00000168684.1/77318, intron 7 of 7)",13,112318454,112339876,21423,1,"77318","ENSMUST00000223871.1",30423,"ENSMUSG00000049985","Ankrd55","ankyrin repeat domain 55"
