"","seqnames","start","end","width","strand","annotation","geneChr","geneStart","geneEnd","geneLength","geneStrand","geneId","transcriptId","distanceToTSS","ENSEMBL","SYMBOL","GENENAME"
"1","chr2",94273061,94273940,880,"*","Distal Intergenic",2,94261300,94261399,100,2,"735259","ENSMUST00000102380.1",-11662,"ENSMUSG00000076335","Mir670","microRNA 670"
"2","chr1",89454316,89455220,905,"*","Promoter (<=1kb)",1,89454806,89897617,442812,1,"347722","ENSMUST00000027521.14",0,"ENSMUSG00000055013","Agap1","ArfGAP with GTPase domain, ankyrin repeat and PH domain 1"
"3","chr10",81401429,81402246,818,"*","Intron (ENSMUST00000105321.9/18029, intron 8 of 8)",10,81400769,81407641,6873,2,"18029","ENSMUST00000140916.7",5395,"ENSMUSG00000055053","Nfic","nuclear factor I/C"
"4","chr6",145866240,145867096,857,"*","Promoter (<=1kb)",6,145858243,145865558,7316,2,"79362","ENSMUST00000032386.10",-682,"ENSMUSG00000030256","Bhlhe41","basic helix-loop-helix family, member e41"
"5","chr11",108424723,108425607,885,"*","Promoter (<=1kb)",11,108425192,108860615,435424,1,"76380","ENSMUST00000150863.8",0,"ENSMUSG00000020728","Cep112","centrosomal protein 112"
"6","chr11",70539795,70540676,882,"*","Promoter (<=1kb)",11,70540064,70541183,1120,1,"18806","ENSMUST00000157075.7",0,"ENSMUSG00000020828","Pld2","phospholipase D2"
"7","chr7",105399738,105400645,908,"*","Promoter (<=1kb)",7,105371211,105400054,28844,2,"74349","ENSMUST00000179474.8",0,"ENSMUSG00000044465","Fhip1b","FHF complex subunit HOOK interacting protein 1B"
"8","chr9",43105484,43106385,902,"*","Promoter (<=1kb)",9,42963842,43105987,142146,2,"69632","ENSMUST00000165665.8",0,"ENSMUSG00000059495","Arhgef12","Rho guanine nucleotide exchange factor (GEF) 12"
"9","chr16",58408012,58408894,883,"*","Promoter (<=1kb)",16,58408443,58469727,61285,1,"73379","ENSMUST00000046663.7",0,"ENSMUSG00000035107","Dcbld2","discoidin, CUB and LCCL domain containing 2"
"10","chr15",7129058,7129950,893,"*","Promoter (<=1kb)",15,7129559,7191743,62185,1,"16880","ENSMUST00000067190.11",0,"ENSMUSG00000054263","Lifr","LIF receptor alpha"
"11","chr7",29169630,29170518,889,"*","Promoter (<=1kb)",7,29165923,29169841,3919,2,"101809","ENSMUST00000130390.1",0,"ENSMUSG00000037239","Spred3","sprouty-related EVH1 domain containing 3"
"12","chr6",55203064,55203889,826,"*","Promoter (<=1kb)",6,55203383,55278625,75243,1,"330323","ENSMUST00000204842.2",0,"ENSMUSG00000038022","Mindy4","MINDY lysine 48 deubiquitinase 4"
"13","chr4",155186929,155187830,902,"*","Promoter (<=1kb)",4,155154075,155188296,34222,2,"20481","ENSMUST00000129314.1",466,"ENSMUSG00000029050","Ski","ski sarcoma viral oncogene homolog (avian)"
"14","chr12",103531899,103532773,875,"*","Promoter (<=1kb)",12,103532283,103613831,81549,1,"74521","ENSMUST00000021631.11",0,"ENSMUSG00000021209","Ppp4r4","protein phosphatase 4, regulatory subunit 4"
"15","chr4",137468256,137469121,866,"*","Promoter (<=1kb)",4,137468769,137570630,101862,1,"15530","ENSMUST00000030547.14",0,"ENSMUSG00000028763","Hspg2","perlecan (heparan sulfate proteoglycan 2)"
"16","chr7",80024810,80025559,750,"*","Promoter (<=1kb)",7,80024814,80094173,69360,1,"209225","ENSMUST00000164056.8",0,"ENSMUSG00000048897","Zfp710","zinc finger protein 710"
"17","chr11",120142332,120143253,922,"*","Promoter (<=1kb)",11,120139109,120142784,3676,2,"72055","ENSMUST00000152859.1",0,"ENSMUSG00000061306","Slc38a10","solute carrier family 38, member 10"
"18","chr3",84883602,84884518,917,"*","Intron (ENSMUST00000107679.7/50754, intron 3 of 13)",3,84864145,84979198,115054,1,"50754","ENSMUST00000107678.7",19457,"ENSMUSG00000028086","Fbxw7","F-box and WD-40 domain protein 7"
"19","chr17",34632078,34633007,930,"*","Promoter (<=1kb)",17,34631404,34632397,994,1,"260297","ENSMUST00000172945.1",674,"ENSMUSG00000015476","Prrt1","proline-rich transmembrane protein 1"
"20","chr5",25100698,25101535,838,"*","Promoter (<=1kb)",5,25100983,25103007,2025,1,"67261","ENSMUST00000171190.1",0,"ENSMUSG00000043833","2900005J15Rik","RIKEN cDNA 2900005J15 gene"
"21","chr9",26806056,26806901,846,"*","Promoter (<=1kb)",9,26763044,26806432,43389,2,"244757","ENSMUST00000040398.13",0,"ENSMUSG00000036395","Glb1l2","galactosidase, beta 1-like 2"
"22","chr16",95708196,95709053,858,"*","Promoter (1-2kb)",16,95706339,95716072,9734,1,"23872","ENSMUST00000232792.1",1857,"ENSMUSG00000022895","Ets2","E26 avian leukemia oncogene 2, 3' domain"
"23","chr15",73422758,73423636,879,"*","Promoter (<=1kb)",15,73205102,73423128,218027,2,"14083","ENSMUST00000226988.2",0,"ENSMUSG00000022607","Ptk2","PTK2 protein tyrosine kinase 2"
"24","chrX",169980650,169981484,835,"*","Promoter (1-2kb)",20,169979451,169990798,11348,1,"17318","ENSMUST00000079443.5",1199,"ENSMUSG00000035299","Mid1","midline 1"
"25","chr8",125067616,125068303,688,"*","Intron (ENSMUST00000074562.10/244667, intron 1 of 12)",8,125054230,125261148,206919,1,"244667","ENSMUST00000121953.1",13386,"ENSMUSG00000043051","Disc1","disrupted in schizophrenia 1"
"26","chr15",82899357,82900198,842,"*","Promoter (<=1kb)",15,82856908,82899811,42904,2,"21411","ENSMUST00000230403.1",0,"ENSMUSG00000041852","Tcf20","transcription factor 20"
"27","chr7",67445265,67446186,922,"*","Distal Intergenic",7,67251809,67372858,121050,2,"17258","ENSMUST00000133074.1",-72407,"ENSMUSG00000030557","Mef2a","myocyte enhancer factor 2A"
"28","chr4",62519493,62520391,899,"*","Promoter (<=1kb)",4,62509169,62519881,10713,2,"17025","ENSMUST00000137448.1",0,"ENSMUSG00000028393","Alad","aminolevulinate, delta-, dehydratase"
"29","chr5",137071992,137072818,827,"*","Promoter (<=1kb)",5,137061504,137072259,10756,2,"18787","ENSMUST00000041388.10",0,"ENSMUSG00000037411","Serpine1","serine (or cysteine) peptidase inhibitor, clade E, member 1"
"30","chr17",34655319,34656218,900,"*","Downstream (<=300bp)",17,34651627,34652103,477,1,"12915","ENSMUST00000174156.1",3692,"ENSMUSG00000015461","Atf6b","activating transcription factor 6 beta"
"31","chr13",112800473,112801294,822,"*","Promoter (<=1kb)",13,112800792,112867894,67103,1,"19012","ENSMUST00000016144.11",0,"ENSMUSG00000021759","Plpp1","phospholipid phosphatase 1"
"32","chr10",75835178,75836030,853,"*","Promoter (<=1kb)",10,75831845,75834881,3037,2,"14872","ENSMUST00000038257.6",-297,"ENSMUSG00000033318","Gstt2","glutathione S-transferase, theta 2"
"33","chr1",171381966,171382855,890,"*","Exon (ENSMUST00000111286.8/71740, exon 4 of 10)",1,171388954,171410240,21287,1,"226652","ENSMUST00000056449.8",-6099,"ENSMUSG00000048865","Arhgap30","Rho GTPase activating protein 30"
"34","chr2",124684246,124685174,929,"*","Distal Intergenic",2,124653635,124665309,11675,1,"214968","ENSMUST00000103238.1",30611,"ENSMUSG00000027200","Sema6d","sema domain, transmembrane domain (TM), and cytoplasmic domain, (semaphorin) 6D"
"35","chr12",108275071,108275958,888,"*","Promoter (<=1kb)",12,108203602,108275425,71824,2,"668158","ENSMUST00000222310.1",0,"ENSMUSG00000084883","Ccdc85c","coiled-coil domain containing 85C"
"36","chr1",84561592,84562489,898,"*","Intron (ENSMUST00000049126.12/227325, intron 4 of 12)",1,84583004,84623841,40838,2,"227325","ENSMUST00000191546.2",61352,"ENSMUSG00000036766","Dner","delta/notch-like EGF repeat containing"
"37","chr6",124375190,124376100,911,"*","Distal Intergenic",6,124363301,124364519,1219,2,"72268","ENSMUST00000203901.1",-10671,NA,"1700027F06Rik","RIKEN cDNA 1700027F06 gene"
"38","chr14",70205819,70206652,834,"*","Promoter (<=1kb)",14,70180468,70206022,25555,2,"20410","ENSMUST00000227653.1",0,"ENSMUSG00000022091","Sorbs3","sorbin and SH3 domain containing 3"
