"","seqnames","start","end","width","strand","annotation","geneChr","geneStart","geneEnd","geneLength","geneStrand","geneId","transcriptId","distanceToTSS","ENSEMBL","SYMBOL","GENENAME"
"1","chr2",98666686,98667455,770,"*","Exon (ENSMUST00000099683.1/ENSMUST00000099683.1, exon 1 of 5)",2,97468089,97629063,160975,1,"241568","ENSMUST00000170144.1",1198597,"ENSMUSG00000050587","Lrrc4c","leucine rich repeat containing 4C"
"2","chr1",125560204,125561072,869,"*","Promoter (<=1kb)",1,125560595,125568573,7979,1,"74150","ENSMUST00000190037.6",0,"ENSMUSG00000026342","Slc35f5","solute carrier family 35, member F5"
"3","chr19",6979725,6980638,914,"*","Promoter (<=1kb)",19,6977747,6980250,2504,2,"114841036","ENSMUST00000238181.1",0,"ENSMUSG00000056629","Gm51400","predicted gene, 51400"
"4","chr17",72836021,72836919,899,"*","Promoter (<=1kb)",17,72836453,72851195,14743,1,"383295","ENSMUST00000045174.6",0,"ENSMUSG00000039770","Ypel5","yippee like 5"
"5","chr8",70618552,70619419,868,"*","Promoter (1-2kb)",8,70616844,70621483,4640,1,"211228","ENSMUST00000052437.5",1708,"ENSMUSG00000049988","Lrrc25","leucine rich repeat containing 25"
"6","chr15",38470309,38471247,939,"*","Distal Intergenic",15,38490473,38490547,75,2,"102465574","ENSMUST00000183910.1",19300,"ENSMUSG00000099110","Mir6951","microRNA 6951"
"7","chr4",48042823,48043655,833,"*","Promoter (1-2kb)",4,48045153,48086445,41293,1,"18124","ENSMUST00000030025.9",-1498,"ENSMUSG00000028341","Nr4a3","nuclear receptor subfamily 4, group A, member 3"
"8","chr10",19014977,19015868,892,"*","Promoter (<=1kb)",10,19000910,19015410,14501,2,"21929","ENSMUST00000019997.10",0,"ENSMUSG00000019850","Tnfaip3","tumor necrosis factor, alpha-induced protein 3"
"9","chr1",52232835,52233695,861,"*","Promoter (<=1kb)",1,52163448,52233223,69776,2,"14660","ENSMUST00000114513.8",0,"ENSMUSG00000026103","Gls","glutaminase"
"10","chr11",75461012,75461892,881,"*","Promoter (<=1kb)",11,75461539,75466676,5138,1,"100042498","ENSMUST00000149940.1",0,"ENSMUSG00000085148","Mir22hg","Mir22 host gene (non-protein coding)"
"11","chr1",91052650,91053467,818,"*","Promoter (<=1kb)",1,91053444,91128944,75501,1,"16978","ENSMUST00000068167.12",0,"ENSMUSG00000026305","Lrrfip1","leucine rich repeat (in FLII) interacting protein 1"
"12","chr15",73090237,73091087,851,"*","Promoter (<=1kb)",15,73090392,73094075,3684,1,"93696","ENSMUST00000089765.8",0,"ENSMUSG00000068391","Chrac1","chromatin accessibility complex 1"
"13","chr9",122351270,122352161,892,"*","Promoter (<=1kb)",9,122351608,122381524,29917,1,"67469","ENSMUST00000156520.7",0,"ENSMUSG00000032540","Abhd5","abhydrolase domain containing 5"
"14","chr8",69716388,69717296,909,"*","Promoter (<=1kb)",8,69702656,69716837,14182,2,"66869","ENSMUST00000238292.1",0,"ENSMUSG00000054648","Zfp869","zinc finger protein 869"
"15","chr17",84957342,84958173,832,"*","Promoter (<=1kb)",17,84957999,85014691,56693,1,"19043","ENSMUST00000080217.13",0,"ENSMUSG00000061130","Ppm1b","protein phosphatase 1B, magnesium dependent, beta isoform"
