"","seqnames","start","end","width","strand","annotation","geneChr","geneStart","geneEnd","geneLength","geneStrand","geneId","transcriptId","distanceToTSS","ENSEMBL","SYMBOL","GENENAME"
"1","chr13",23620855,23621807,953,"*","Promoter (<=1kb)",13,23583670,23621094,37425,2,"319179","ENSMUST00000091704.6",0,"ENSMUSG00000047246","H2bc6","H2B clustered histone 6"
"2","chr5",123992363,123993107,745,"*","Promoter (1-2kb)",5,123994805,123997399,2595,1,"29816","ENSMUST00000166258.1",-1698,"ENSMUSG00000000915","Hip1r","huntingtin interacting protein 1 related"
"3","chr5",120510711,120511601,891,"*","Promoter (<=1kb)",5,120511168,120534024,22857,1,"170756","ENSMUST00000068326.13",0,"ENSMUSG00000032754","Slc8b1","solute carrier family 8 (sodium/lithium/calcium exchanger), member B1"
"4","chr10",66814209,66815110,902,"*","Intron (ENSMUST00000220426.1/ENSMUST00000220426.1, intron 2 of 2)",10,66915636,66917739,2104,2,"68488","ENSMUST00000219021.1",102629,NA,"1110002J07Rik","RIKEN cDNA 1110002J07 gene"
"5","chr11",54810855,54811833,979,"*","Distal Intergenic",11,54819919,54824967,5049,1,"432562","ENSMUST00000154044.1",-8086,"ENSMUSG00000086789","Lyrm7os","LYR motif containing 7, opposite strand"
"6","chr3",31129231,31130107,877,"*","Distal Intergenic",3,31149920,31164324,14405,1,"18417","ENSMUST00000046174.7",-19813,"ENSMUSG00000037625","Cldn11","claudin 11"
"7","chr9",64936574,64937436,863,"*","Exon (ENSMUST00000037798.7/214111, exon 3 of 10)",9,64922861,64951607,28747,2,"214111","ENSMUST00000037798.7",14171,"ENSMUSG00000034452","Slc24a1","solute carrier family 24 (sodium/potassium/calcium exchanger), member 1"
"8","chr2",26021247,26022134,888,"*","Promoter (<=1kb)",2,25998543,26021747,23205,2,"98766","ENSMUST00000036509.13",0,"ENSMUSG00000036352","Ubac1","ubiquitin associated domain containing 1"
"9","chr16",5447180,5448000,821,"*","Intron (ENSMUST00000229837.1/ENSMUST00000229837.1, intron 1 of 2)",16,5244152,5255983,11832,2,"70511","ENSMUST00000064635.11",-191197,"ENSMUSG00000022544","Eef2kmt","eukaryotic elongation factor 2 lysine methyltransferase"
"10","chr6",124321333,124322158,826,"*","Promoter (<=1kb)",6,124320487,124330519,10033,1,"93671","ENSMUST00000203210.1",846,"ENSMUSG00000008845","Cd163","CD163 antigen"
"11","chr5",90661227,90662107,881,"*","Distal Intergenic",5,90603831,90640657,36827,2,"73246","ENSMUST00000202704.3",-20570,"ENSMUSG00000029370","Rassf6","Ras association (RalGDS/AF-6) domain family member 6"
"12","chr13",83517909,83518809,901,"*","Intron (ENSMUST00000198199.4/17260, intron 1 of 10)",13,83523473,83625393,101921,1,"17260","ENSMUST00000196493.4",-4664,"ENSMUSG00000005583","Mef2c","myocyte enhancer factor 2C"
"13","chr7",19458432,19459208,777,"*","Promoter (<=1kb)",7,19424775,19458821,34047,2,"232944","ENSMUST00000085715.6",0,"ENSMUSG00000030397","Mark4","MAP/microtubule affinity regulating kinase 4"
"14","chr5",45519784,45520702,919,"*","Promoter (<=1kb)",5,45520229,45529276,9048,1,"66999","ENSMUST00000156481.7",0,"ENSMUSG00000015804","Med28","mediator complex subunit 28"
"15","chr3",108640816,108641518,703,"*","Intron (ENSMUST00000051145.14/99512, intron 13 of 14)",3,108653913,108678840,24928,1,"229725","ENSMUST00000106609.7",-12395,"ENSMUSG00000027884","Clcc1","chloride channel CLIC-like 1"
"16","chr11",54975397,54976272,876,"*","Distal Intergenic",11,54910787,54962917,52131,2,"57783","ENSMUST00000102731.7",-12480,"ENSMUSG00000020400","Tnip1","TNFAIP3 interacting protein 1"
"17","chr3",21935651,21936531,881,"*","Distal Intergenic",3,22076652,22216594,139943,1,"81004","ENSMUST00000193734.5",-140121,"ENSMUSG00000027630","Tbl1xr1","transducin (beta)-like 1X-linked receptor 1"
"18","chr10",94915770,94916694,925,"*","Intron (ENSMUST00000099337.4/54712, intron 2 of 30)",10,94870830,94922657,51828,2,"54712","ENSMUST00000180573.1",5963,"ENSMUSG00000074785","Plxnc1","plexin C1"
"19","chr9",107294002,107294839,838,"*","Promoter (1-2kb)",9,107296026,107301987,5962,1,"12700","ENSMUST00000085102.5",-1187,"ENSMUSG00000032578","Cish","cytokine inducible SH2-containing protein"
"20","chr8",111393327,111394167,841,"*","Promoter (<=1kb)",8,111345141,111393824,48684,2,"338521","ENSMUST00000038475.8",0,"ENSMUSG00000033579","Fa2h","fatty acid 2-hydroxylase"
"21","chr9",59679721,59680628,908,"*","Promoter (<=1kb)",9,59680144,59713923,33780,1,"546134","ENSMUST00000123914.7",0,"ENSMUSG00000074259","Gramd2","GRAM domain containing 2"
"22","chr13",34254555,34255387,833,"*","Intron (ENSMUST00000148390.2/73102, intron 3 of 9)",13,34182867,34193531,10665,2,"73102","ENSMUST00000128392.1",-61024,"ENSMUSG00000038267","Slc22a23","solute carrier family 22, member 23"
"23","chr17",31060469,31061379,911,"*","Promoter (2-3kb)",17,31057774,31098759,40986,1,"11307","ENSMUST00000139013.1",2695,"ENSMUSG00000024030","Abcg1","ATP binding cassette subfamily G member 1"
"24","chr13",75824616,75825357,742,"*","Distal Intergenic",13,75839868,75850151,10284,1,"93692","ENSMUST00000022082.7",-14511,"ENSMUSG00000021591","Glrx","glutaredoxin"
"25","chr13",73475973,73476857,885,"*","Intron (ENSMUST00000022099.14/210992, intron 1 of 13)",13,73471751,73515125,43375,1,"210992","ENSMUST00000223060.1",4222,"ENSMUSG00000021608","Lpcat1","lysophosphatidylcholine acyltransferase 1"
